# round trips	 doserror
32	-50.68
101	-49.45
193	-39.23
217	-31.53
294	-31.21
401	-30.85
474	-31.32
494	-26.93
732	-26.65
1053	-25.41
1324	-24.81
1388	-19.58
1388	-13.97
1638	-13.88
2005	-13.78
2498	-13.62
2667	-13.55
2813	-13.4
2945	-13.34
3207	-13.26
3657	-13.12
4095	-12.81
4381	-10.52
4908	-10.22
5694	-10.06
5795	-8.258
5795	-8.221
6007	-5.852
6744	-5.754
7160	-5.663
7662	-5.712
7707	-5.994
8112	-5.945
8661	-5.886
8816	-4.145
9496	-4.071
9798	-4.092
9956	-4.07
1.026e+04	-4.041
1.058e+04	-4.032
1.128e+04	-4.024
1.196e+04	-3.983
1.213e+04	-3.997
1.234e+04	-4.153
1.274e+04	-4.123
1.274e+04	-4.147
1.304e+04	-4.136
1.328e+04	-4.114
1.397e+04	-4.068
1.416e+04	-4.056
1.445e+04	-4.049
1.502e+04	-4.161
1.515e+04	-4.179
1.515e+04	-4.142
1.525e+04	-4.137
1.629e+04	-4.105
1.708e+04	-4.07
1.761e+04	-4.08
1.876e+04	-4.047
1.928e+04	-4.033
2.046e+04	-3.996
2.075e+04	-3.952
2.121e+04	-4.008
2.157e+04	-4.031
2.157e+04	-4.054
2.157e+04	-4.073
2.225e+04	-4.061
2.331e+04	-4.033
2.437e+04	-4.001
2.464e+04	-4.008
2.531e+04	-3.997
2.714e+04	-3.951
2.817e+04	-3.913
2.913e+04	-3.898
2.995e+04	-4.082
3.059e+04	-2.786
3.112e+04	-2.786
3.132e+04	-2.806
3.258e+04	-2.775
3.313e+04	-2.79
3.378e+04	-2.898
3.449e+04	-2.877
3.522e+04	-2.875
3.709e+04	-2.845
3.851e+04	-2.821
3.894e+04	-2.838
3.929e+04	-2.817
4.151e+04	-2.775
4.252e+04	-2.751
4.284e+04	-2.723
4.313e+04	-2.705
4.436e+04	-2.673
4.436e+04	-2.652
4.496e+04	-2.665
4.558e+04	-2.652
4.581e+04	-2.662
4.649e+04	-2.664
4.826e+04	-2.68
5.011e+04	-2.658
5.096e+04	-2.65
5.256e+04	-2.63
5.345e+04	-2.615
5.354e+04	-2.623
5.479e+04	-2.604
5.513e+04	-2.602
5.555e+04	-2.596
5.591e+04	-2.596
5.762e+04	-2.568
5.836e+04	-2.579
5.986e+04	-2.563
5.996e+04	-2.566
6.042e+04	-2.563
6.203e+04	-2.549
6.247e+04	-2.55
6.384e+04	-2.532
6.508e+04	-2.522
6.508e+04	-2.517
6.628e+04	-2.524
6.761e+04	-2.503
6.806e+04	-2.492
6.917e+04	-2.172
6.935e+04	-2.16
7.06e+04	-2.148
7.122e+04	-2.125
7.223e+04	-2.106
7.336e+04	-1.611
7.487e+04	-1.589
7.566e+04	-1.581
7.702e+04	-1.564
7.745e+04	-1.612
7.859e+04	-1.593
7.896e+04	-1.55
7.945e+04	-1.542
7.954e+04	-1.537
7.976e+04	-1.539
8.076e+04	-1.533
8.244e+04	-1.521
8.297e+04	-1.502
8.338e+04	-1.471
8.566e+04	-1.456
8.723e+04	-1.45
8.961e+04	-1.438
9.031e+04	-1.421
9.06e+04	-1.152
9.237e+04	-1.138
9.37e+04	-0.8348
9.388e+04	-0.1839
9.388e+04	-0.1827
9.513e+04	-0.1714
9.534e+04	-0.1848
9.655e+04	-0.1828
9.71e+04	-0.1951
9.774e+04	-0.1811
9.912e+04	-0.1764
1.014e+05	-0.1661
1.028e+05	-0.1567
1.035e+05	-0.1584
1.052e+05	-0.1491
1.073e+05	-0.131
1.075e+05	-0.127
1.089e+05	-0.1236
1.104e+05	-0.1763
1.124e+05	-0.1732
1.133e+05	-0.1613
1.148e+05	-0.1691
1.173e+05	-0.1552
1.184e+05	-0.1603
1.208e+05	-0.1473
1.227e+05	-0.1348
1.231e+05	-0.1522
1.248e+05	-0.143
1.253e+05	-0.1505
1.256e+05	-0.1547
1.276e+05	-0.1426
1.305e+05	-0.1318
1.316e+05	-0.1301
1.321e+05	-0.1211
1.342e+05	-0.146
1.355e+05	-0.1323
1.367e+05	-0.1335
1.373e+05	-0.1292
1.385e+05	-0.1495
1.395e+05	-0.1576
1.411e+05	-0.1678
1.423e+05	-0.1623
1.434e+05	-0.1558
1.455e+05	-0.1536
1.467e+05	-0.1495
1.49e+05	-0.1412
1.498e+05	-0.1429
1.52e+05	-0.1483
1.53e+05	-0.1554
1.543e+05	-0.1468
1.549e+05	-0.1474
1.564e+05	-0.1582
1.571e+05	-0.178
1.602e+05	-0.1647
1.618e+05	-0.1532
1.645e+05	-0.1444
1.652e+05	-0.1492
1.662e+05	-0.1455
1.686e+05	-0.1349
1.71e+05	-0.1279
1.724e+05	-0.1308
1.728e+05	-0.1369
1.748e+05	-0.1278
1.762e+05	-0.125
1.795e+05	-0.1115
1.813e+05	-0.1103
1.831e+05	-0.1013
1.846e+05	-0.1013
1.865e+05	-0.1037
1.875e+05	-0.0994
1.893e+05	-0.09814
1.896e+05	-0.1062
1.918e+05	-0.09932
1.934e+05	-0.1089
1.957e+05	-0.1014
1.977e+05	-0.1331
1.998e+05	-0.1264
2.023e+05	-0.1188
2.03e+05	-0.1112
2.056e+05	-0.1025
2.078e+05	-0.09531
2.088e+05	-0.09144
2.1e+05	-0.08635
2.115e+05	-0.08311
2.126e+05	-0.0783
2.15e+05	-0.07346
2.168e+05	-0.07842
2.178e+05	-0.07454
2.193e+05	-0.08769
2.219e+05	-0.07841
2.241e+05	-0.07266
2.247e+05	-0.07091
2.268e+05	-0.06631
2.278e+05	-0.06882
2.301e+05	-0.05971
2.313e+05	0.001447
2.33e+05	0.004273
2.353e+05	0.009091
2.376e+05	0.01515
2.38e+05	0.0158
2.382e+05	0.003441
2.39e+05	-0.0008843
2.404e+05	-0.02987
2.438e+05	-0.02781
2.465e+05	-0.02213
2.493e+05	-0.01976
2.521e+05	-0.02984
2.535e+05	-0.03122
2.563e+05	-0.03214
2.602e+05	-0.03006
2.61e+05	-0.03057
2.639e+05	-0.03437
2.669e+05	-0.03371
2.694e+05	-0.03181
2.71e+05	-0.04064
2.71e+05	-0.04251
2.732e+05	-0.04117
2.755e+05	-0.03457
2.775e+05	-0.04053
2.834e+05	-0.02844
2.851e+05	-0.03018
2.879e+05	-0.0255
2.906e+05	-0.02316
2.939e+05	-0.01834
2.965e+05	-0.01546
3.005e+05	-0.009825
3.02e+05	-0.01502
3.054e+05	-0.01878
3.078e+05	-0.01611
3.121e+05	-0.01361
3.152e+05	-0.01439
3.181e+05	-0.01106
3.2e+05	-0.009244
3.236e+05	-0.007066
3.27e+05	-0.01206
3.292e+05	-0.008348
3.31e+05	-0.00831
3.329e+05	-0.008634
3.357e+05	-0.006586
3.373e+05	-0.01566
3.393e+05	-0.01625
3.43e+05	-0.01119
3.442e+05	-0.0141
3.481e+05	-0.01466
3.51e+05	-0.01026
3.538e+05	-0.008103
3.552e+05	-0.01037
3.583e+05	-0.01261
3.62e+05	-0.00871
3.655e+05	-0.003355
3.707e+05	0.004069
3.731e+05	-0.04422
3.772e+05	-0.05705
3.807e+05	-0.05715
3.837e+05	-0.0583
3.862e+05	-0.06298
3.9e+05	-0.05899
3.945e+05	-0.05216
3.996e+05	-0.04665
4.013e+05	-0.05083
4.036e+05	-0.05811
4.063e+05	-0.05684
4.084e+05	-0.05712
4.118e+05	-0.05267
4.164e+05	-0.04873
4.179e+05	-0.04961
4.198e+05	-0.05127
4.219e+05	-0.05251
4.257e+05	-0.04847
4.308e+05	-0.04329
4.339e+05	-0.04111
4.386e+05	-0.03421
4.407e+05	-0.03806
4.444e+05	-0.03464
4.51e+05	-0.02529
4.55e+05	-0.02474
4.611e+05	-0.01748
4.628e+05	-0.01833
4.669e+05	-0.01413
4.687e+05	-0.01702
4.747e+05	-0.009602
4.786e+05	-0.007878
4.844e+05	-0.00585
4.893e+05	-0.002895
4.93e+05	0.0001806
4.967e+05	0.001172
4.994e+05	-0.0006599
5.041e+05	0.005467
5.073e+05	0.006762
5.11e+05	0.009814
5.15e+05	0.01048
5.192e+05	0.01519
5.201e+05	0.0131
5.216e+05	0.01302
5.233e+05	0.01356
5.259e+05	0.01261
5.273e+05	0.004974
5.306e+05	0.007976
5.355e+05	0.009739
5.374e+05	0.006609
5.415e+05	0.0105
5.432e+05	0.009554
5.444e+05	0.006842
5.448e+05	0.00368
5.461e+05	0.0002545
5.505e+05	-0.005536
5.523e+05	-0.006569
5.561e+05	-0.004757
5.605e+05	-0.00405
5.64e+05	-0.001258
5.653e+05	-0.003372
5.683e+05	-0.003978
5.722e+05	-0.001492
5.78e+05	0.004513
5.824e+05	0.003586
5.846e+05	0.001921
5.897e+05	0.004854
5.908e+05	0.003866
5.928e+05	-0.005762
5.973e+05	-0.002738
5.998e+05	-0.00192
6.017e+05	-0.004419
6.049e+05	-0.004001
6.084e+05	-0.00237
6.117e+05	-0.002482
6.147e+05	-0.003213
6.195e+05	-0.0001797
6.226e+05	0.0005693
6.244e+05	-0.001393
