# iterations	 errorinentropy	 maxerror
1.437e+10	0.01934	0.134
1.44e+10	0.0191	0.133
1.443e+10	0.01883	0.133
1.445e+10	0.01804	0.133
1.448e+10	0.01792	0.134
1.451e+10	0.01756	0.133
1.453e+10	0.01733	0.133
1.456e+10	0.01728	0.133
1.458e+10	0.01783	0.133
1.461e+10	0.01768	0.132
1.464e+10	0.01738	0.132
1.466e+10	0.01729	0.132
1.468e+10	0.01652	0.132
1.471e+10	0.01633	0.131
1.474e+10	0.01683	0.131
1.476e+10	0.01711	0.131
1.479e+10	0.01729	0.13
1.482e+10	0.0169	0.131
1.484e+10	0.01682	0.131
1.486e+10	0.0169	0.13
1.489e+10	0.02008	0.131
1.492e+10	0.0228	0.13
1.494e+10	0.02242	0.13
1.496e+10	0.02191	0.13
1.499e+10	0.02153	0.13
1.501e+10	0.02099	0.13
1.504e+10	0.02079	0.129
1.506e+10	0.02082	0.129
1.509e+10	0.02042	0.129
1.511e+10	0.01999	0.129
1.514e+10	0.01969	0.128
1.517e+10	0.01892	0.129
1.519e+10	0.0185	0.128
1.522e+10	0.01822	0.129
1.524e+10	0.01959	0.128
1.527e+10	0.01932	0.128
1.529e+10	0.01918	0.128
1.532e+10	0.02156	0.128
1.535e+10	0.02157	0.128
1.537e+10	0.02108	0.128
1.54e+10	0.02074	0.127
1.543e+10	0.0202	0.127
1.545e+10	0.02067	0.127
1.548e+10	0.02012	0.127
1.55e+10	0.01965	0.127
1.553e+10	0.01924	0.126
1.556e+10	0.0199	0.127
1.558e+10	0.02017	0.127
1.561e+10	0.01957	0.127
1.563e+10	0.01921	0.128
1.566e+10	0.01879	0.128
1.569e+10	0.01871	0.128
1.571e+10	0.01829	0.127
1.574e+10	0.01867	0.127
1.577e+10	0.01921	0.127
1.579e+10	0.01889	0.126
1.582e+10	0.0185	0.126
1.585e+10	0.01892	0.129
1.587e+10	0.01843	0.129
1.589e+10	0.0184	0.128
1.592e+10	0.01806	0.129
1.594e+10	0.01806	0.13
1.597e+10	0.01736	0.13
1.599e+10	0.01683	0.13
1.601e+10	0.01646	0.13
1.604e+10	0.01636	0.129
1.606e+10	0.01618	0.128
1.608e+10	0.01596	0.128
1.61e+10	0.01664	0.128
1.612e+10	0.01637	0.127
1.614e+10	0.01642	0.127
1.617e+10	0.01697	0.127
1.619e+10	0.01688	0.129
1.621e+10	0.01643	0.128
1.623e+10	0.01635	0.128
1.625e+10	0.01627	0.127
1.627e+10	0.0167	0.127
1.629e+10	0.01648	0.128
1.632e+10	0.01678	0.126
1.634e+10	0.01868	0.126
1.636e+10	0.01894	0.126
1.638e+10	0.01883	0.126
1.64e+10	0.01887	0.126
1.643e+10	0.01881	0.126
1.645e+10	0.01897	0.126
1.647e+10	0.01931	0.127
1.649e+10	0.01939	0.127
1.651e+10	0.01967	0.126
1.653e+10	0.01954	0.125
1.655e+10	0.01911	0.125
1.658e+10	0.01872	0.125
1.66e+10	0.01823	0.124
1.662e+10	0.02019	0.124
1.664e+10	0.02013	0.124
1.666e+10	0.02045	0.124
1.668e+10	0.02073	0.125
1.67e+10	0.02035	0.125
1.673e+10	0.02037	0.126
1.675e+10	0.02012	0.126
1.677e+10	0.02008	0.126
1.679e+10	0.0204	0.126
1.681e+10	0.02031	0.127
1.683e+10	0.01967	0.126
1.685e+10	0.01919	0.126
1.688e+10	0.0194	0.126
1.69e+10	0.01944	0.133
1.692e+10	0.01997	0.134
1.694e+10	0.01942	0.134
1.696e+10	0.01944	0.133
1.698e+10	0.01916	0.133
1.7e+10	0.01919	0.133
1.702e+10	0.01884	0.132
1.703e+10	0.01866	0.132
1.705e+10	0.01855	0.131
1.707e+10	0.01819	0.131
1.709e+10	0.01771	0.132
1.71e+10	0.01731	0.132
1.712e+10	0.01705	0.133
1.714e+10	0.01675	0.132
1.716e+10	0.01764	0.132
1.717e+10	0.01866	0.132
1.719e+10	0.0191	0.133
1.721e+10	0.01854	0.133
1.722e+10	0.01861	0.133
1.724e+10	0.01847	0.133
1.726e+10	0.01926	0.133
1.728e+10	0.01901	0.133
1.73e+10	0.0186	0.132
1.732e+10	0.01878	0.133
1.735e+10	0.01874	0.134
1.737e+10	0.01846	0.134
1.739e+10	0.01805	0.133
1.741e+10	0.01824	0.132
1.744e+10	0.01806	0.132
1.746e+10	0.01778	0.132
1.748e+10	0.0184	0.133
1.75e+10	0.01843	0.133
1.752e+10	0.01862	0.132
1.754e+10	0.01906	0.131
1.757e+10	0.01995	0.131
1.759e+10	0.0226	0.149
1.761e+10	0.02297	0.149
1.763e+10	0.02252	0.149
1.765e+10	0.02229	0.149
1.767e+10	0.02245	0.15
1.77e+10	0.02351	0.149
1.772e+10	0.0235	0.15
1.774e+10	0.02358	0.151
1.776e+10	0.02392	0.15
1.778e+10	0.0243	0.15
1.78e+10	0.02419	0.15
1.783e+10	0.02398	0.15
1.785e+10	0.02427	0.15
1.787e+10	0.02398	0.149
1.789e+10	0.02479	0.148
1.791e+10	0.02428	0.148
1.793e+10	0.02428	0.149
1.795e+10	0.0238	0.149
1.798e+10	0.02394	0.149
1.8e+10	0.02342	0.149
1.802e+10	0.02673	0.148
1.804e+10	0.02691	0.148
1.806e+10	0.02678	0.148
1.808e+10	0.02687	0.148
1.81e+10	0.02657	0.148
1.813e+10	0.02638	0.149
1.815e+10	0.02644	0.148
1.817e+10	0.02649	0.148
1.819e+10	0.02607	0.148
1.821e+10	0.02622	0.149
1.823e+10	0.02579	0.148
1.825e+10	0.02532	0.148
1.828e+10	0.02535	0.149
1.83e+10	0.02516	0.148
1.832e+10	0.02531	0.149
1.834e+10	0.02496	0.147
1.836e+10	0.02473	0.147
1.839e+10	0.02422	0.148
1.841e+10	0.02426	0.147
1.843e+10	0.02407	0.147
1.845e+10	0.02351	0.147
1.847e+10	0.02365	0.145
1.85e+10	0.02358	0.146
1.852e+10	0.02349	0.145
1.854e+10	0.02348	0.145
1.856e+10	0.02353	0.145
1.858e+10	0.02321	0.146
1.86e+10	0.02297	0.145
1.863e+10	0.02293	0.145
1.865e+10	0.02281	0.145
1.867e+10	0.02355	0.145
1.869e+10	0.02341	0.145
1.871e+10	0.02354	0.145
1.874e+10	0.02451	0.145
1.876e+10	0.02424	0.145
1.878e+10	0.02415	0.145
1.88e+10	0.02412	0.147
1.882e+10	0.02415	0.147
1.884e+10	0.02419	0.147
1.887e+10	0.02397	0.147
1.889e+10	0.02731	0.166
1.891e+10	0.0272	0.165
1.893e+10	0.02703	0.166
1.895e+10	0.02691	0.165
1.897e+10	0.02661	0.165
1.899e+10	0.02633	0.165
1.902e+10	0.0268	0.165
1.904e+10	0.02698	0.165
1.906e+10	0.02643	0.164
1.908e+10	0.02603	0.164
1.91e+10	0.02581	0.165
1.912e+10	0.02569	0.165
1.914e+10	0.0251	0.165
1.916e+10	0.02517	0.165
1.918e+10	0.02823	0.164
1.92e+10	0.02803	0.164
1.922e+10	0.02835	0.164
1.924e+10	0.02797	0.164
1.926e+10	0.02757	0.164
1.928e+10	0.02736	0.163
1.93e+10	0.02762	0.163
1.932e+10	0.02727	0.163
1.934e+10	0.02724	0.165
1.936e+10	0.02742	0.164
1.938e+10	0.02713	0.164
1.94e+10	0.02699	0.165
1.942e+10	0.02679	0.164
1.944e+10	0.02651	0.165
1.946e+10	0.02633	0.164
1.948e+10	0.02602	0.164
1.95e+10	0.02615	0.163
1.952e+10	0.02633	0.163
1.954e+10	0.02591	0.163
1.956e+10	0.02584	0.165
1.958e+10	0.02545	0.164
1.96e+10	0.02556	0.165
1.962e+10	0.02515	0.164
1.964e+10	0.02514	0.165
1.966e+10	0.02523	0.164
1.968e+10	0.02498	0.164
1.97e+10	0.02449	0.164
1.972e+10	0.02424	0.164
1.974e+10	0.0241	0.164
1.976e+10	0.02416	0.164
1.978e+10	0.02473	0.164
1.98e+10	0.02472	0.164
1.982e+10	0.02449	0.164
1.984e+10	0.02465	0.164
1.986e+10	0.02482	0.164
1.988e+10	0.02463	0.164
1.99e+10	0.02457	0.163
1.992e+10	0.0245	0.164
1.994e+10	0.02411	0.165
1.996e+10	0.02444	0.164
1.998e+10	0.02417	0.164
2e+10	0.02498	0.163
2.002e+10	0.02503	0.163
2.004e+10	0.02506	0.163
2.006e+10	0.02475	0.163
2.008e+10	0.02437	0.162
2.01e+10	0.02451	0.163
2.012e+10	0.02416	0.163
2.014e+10	0.02397	0.162
2.016e+10	0.02389	0.163
2.018e+10	0.02382	0.163
2.02e+10	0.02367	0.163
2.022e+10	0.02405	0.163
2.024e+10	0.02373	0.163
2.026e+10	0.0235	0.162
2.028e+10	0.02292	0.162
2.03e+10	0.02273	0.162
2.032e+10	0.02317	0.163
2.034e+10	0.02377	0.163
2.036e+10	0.02318	0.163
2.038e+10	0.02327	0.163
2.04e+10	0.02321	0.162
2.042e+10	0.02299	0.162
2.044e+10	0.02302	0.161
2.046e+10	0.02252	0.16
2.048e+10	0.02272	0.16
2.05e+10	0.02301	0.16
2.052e+10	0.02317	0.16
2.054e+10	0.02302	0.16
2.057e+10	0.02267	0.16
2.059e+10	0.0222	0.159
2.061e+10	0.02204	0.16
2.063e+10	0.02222	0.159
2.065e+10	0.02247	0.159
2.067e+10	0.02281	0.159
2.069e+10	0.02298	0.159
2.071e+10	0.02291	0.16
2.073e+10	0.02306	0.16
2.075e+10	0.02328	0.161
2.078e+10	0.02286	0.16
2.08e+10	0.02244	0.161
2.082e+10	0.02241	0.16
2.084e+10	0.02261	0.16
2.086e+10	0.0224	0.159
2.088e+10	0.0223	0.159
2.09e+10	0.02211	0.159
2.092e+10	0.02179	0.159
2.094e+10	0.02206	0.159
2.096e+10	0.0219	0.158
2.098e+10	0.02177	0.159
2.1e+10	0.02159	0.158
2.102e+10	0.02122	0.158
2.104e+10	0.02098	0.158
2.106e+10	0.02079	0.158
2.108e+10	0.0207	0.159
2.11e+10	0.02038	0.159
2.112e+10	0.0204	0.158
2.114e+10	0.02024	0.157
2.116e+10	0.02029	0.157
2.118e+10	0.02021	0.157
2.12e+10	0.01999	0.157
2.122e+10	0.0201	0.158
2.125e+10	0.02041	0.158
2.127e+10	0.02019	0.157
2.129e+10	0.01986	0.157
2.131e+10	0.01996	0.157
2.133e+10	0.01989	0.156
2.135e+10	0.02016	0.157
2.137e+10	0.01999	0.157
2.139e+10	0.01989	0.157
2.141e+10	0.01967	0.157
2.143e+10	0.01962	0.157
2.145e+10	0.0199	0.157
2.147e+10	0.02012	0.156
2.149e+10	0.02016	0.157
2.151e+10	0.02026	0.157
2.153e+10	0.0206	0.157
2.155e+10	0.02026	0.157
2.158e+10	0.01963	0.156
2.16e+10	0.01951	0.156
2.162e+10	0.01955	0.156
2.164e+10	0.02023	0.156
2.167e+10	0.02018	0.156
2.169e+10	0.02006	0.155
2.171e+10	0.02023	0.156
2.173e+10	0.02035	0.155
2.175e+10	0.02051	0.156
2.177e+10	0.02037	0.155
2.179e+10	0.02156	0.155
2.181e+10	0.02098	0.154
2.183e+10	0.02082	0.155
2.185e+10	0.02058	0.154
2.188e+10	0.02027	0.155
2.19e+10	0.02013	0.155
2.192e+10	0.01972	0.154
2.194e+10	0.01955	0.154
2.196e+10	0.01952	0.155
2.198e+10	0.01925	0.154
2.2e+10	0.01907	0.154
2.202e+10	0.01938	0.154
2.204e+10	0.01946	0.154
2.206e+10	0.01925	0.154
2.208e+10	0.01919	0.154
2.211e+10	0.01893	0.154
2.213e+10	0.01887	0.154
2.215e+10	0.01849	0.153
2.217e+10	0.02008	0.153
2.219e+10	0.01997	0.154
2.221e+10	0.02001	0.154
2.223e+10	0.02032	0.154
2.226e+10	0.01997	0.154
2.228e+10	0.0205	0.154
2.23e+10	0.02067	0.154
2.232e+10	0.02082	0.153
2.234e+10	0.02115	0.153
2.236e+10	0.02098	0.153
2.238e+10	0.02093	0.153
2.24e+10	0.02132	0.153
2.243e+10	0.02158	0.152
2.245e+10	0.02311	0.154
2.247e+10	0.02298	0.154
2.249e+10	0.0229	0.154
2.251e+10	0.02241	0.154
2.253e+10	0.02234	0.154
2.255e+10	0.02223	0.155
2.257e+10	0.02194	0.154
2.259e+10	0.02177	0.154
2.262e+10	0.02168	0.154
2.264e+10	0.02145	0.153
2.266e+10	0.02118	0.153
2.268e+10	0.02079	0.153
2.27e+10	0.02076	0.153
2.272e+10	0.02072	0.153
2.274e+10	0.02067	0.153
2.276e+10	0.02065	0.153
2.278e+10	0.02012	0.153
2.281e+10	0.01984	0.153
2.283e+10	0.01982	0.153
2.285e+10	0.01968	0.153
2.287e+10	0.01966	0.153
2.289e+10	0.01975	0.153
2.291e+10	0.01947	0.153
2.293e+10	0.01909	0.153
2.296e+10	0.01887	0.153
2.298e+10	0.01897	0.153
2.3e+10	0.01903	0.153
2.302e+10	0.01923	0.153
2.304e+10	0.01942	0.153
2.306e+10	0.01993	0.153
2.308e+10	0.01991	0.153
2.31e+10	0.02009	0.153
2.312e+10	0.02026	0.152
2.314e+10	0.02057	0.153
2.316e+10	0.02083	0.152
2.318e+10	0.02123	0.152
2.32e+10	0.02105	0.152
2.322e+10	0.02081	0.152
2.324e+10	0.02069	0.151
2.326e+10	0.02086	0.152
2.328e+10	0.02114	0.151
2.33e+10	0.02087	0.151
2.332e+10	0.02163	0.151
2.334e+10	0.0217	0.151
2.336e+10	0.02169	0.151
2.339e+10	0.02165	0.15
2.341e+10	0.02178	0.15
2.343e+10	0.02153	0.151
2.345e+10	0.02117	0.15
2.347e+10	0.02204	0.15
2.349e+10	0.02192	0.15
2.352e+10	0.02195	0.15
2.354e+10	0.02188	0.15
2.356e+10	0.02177	0.149
2.358e+10	0.02175	0.15
2.36e+10	0.02189	0.151
2.363e+10	0.0217	0.15
2.365e+10	0.02169	0.15
2.367e+10	0.02165	0.15
2.369e+10	0.02201	0.15
2.371e+10	0.02272	0.152
2.373e+10	0.02239	0.152
2.376e+10	0.02263	0.152
2.378e+10	0.0227	0.151
2.38e+10	0.02251	0.151
2.382e+10	0.02225	0.151
2.384e+10	0.02232	0.151
2.386e+10	0.02206	0.151
2.388e+10	0.022	0.15
2.39e+10	0.02379	0.149
2.392e+10	0.02357	0.149
2.394e+10	0.02356	0.147
2.396e+10	0.02322	0.148
2.398e+10	0.02358	0.148
2.4e+10	0.02339	0.148
2.402e+10	0.02396	0.148
2.404e+10	0.02386	0.148
2.406e+10	0.02439	0.147
2.408e+10	0.02518	0.148
2.41e+10	0.02623	0.147
2.413e+10	0.02583	0.147
2.415e+10	0.02622	0.147
2.417e+10	0.02596	0.147
2.419e+10	0.02585	0.147
2.421e+10	0.02555	0.147
2.424e+10	0.02558	0.147
2.426e+10	0.02562	0.147
2.428e+10	0.02533	0.146
2.43e+10	0.0253	0.146
2.432e+10	0.02532	0.146
2.435e+10	0.02521	0.145
2.437e+10	0.02533	0.145
2.439e+10	0.02543	0.145
2.442e+10	0.02513	0.145
2.444e+10	0.02547	0.146
2.447e+10	0.02544	0.146
2.449e+10	0.02509	0.146
2.451e+10	0.02623	0.146
2.454e+10	0.02598	0.146
2.456e+10	0.02595	0.145
2.458e+10	0.02614	0.146
2.461e+10	0.0259	0.146
2.463e+10	0.02566	0.146
2.466e+10	0.02544	0.145
2.468e+10	0.02507	0.146
2.471e+10	0.02517	0.145
2.473e+10	0.02484	0.145
2.476e+10	0.02461	0.146
2.478e+10	0.02447	0.146
2.48e+10	0.0244	0.147
2.483e+10	0.02628	0.147
2.485e+10	0.02604	0.146
2.487e+10	0.02599	0.147
2.489e+10	0.02605	0.147
2.491e+10	0.02651	0.147
2.494e+10	0.02626	0.146
2.496e+10	0.02624	0.147
2.498e+10	0.02607	0.147
2.5e+10	0.02612	0.146
2.502e+10	0.02613	0.146
2.504e+10	0.02578	0.146
2.506e+10	0.02585	0.147
2.508e+10	0.02552	0.147
2.51e+10	0.02556	0.146
2.512e+10	0.02551	0.147
2.514e+10	0.02531	0.147
2.517e+10	0.02509	0.146
2.519e+10	0.02523	0.147
2.521e+10	0.02524	0.147
2.523e+10	0.02534	0.146
2.525e+10	0.02513	0.146
2.528e+10	0.0254	0.146
2.53e+10	0.02511	0.145
2.532e+10	0.02497	0.145
2.534e+10	0.02502	0.145
2.536e+10	0.02499	0.144
2.539e+10	0.02493	0.144
2.541e+10	0.02492	0.144
2.543e+10	0.02446	0.144
2.545e+10	0.02436	0.144
2.548e+10	0.02435	0.144
2.55e+10	0.02423	0.144
2.552e+10	0.02403	0.144
2.555e+10	0.02393	0.144
2.557e+10	0.0241	0.143
2.559e+10	0.02396	0.142
2.561e+10	0.02393	0.143
2.564e+10	0.02389	0.143
2.566e+10	0.02363	0.142
2.568e+10	0.02344	0.142
2.57e+10	0.02323	0.142
2.573e+10	0.02304	0.143
2.575e+10	0.02357	0.143
2.577e+10	0.02368	0.141
2.579e+10	0.0239	0.142
2.581e+10	0.02442	0.141
2.583e+10	0.02444	0.141
2.585e+10	0.02437	0.141
2.587e+10	0.02429	0.141
2.589e+10	0.02406	0.141
2.591e+10	0.02409	0.141
2.594e+10	0.02387	0.141
2.596e+10	0.02399	0.141
2.598e+10	0.02402	0.141
2.6e+10	0.02374	0.141
2.602e+10	0.02403	0.14
2.604e+10	0.02429	0.141
2.606e+10	0.02464	0.14
2.608e+10	0.02495	0.139
2.61e+10	0.02589	0.139
2.612e+10	0.02619	0.139
2.614e+10	0.0266	0.139
2.616e+10	0.02687	0.138
2.618e+10	0.02708	0.139
2.62e+10	0.02691	0.139
2.623e+10	0.02756	0.139
2.625e+10	0.02765	0.14
2.627e+10	0.02762	0.14
2.629e+10	0.02767	0.139
2.631e+10	0.02764	0.14
2.633e+10	0.02763	0.139
2.635e+10	0.02762	0.139
2.637e+10	0.02763	0.139
2.639e+10	0.02746	0.139
2.642e+10	0.02738	0.138
2.644e+10	0.0273	0.139
2.646e+10	0.02756	0.139
2.648e+10	0.02726	0.138
2.65e+10	0.0272	0.138
2.653e+10	0.0268	0.138
2.655e+10	0.02715	0.138
2.657e+10	0.0271	0.138
2.659e+10	0.02744	0.137
2.662e+10	0.02754	0.138
2.664e+10	0.02777	0.138
2.666e+10	0.02793	0.138
2.668e+10	0.02845	0.138
2.671e+10	0.02814	0.137
2.673e+10	0.0287	0.138
2.675e+10	0.02902	0.137
2.677e+10	0.02919	0.138
2.679e+10	0.02916	0.138
2.681e+10	0.02893	0.137
2.684e+10	0.02949	0.137
2.686e+10	0.02949	0.137
2.688e+10	0.02923	0.137
2.69e+10	0.02946	0.138
2.692e+10	0.02977	0.136
2.694e+10	0.02948	0.136
2.697e+10	0.02935	0.136
2.699e+10	0.02918	0.136
2.701e+10	0.02894	0.137
2.703e+10	0.02897	0.136
2.705e+10	0.02883	0.136
2.707e+10	0.03115	0.136
2.709e+10	0.03072	0.135
2.711e+10	0.03055	0.136
2.713e+10	0.03052	0.136
2.715e+10	0.03021	0.136
2.717e+10	0.02989	0.135
2.719e+10	0.02974	0.135
2.721e+10	0.02989	0.135
2.724e+10	0.02981	0.136
2.726e+10	0.02963	0.135
2.728e+10	0.0299	0.134
2.73e+10	0.02994	0.134
2.732e+10	0.02986	0.135
2.734e+10	0.02998	0.135
2.736e+10	0.03019	0.134
2.738e+10	0.0302	0.134
2.74e+10	0.02992	0.134
2.742e+10	0.0295	0.134
2.744e+10	0.02943	0.133
2.746e+10	0.02937	0.132
2.748e+10	0.02933	0.133
2.75e+10	0.02912	0.132
2.752e+10	0.02895	0.132
2.754e+10	0.02923	0.133
2.756e+10	0.02933	0.134
2.758e+10	0.029	0.134
2.76e+10	0.02875	0.133
2.762e+10	0.02936	0.133
2.764e+10	0.02949	0.133
2.766e+10	0.02944	0.133
2.768e+10	0.02919	0.132
2.771e+10	0.0294	0.132
2.773e+10	0.02946	0.132
2.775e+10	0.02935	0.132
2.777e+10	0.03001	0.132
2.779e+10	0.0297	0.132
2.781e+10	0.02945	0.131
2.783e+10	0.03004	0.132
2.786e+10	0.02996	0.131
2.788e+10	0.03026	0.131
2.79e+10	0.02982	0.131
2.792e+10	0.0296	0.131
2.794e+10	0.02957	0.131
2.796e+10	0.0297	0.131
2.798e+10	0.02976	0.131
2.8e+10	0.02937	0.13
2.802e+10	0.02944	0.131
2.804e+10	0.02936	0.13
2.808e+10	0.02931	0.13
2.811e+10	0.02975	0.131
2.815e+10	0.02948	0.131
2.818e+10	0.02941	0.13
2.822e+10	0.02934	0.129
2.825e+10	0.02911	0.13
2.829e+10	0.02916	0.13
2.832e+10	0.02965	0.129
2.835e+10	0.02938	0.13
2.839e+10	0.02903	0.129
2.842e+10	0.02903	0.129
2.846e+10	0.02863	0.129
2.849e+10	0.02847	0.129
2.853e+10	0.02822	0.128
2.856e+10	0.02842	0.128
2.86e+10	0.0293	0.127
2.863e+10	0.02922	0.127
2.866e+10	0.02904	0.127
2.87e+10	0.02887	0.127
2.873e+10	0.02849	0.127
2.877e+10	0.02834	0.127
2.88e+10	0.02807	0.127
2.884e+10	0.02801	0.127
2.887e+10	0.02768	0.127
2.891e+10	0.02796	0.126
2.894e+10	0.02801	0.126
2.898e+10	0.02771	0.125
2.901e+10	0.02763	0.125
2.905e+10	0.02724	0.125
2.908e+10	0.02723	0.125
2.912e+10	0.02679	0.124
2.915e+10	0.02676	0.125
2.919e+10	0.02698	0.123
2.922e+10	0.0318	0.124
2.926e+10	0.03127	0.124
2.929e+10	0.03107	0.123
2.933e+10	0.03073	0.124
2.936e+10	0.03022	0.124
2.94e+10	0.02996	0.123
2.943e+10	0.03001	0.123
2.947e+10	0.02972	0.123
2.95e+10	0.0293	0.124
2.953e+10	0.02892	0.124
2.957e+10	0.02906	0.123
2.96e+10	0.03041	0.124
2.964e+10	0.03018	0.124
2.967e+10	0.03007	0.124
2.971e+10	0.02974	0.123
2.974e+10	0.02975	0.124
2.978e+10	0.03003	0.124
2.981e+10	0.02964	0.124
2.985e+10	0.0294	0.125
2.988e+10	0.02917	0.124
2.992e+10	0.02895	0.124
2.995e+10	0.0289	0.124
2.999e+10	0.02875	0.123
3.002e+10	0.02883	0.123
3.006e+10	0.02888	0.123
3.009e+10	0.02883	0.123
3.013e+10	0.02878	0.122
3.016e+10	0.02823	0.121
3.02e+10	0.02813	0.122
3.023e+10	0.02822	0.121
3.027e+10	0.02799	0.121
3.03e+10	0.02859	0.121
3.034e+10	0.02835	0.12
3.037e+10	0.02852	0.12
3.04e+10	0.02826	0.119
3.044e+10	0.02884	0.119
3.047e+10	0.02874	0.119
3.051e+10	0.02826	0.118
3.054e+10	0.02786	0.118
3.058e+10	0.02804	0.118
3.061e+10	0.02892	0.118
3.065e+10	0.02893	0.118
3.068e+10	0.02854	0.118
3.072e+10	0.02815	0.118
3.075e+10	0.02846	0.118
3.079e+10	0.02836	0.119
3.082e+10	0.02863	0.119
3.086e+10	0.03	0.115
3.089e+10	0.03003	0.115
3.093e+10	0.02981	0.115
3.096e+10	0.02993	0.115
3.1e+10	0.02995	0.115
3.103e+10	0.02989	0.115
3.107e+10	0.02977	0.116
3.11e+10	0.03001	0.116
3.113e+10	0.03025	0.116
3.117e+10	0.03038	0.116
3.12e+10	0.03037	0.116
3.124e+10	0.03036	0.116
3.127e+10	0.0302	0.117
3.131e+10	0.03038	0.117
3.134e+10	0.03011	0.118
3.138e+10	0.02991	0.117
3.141e+10	0.03099	0.12
3.145e+10	0.03081	0.119
3.148e+10	0.03032	0.12
3.152e+10	0.03015	0.119
3.155e+10	0.03021	0.119
3.159e+10	0.03003	0.12
3.162e+10	0.02949	0.12
3.166e+10	0.02927	0.12
3.169e+10	0.02931	0.12
3.173e+10	0.02938	0.12
3.176e+10	0.02953	0.121
3.18e+10	0.02937	0.12
3.183e+10	0.02975	0.121
3.187e+10	0.02949	0.121
3.19e+10	0.02953	0.122
3.194e+10	0.02908	0.122
3.197e+10	0.02885	0.122
3.201e+10	0.03064	0.112
3.204e+10	0.03044	0.113
3.207e+10	0.0302	0.113
3.211e+10	0.03046	0.113
3.214e+10	0.03052	0.113
3.218e+10	0.03058	0.113
3.221e+10	0.03044	0.113
3.225e+10	0.03004	0.114
3.228e+10	0.02996	0.112
3.232e+10	0.02998	0.112
3.235e+10	0.02962	0.112
3.239e+10	0.02959	0.112
3.242e+10	0.02931	0.113
3.246e+10	0.02938	0.113
3.249e+10	0.02943	0.113
3.253e+10	0.02977	0.114
3.256e+10	0.03014	0.114
3.26e+10	0.02987	0.113
3.263e+10	0.03006	0.113
3.267e+10	0.0299	0.112
3.27e+10	0.02982	0.113
3.274e+10	0.02965	0.113
3.277e+10	0.02921	0.114
3.281e+10	0.02879	0.113
3.284e+10	0.02847	0.114
3.288e+10	0.02896	0.113
3.291e+10	0.02862	0.114
3.294e+10	0.02864	0.114
3.298e+10	0.0285	0.114
3.301e+10	0.02856	0.115
3.305e+10	0.02836	0.114
3.308e+10	0.02776	0.115
3.312e+10	0.02734	0.115
3.315e+10	0.0273	0.115
3.319e+10	0.02733	0.116
3.322e+10	0.02715	0.116
3.326e+10	0.02698	0.116
3.329e+10	0.02797	0.112
3.333e+10	0.02985	0.109
3.336e+10	0.03017	0.11
3.34e+10	0.02981	0.108
3.343e+10	0.02971	0.108
3.347e+10	0.02924	0.108
3.35e+10	0.02883	0.108
3.354e+10	0.02948	0.108
3.358e+10	0.02933	0.107
3.361e+10	0.02926	0.106
3.365e+10	0.02907	0.107
3.368e+10	0.02898	0.107
3.372e+10	0.02866	0.107
3.375e+10	0.02905	0.107
3.379e+10	0.02903	0.107
3.382e+10	0.02853	0.107
3.386e+10	0.028	0.106
3.389e+10	0.0278	0.107
3.393e+10	0.0287	0.107
3.396e+10	0.02947	0.108
3.4e+10	0.02944	0.107
3.404e+10	0.02925	0.108
3.407e+10	0.0292	0.107
3.411e+10	0.02973	0.107
3.414e+10	0.02944	0.107
3.418e+10	0.02956	0.107
3.421e+10	0.0298	0.108
3.425e+10	0.03045	0.111
3.428e+10	0.03032	0.111
3.432e+10	0.0303	0.111
3.435e+10	0.03024	0.111
3.439e+10	0.03046	0.112
3.443e+10	0.03008	0.111
3.446e+10	0.02995	0.111
3.45e+10	0.0296	0.11
3.453e+10	0.02923	0.11
3.457e+10	0.02916	0.11
3.46e+10	0.02977	0.11
3.464e+10	0.02954	0.109
3.467e+10	0.02934	0.109
3.471e+10	0.02903	0.108
3.474e+10	0.02928	0.109
3.478e+10	0.02901	0.109
3.481e+10	0.02895	0.109
3.485e+10	0.02874	0.109
3.488e+10	0.02895	0.109
3.492e+10	0.02884	0.11
3.496e+10	0.02875	0.11
3.499e+10	0.02848	0.11
3.503e+10	0.02924	0.108
3.506e+10	0.02914	0.108
3.51e+10	0.02885	0.108
3.513e+10	0.02876	0.108
3.517e+10	0.02839	0.108
3.521e+10	0.0281	0.108
3.524e+10	0.02801	0.109
3.528e+10	0.02746	0.108
3.531e+10	0.02745	0.109
3.535e+10	0.02704	0.109
3.538e+10	0.02694	0.109
3.542e+10	0.02659	0.109
3.545e+10	0.0263	0.109
3.549e+10	0.02624	0.109
3.553e+10	0.02666	0.109
3.556e+10	0.02631	0.109
3.56e+10	0.02635	0.109
3.563e+10	0.026	0.109
3.567e+10	0.02614	0.11
3.57e+10	0.02592	0.11
3.574e+10	0.02545	0.11
3.577e+10	0.0255	0.111
3.581e+10	0.02548	0.111
3.584e+10	0.02537	0.112
3.588e+10	0.0248	0.112
3.592e+10	0.02455	0.112
3.595e+10	0.0244	0.112
3.599e+10	0.02414	0.112
3.602e+10	0.02407	0.112
3.606e+10	0.024	0.112
3.609e+10	0.02439	0.113
3.613e+10	0.02451	0.113
3.616e+10	0.02422	0.113
3.62e+10	0.02457	0.114
3.623e+10	0.03035	0.122
3.627e+10	0.03094	0.122
3.63e+10	0.03108	0.122
3.634e+10	0.03064	0.121
3.638e+10	0.03053	0.122
3.641e+10	0.03056	0.121
