# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 3
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 110

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N22-tmmc-golden-transitions.dat
# iterations: 48400000
# working moves: 505863620
# total moves: 1064800000
# acceptance rate: 0.475079

# energy	samples
52  0
53  2698593
54  1477646
55  971725
56  686661
57  502282
58  376434
59  288324
60  224583
61  177662
62  142345
63  115612
64  94802
65  78338
66  65263
67  54724
68  46170
69  39259
70  33458
71  28718
72  24740
73  21499
74  18728
75  16429
76  14410
77  12650
78  11167
79  9906
80  8788
81  7845
82  7007
83  6261
84  5585
85  5042
86  4521
87  4080
88  3692
89  3323
90  2994
91  2668
92  2359
93  2076
94  1795
95  1544
96  1288
97  1084
98  910
99  749
100  608
101  505
102  429
103  359
104  294
105  229
106  175
107  136
108  122
109  77
110  66
