# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 3
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 104

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N21-tmmc-golden-transitions.dat
# iterations: 0
# working moves: 0
# total moves: 0
# acceptance rate: -nan

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0.034899
52  0.165604
53  0.389955
54  0.70571
55  1.11064
56  1.60251
57  2.17904
58  2.83787
59  3.5769
60  4.39385
61  5.28626
62  6.25209
63  7.28893
64  8.39492
65  9.56774
66  10.8054
67  12.106
68  13.4676
69  14.8884
70  16.367
71  17.9017
72  19.4915
73  21.1353
74  22.8325
75  24.5825
76  26.3852
77  28.2409
78  30.1497
79  32.1122
80  34.1295
81  36.2021
82  38.3309
83  40.5158
84  42.7551
85  45.0474
86  47.3876
87  49.7645
88  52.1661
89  54.5741
90  56.9757
91  59.3613
92  61.7413
93  64.1277
94  66.539
95  68.9977
96  71.5276
97  74.166
98  76.9448
99  79.9189
100  83.1687
101  86.836
102  91.2369
103  96.2369
104  101.237
105  106.237
106  111.237
107  116.237
108  121.237
109  126.237
110  131.237
111  136.237
112  141.237
113  146.237
114  151.237
115  156.237
116  161.237
117  166.237
118  171.237
119  176.237
