# round trips	 doserror
0	-55.72
0	1.753
0	1.715
0	1.723
0	1.737
0	1.733
0	1.731
0	1.745
0	1.744
0	1.746
0	1.749
0	1.753
0	1.73
0	1.72
0	1.731
0	1.635
0	1.639
0	1.628
0	1.639
0	1.608
0	1.622
0	1.624
0	1.656
0	1.662
0	1.646
0	1.645
0	1.642
0	1.663
0	1.673
0	1.637
0	1.66
0	1.516
0	1.443
0	1.454
0	1.478
0	1.503
0	1.516
0	1.529
0	1.499
0	1.529
0	1.532
0	1.522
0	1.535
0	1.543
0	1.55
0	1.549
0	1.559
0	1.555
0	1.54
0	1.535
0	1.531
0	1.553
0	1.523
0	1.544
0	1.536
0	1.543
0	1.556
0	1.555
0	1.553
0	1.558
0	1.562
0	1.548
0	1.523
0	1.525
0	1.489
0	1.512
0	1.502
0	1.512
0	1.524
0	1.508
0	1.477
0	1.473
0	1.479
0	1.481
0	1.496
0	1.496
0	1.506
0	1.513
0	1.357
0	1.365
0	1.368
0	1.39
0	1.388
0	1.403
0	1.415
0	1.431
0	1.418
0	1.43
0	1.439
0	1.449
0	1.442
0	1.444
0	1.456
0	1.456
0	1.461
0	1.448
0	1.454
0	1.388
0	1.398
0	1.408
0	1.405
0	1.412
0	1.417
0	1.427
0	1.428
0	1.438
0	1.429
0	1.436
0	1.448
0	1.385
0	1.393
0	1.403
0	1.4
0	1.404
0	1.408
0	1.357
0	1.356
0	1.361
0	1.365
0	1.373
0	1.301
0	1.305
0	1.311
0	1.325
0	1.32
0	1.321
0	1.326
0	1.336
0	1.338
0	1.31
0	1.302
0	1.299
0	1.306
0	1.309
0	1.316
0	1.324
0	1.327
0	1.334
0	1.291
0	1.294
0	1.302
0	1.288
0	1.295
0	1.306
0	1.311
0	1.319
0	1.323
0	1.329
0	1.338
0	1.334
0	1.338
0	1.331
0	1.339
0	1.318
0	1.328
0	1.33
0	1.339
0	1.342
0	1.341
0	1.344
0	1.348
0	1.353
0	1.358
0	1.365
0	1.371
0	1.37
0	1.372
0	1.381
0	1.37
0	1.369
0	1.369
0	1.366
0	1.372
0	1.374
0	1.379
0	1.383
0	1.383
0	1.387
0	1.24
0	1.241
0	1.239
0	1.245
0	1.251
0	1.256
0	1.263
0	1.268
0	1.267
0	1.273
0	1.28
0	1.272
0	1.275
0	1.282
0	1.286
0	1.288
0	1.291
0	1.294
0	1.299
0	1.3
0	1.293
0	1.295
0	1.296
0	1.299
0	1.292
0	1.295
0	1.297
0	1.298
0	1.299
0	1.288
0	1.288
0	1.278
0	1.277
0	1.28
0	1.279
0	1.275
0	1.275
0	1.275
