8.64472e-05	-0.000572949
8.73117e-05	-0.00057694
8.81848e-05	-0.000580953
8.90667e-05	-0.000584989
8.99573e-05	-0.000589048
9.08569e-05	-0.000593129
9.17655e-05	-0.000597233
9.26831e-05	-0.00060136
9.36099e-05	-0.000605509
9.4546e-05	-0.000609681
9.54915e-05	-0.000613877
9.64464e-05	-0.000618095
9.74109e-05	-0.000622336
9.8385e-05	-0.0006266
9.93688e-05	-0.000630887
0.000100363	-0.000635198
0.000101366	-0.000639531
0.00010238	-0.000643887
0.000103404	-0.000648267
0.000104438	-0.00065267
0.000105482	-0.000657096
0.000106537	-0.000661545
0.000107602	-0.000666018
0.000108678	-0.000670514
0.000109765	-0.000675033
0.000110863	-0.000679575
0.000111971	-0.000684141
0.000113091	-0.00068873
0.000114222	-0.000693343
0.000115364	-0.000697978
0.000116518	-0.000702638
0.000117683	-0.00070732
0.00011886	-0.000712026
0.000120048	-0.000716755
0.000121249	-0.000721508
0.000122461	-0.000726284
0.000123686	-0.000731084
0.000124923	-0.000735906
0.000126172	-0.000740752
0.000127434	-0.000745622
0.000128708	-0.000750514
0.000129995	-0.00075543
0.000131295	-0.000760369
0.000132608	-0.000765332
0.000133934	-0.000770317
0.000135274	-0.000775326
0.000136626	-0.000780358
0.000137993	-0.000785413
0.000139372	-0.000790491
0.000140766	-0.000795591
0.000142174	-0.000800715
0.000143596	-0.000805862
0.000145032	-0.000811032
0.000146482	-0.000816224
0.000147947	-0.000821439
0.000149426	-0.000826677
0.00015092	-0.000831937
0.00015243	-0.00083722
0.000153954	-0.000842525
0.000155493	-0.000847853
0.000157048	-0.000853203
0.000158619	-0.000858575
0.000160205	-0.000863969
0.000161807	-0.000869385
0.000163425	-0.000874823
0.000165059	-0.000880283
0.00016671	-0.000885764
0.000168377	-0.000891267
0.000170061	-0.000896792
0.000171761	-0.000902338
0.000173479	-0.000907905
0.000175214	-0.000913493
0.000176966	-0.000919102
0.000178736	-0.000924732
0.000180523	-0.000930382
0.000182328	-0.000936053
0.000184152	-0.000941744
0.000185993	-0.000947456
0.000187853	-0.000953187
0.000189732	-0.000958938
0.000191629	-0.000964709
0.000193545	-0.0009705
0.000195481	-0.00097631
0.000197435	-0.000982138
0.00019941	-0.000987986
0.000201404	-0.000993852
0.000203418	-0.000999737
0.000205452	-0.00100564
0.000207507	-0.00101156
0.000209582	-0.0010175
0.000211677	-0.00102346
0.000213794	-0.00102943
0.000215932	-0.00103542
0.000218092	-0.00104143
0.000220272	-0.00104745
0.000222475	-0.00105349
0.0002247	-0.00105955
0.000226947	-0.00106562
0.000229216	-0.00107171
0.000231509	-0.00107781
0.000233824	-0.00108393
0.000236162	-0.00109006
0.000238523	-0.00109621
0.000240909	-0.00110237
0.000243318	-0.00110854
0.000245751	-0.00111473
0.000248208	-0.00112093
0.000250691	-0.00112714
0.000253197	-0.00113337
0.000255729	-0.0011396
0.000258287	-0.00114585
0.00026087	-0.00115211
0.000263478	-0.00115837
0.000266113	-0.00116465
0.000268774	-0.00117094
0.000271462	-0.00117724
0.000274177	-0.00118354
0.000276918	-0.00118986
0.000279688	-0.00119618
0.000282484	-0.00120251
0.000285309	-0.00120885
0.000288162	-0.00121519
0.000291044	-0.00122154
0.000293954	-0.00122789
0.000296894	-0.00123425
0.000299863	-0.00124061
0.000302862	-0.00124698
0.00030589	-0.00125335
0.000308949	-0.00125972
0.000312039	-0.0012661
0.000315159	-0.00127247
0.000318311	-0.00127885
0.000321494	-0.00128523
0.000324709	-0.0012916
0.000327956	-0.00129798
0.000331235	-0.00130435
0.000334548	-0.00131072
0.000337893	-0.00131709
0.000341272	-0.00132345
0.000344685	-0.00132981
0.000348132	-0.00133617
0.000351613	-0.00134252
0.000355129	-0.00134886
0.00035868	-0.00135519
0.000362267	-0.00136151
0.00036589	-0.00136783
0.000369549	-0.00137414
0.000373244	-0.00138043
0.000376977	-0.00138671
0.000380746	-0.00139299
0.000384554	-0.00139924
0.000388399	-0.00140549
0.000392283	-0.00141171
0.000396206	-0.00141792
0.000400168	-0.00142412
0.00040417	-0.00143029
0.000408212	-0.00143645
0.000412294	-0.00144259
0.000416417	-0.0014487
0.000420581	-0.0014548
0.000424787	-0.00146087
0.000429034	-0.00146691
0.000433325	-0.00147293
0.000437658	-0.00147893
0.000442035	-0.0014849
0.000446455	-0.00149083
0.00045092	-0.00149674
0.000455429	-0.00150262
0.000459983	-0.00150846
