0.01 -47.3839 -32.9636
0.03 -44.6622 -32.9609
0.05 -43.3488 -32.9617
0.07 -42.4515 -32.9598
0.09 -41.7559 -32.9608
0.11 -41.1792 -32.9623
0.13 -40.6805 -32.9629
0.15 -40.2363 -32.9616
0.17 -39.8322 -32.9624
0.19 -39.4583 -32.9599
0.21 -39.108 -32.9572
0.23 -38.7761 -32.9487
0.25 -38.4588 -32.94
0.27 -38.1532 -32.9278
0.29 -37.8569 -32.9056
0.31 -37.5679 -32.8756
0.33 -37.2847 -32.8437
0.35 -37.0058 -32.8003
0.37 -36.7301 -32.7476
0.39 -36.4565 -32.6888
0.41 -36.184 -32.6118
0.43 -35.9118 -32.5231
0.45 -35.6391 -32.4297
0.47 -35.3651 -32.3226
0.49 -35.0892 -32.1986
0.51 -34.8107 -32.0658
0.53 -34.5288 -31.9223
0.55 -34.243 -31.7673
0.57 -33.9526 -31.5921
0.59 -33.6569 -31.4078
0.61 -33.3553 -31.2054
0.63 -33.0472 -30.9922
0.65 -32.7317 -30.7549
0.67 -32.4082 -30.5201
0.69 -32.0759 -30.269
0.71 -31.7341 -29.9806
0.73 -31.3819 -29.6894
0.75 -31.0185 -29.3848
0.77 -30.6428 -29.0587
0.79 -30.254 -28.7165
0.81 -29.8509 -28.3485
0.83 -29.4324 -27.9696
0.85 -28.9972 -27.5576
0.87 -28.5442 -27.1242
0.89 -28.0717 -26.6525
0.91 -27.5783 -26.1849
0.93 -27.0623 -25.6792
0.95 -26.5218 -25.132
0.97 -25.9549 -24.6059
0.99 -25.3593 -24.1139
1.01 -24.7325 -23.6182
1.03 -24.0721 -23.1097
1.05 -23.3749 -22.5692
1.07 -22.6379 -22.0328
1.09 -21.8573 -21.4578
1.11 -21.0293 -20.8676
1.13 -20.1494 -20.2275
1.15 -19.2126 -19.5619
1.17 -18.2135 -18.826
1.19 -17.1458 -18.088
1.21 -16.0026 -17.2727
1.23 -14.7759 -16.324
1.25 -13.4569 -15.3943
1.27 -12.0354 -14.3154
1.29 -10.5 -13.0218
1.31 -8.83734 -11.7678
1.33 -7.03233 -10.2219
1.35 -5.06751 -7.59573
1.37 -2.92265 -4.87324
1.39 -0.574235 -2.57346
1.41 2.00521 1.41477
1.43 4.84793 3.91988
1.45 7.99203 10.3991
1.47 11.4827 14.0372
1.49 15.374 20.1442
1.51 19.731 26.1142
