0.01 -51.6452 -36.0243
0.03 -48.6978 -36.024
0.05 -47.2761 -36.024
0.07 -46.3051 -36.0226
0.09 -45.5528 -36.0229
0.11 -44.9293 -36.023
0.13 -44.3904 -36.023
0.15 -43.9106 -36.0232
0.17 -43.4743 -36.0231
0.19 -43.071 -36.019
0.21 -42.6931 -36.0163
0.23 -42.3354 -36.0104
0.25 -41.9936 -36.0017
0.27 -41.6645 -35.9859
0.29 -41.3456 -35.9645
0.31 -41.0349 -35.9371
0.33 -40.7305 -35.9006
0.35 -40.4309 -35.853
0.37 -40.1349 -35.7977
0.39 -39.8413 -35.7327
0.41 -39.5492 -35.656
0.43 -39.2575 -35.5658
0.45 -38.9655 -35.4638
0.47 -38.6724 -35.3488
0.49 -38.3774 -35.2213
0.51 -38.0798 -35.0806
0.53 -37.7788 -34.9317
0.55 -37.4739 -34.7608
0.57 -37.1643 -34.5772
0.59 -36.8494 -34.3869
0.61 -36.5284 -34.1702
0.63 -36.2006 -33.949
0.65 -35.8654 -33.7129
0.67 -35.522 -33.446
0.69 -35.1695 -33.177
0.71 -34.8072 -32.8891
0.73 -34.4343 -32.5777
0.75 -34.0498 -32.2507
0.77 -33.6528 -31.919
0.79 -33.2423 -31.5449
0.81 -32.8171 -31.1586
0.83 -32.3762 -30.7702
0.85 -31.9182 -30.3485
0.87 -31.4419 -29.8798
0.89 -30.9458 -29.3969
0.91 -30.4283 -28.8905
0.93 -29.8877 -28.3739
0.95 -29.3221 -27.8056
0.97 -28.7297 -27.2119
0.99 -28.108 -26.6565
1.01 -27.4548 -26.1349
1.03 -26.7674 -25.5966
1.05 -26.0429 -25.0325
1.07 -25.2781 -24.4451
1.09 -24.4694 -23.8634
1.11 -23.613 -23.2323
1.13 -22.7043 -22.5833
1.15 -21.7387 -21.8659
1.17 -20.7107 -21.1397
1.19 -19.6143 -20.3439
1.21 -18.4426 -19.5065
1.23 -17.188 -18.6122
1.25 -15.842 -17.602
1.27 -14.3947 -16.5167
1.29 -12.8352 -15.2077
1.31 -11.1507 -13.9875
1.33 -9.32689 -12.4693
1.35 -7.3472 -10.2539
1.37 -5.19256 -8.37462
1.39 -2.84089 -6.53441
1.41 -0.266541 -2.18153
1.43 2.56045 1.05949
1.45 5.67524 7.07045
1.47 9.11932 11.3626
1.49 12.9419 16.3587
1.51 17.2019 22.9182
