0.01 -10.5965 -6.98383
0.03 -9.91219 -6.98436
0.05 -9.57976 -6.9839
0.07 -9.35109 -6.98424
0.09 -9.1726 -6.98378
0.11 -9.02356 -6.98419
0.13 -8.89369 -6.98466
0.15 -8.77716 -6.98324
0.17 -8.67029 -6.98341
0.19 -8.57063 -6.98261
0.21 -8.47645 -6.98145
0.23 -8.38645 -6.97936
0.25 -8.29967 -6.97472
0.27 -8.21532 -6.9688
0.29 -8.13278 -6.96019
0.31 -8.05151 -6.94971
0.33 -7.97108 -6.93566
0.35 -7.8911 -6.91855
0.37 -7.8112 -6.89804
0.39 -7.73108 -6.87413
0.41 -7.65045 -6.84579
0.43 -7.56901 -6.8129
0.45 -7.4865 -6.77663
0.47 -7.40266 -6.73532
0.49 -7.31722 -6.69047
0.51 -7.22993 -6.63954
0.53 -7.14051 -6.58463
0.55 -7.04869 -6.52369
0.57 -6.95418 -6.46007
0.59 -6.85668 -6.38825
0.61 -6.75588 -6.31293
0.63 -6.65144 -6.23394
0.65 -6.54299 -6.14349
0.67 -6.43015 -6.05191
0.69 -6.31251 -5.95176
0.71 -6.1896 -5.84413
0.73 -6.06094 -5.72712
0.75 -5.92598 -5.60869
0.77 -5.78414 -5.47211
0.79 -5.63475 -5.33445
0.81 -5.47711 -5.18753
0.83 -5.3104 -5.05331
0.85 -5.13375 -4.9159
0.87 -4.94616 -4.78062
0.89 -4.74654 -4.63654
0.91 -4.53362 -4.48762
0.93 -4.30603 -4.33831
0.95 -4.06217 -4.17669
0.97 -3.80027 -4.00613
0.99 -3.51828 -3.83127
1.01 -3.21389 -3.63857
1.03 -2.88443 -3.4332
1.05 -2.52684 -3.20917
1.07 -2.13758 -2.96103
1.09 -1.71255 -2.67092
1.11 -1.24697 -2.3605
1.13 -0.735222 -1.98422
1.15 -0.170703 -1.53811
1.17 0.454416 -1.01734
1.19 1.14946 -0.36496
1.21 1.92562 0.558572
1.23 2.79642 2.18232
1.25 3.77831 3.5768
1.27 4.89146 4.78784
1.29 6.16088 6.62994
1.31 7.61777 8.63668
1.33 9.30159 10.5094
1.35 11.2627 12.7378
1.37 13.5662 15.2369
1.39 16.2978 18.378
1.41 19.5713 22.206
1.43 23.5415 26.9474
1.45 28.4223 32.5861
1.47 34.517 40.3268
1.49 42.2662 50.3806
1.51 52.3303 63.7313
