0.01 -12.5246 -8.3107
0.03 -11.7268 -8.31077
0.05 -11.3394 -8.3108
0.07 -11.0731 -8.31075
0.09 -10.8654 -8.31108
0.11 -10.6921 -8.3111
0.13 -10.5413 -8.31086
0.15 -10.406 -8.3098
0.17 -10.282 -8.31027
0.19 -10.1665 -8.30939
0.21 -10.0574 -8.30703
0.23 -9.95329 -8.30498
0.25 -9.85296 -8.30064
0.27 -9.75554 -8.29424
0.29 -9.6603 -8.2845
0.31 -9.56663 -8.27283
0.33 -9.47401 -8.25769
0.35 -9.382 -8.23776
0.37 -9.29019 -8.21458
0.39 -9.19822 -8.18823
0.41 -9.10576 -8.15687
0.43 -9.01248 -8.12028
0.45 -8.91809 -8.07998
0.47 -8.82229 -8.03216
0.49 -8.72479 -7.98206
0.51 -8.62529 -7.92514
0.53 -8.5235 -7.86409
0.55 -8.41912 -7.79763
0.57 -8.31182 -7.72452
0.59 -8.20129 -7.64766
0.61 -8.08717 -7.56221
0.63 -7.96911 -7.46851
0.65 -7.8467 -7.37102
0.67 -7.71954 -7.26588
0.69 -7.58718 -7.15118
0.71 -7.44912 -7.03486
0.73 -7.30484 -6.90675
0.75 -7.15378 -6.7669
0.77 -6.99529 -6.62514
0.79 -6.82869 -6.46865
0.81 -6.65322 -6.30164
0.83 -6.46805 -6.13694
0.85 -6.27223 -5.98308
0.87 -6.06476 -5.82286
0.89 -5.84446 -5.6627
0.91 -5.61006 -5.49434
0.93 -5.36012 -5.32226
0.95 -5.09301 -5.14147
0.97 -4.80691 -4.95992
0.99 -4.49974 -4.75569
1.01 -4.16915 -4.54292
1.03 -3.81245 -4.31789
1.05 -3.42657 -4.06816
1.07 -3.00798 -3.8075
1.09 -2.55259 -3.50371
1.11 -2.05569 -3.1631
1.13 -1.51177 -2.79186
1.15 -0.914391 -2.34349
1.17 -0.255981 -1.80767
1.19 0.472419 -1.18576
1.21 1.28147 -0.396941
1.23 2.18394 0.760727
1.25 3.1952 2.14306
1.27 4.33396 3.83954
1.29 5.62308 5.73672
1.31 7.09082 7.83523
1.33 8.77236 10.0218
1.35 10.712 12.2276
1.37 12.9663 14.6585
1.39 15.6079 17.814
1.41 18.7318 21.2782
1.43 22.4643 25.5295
1.45 26.9755 30.7674
1.47 32.4999 37.6241
1.49 39.367 46.4205
1.51 48.0521 57.4948
