0.01 -38.9388 -26.9145
0.03 -36.6689 -26.9162
0.05 -35.5725 -26.9153
0.07 -34.8226 -26.9166
0.09 -34.2409 -26.9174
0.11 -33.758 -26.9166
0.13 -33.34 -26.9168
0.15 -32.9674 -26.9154
0.17 -32.6279 -26.9135
0.19 -32.3136 -26.9143
0.21 -32.0186 -26.9102
0.23 -31.7389 -26.9056
0.25 -31.4711 -26.8969
0.27 -31.2129 -26.8838
0.29 -30.9622 -26.8671
0.31 -30.7174 -26.8423
0.33 -30.4772 -26.8111
0.35 -30.2403 -26.7723
0.37 -30.0057 -26.725
0.39 -29.7726 -26.6674
0.41 -29.5402 -26.6028
0.43 -29.3076 -26.529
0.45 -29.0742 -26.4417
0.47 -28.8395 -26.3447
0.49 -28.6026 -26.239
0.51 -28.3631 -26.1241
0.53 -28.1203 -25.9966
0.55 -27.8738 -25.8521
0.57 -27.6228 -25.6987
0.59 -27.3668 -25.5316
0.61 -27.1052 -25.3611
0.63 -26.8374 -25.1664
0.65 -26.5627 -24.9638
0.67 -26.2805 -24.7485
0.69 -25.9901 -24.525
0.71 -25.6907 -24.2749
0.73 -25.3815 -24.0194
0.75 -25.0618 -23.7347
0.77 -24.7307 -23.4518
0.79 -24.3871 -23.1422
0.81 -24.0301 -22.8194
0.83 -23.6585 -22.47
0.85 -23.2713 -22.1043
0.87 -22.8671 -21.7169
0.89 -22.4444 -21.3018
0.91 -22.0019 -20.8889
0.93 -21.5378 -20.4183
0.95 -21.0502 -19.9763
0.97 -20.5373 -19.5718
0.99 -19.9968 -19.1404
1.01 -19.4263 -18.709
1.03 -18.8231 -18.2682
1.05 -18.1842 -17.8003
1.07 -17.5064 -17.2993
1.09 -16.7859 -16.7986
1.11 -16.0187 -16.2388
1.13 -15.2002 -15.6857
1.15 -14.3252 -15.0479
1.17 -13.3879 -14.4151
1.19 -12.3818 -13.7135
1.21 -11.2993 -12.8953
1.23 -10.1321 -12.0665
1.25 -8.87053 -11.1104
1.27 -7.50348 -10.0336
1.29 -6.01827 -8.82542
1.31 -4.40023 -7.42146
1.33 -2.63234 -5.82757
1.35 -0.694796 -3.95223
1.37 1.4356 -1.47474
1.39 3.78613 1.26149
1.41 6.38908 5.02093
1.43 9.28286 9.52111
1.45 12.5135 14.3997
1.47 16.1364 20.092
1.49 20.2191 25.6988
1.51 24.844 30.9977
