0.01 -58.0801 -40.6618
0.03 -54.7941 -40.6605
0.05 -53.2101 -40.6599
0.07 -52.1288 -40.6597
0.09 -51.2916 -40.6599
0.11 -50.5982 -40.6608
0.13 -49.9991 -40.6597
0.15 -49.4662 -40.66
0.17 -48.9819 -40.6596
0.19 -48.5345 -40.6565
0.21 -48.1156 -40.654
0.23 -47.7193 -40.6475
0.25 -47.341 -40.6384
0.27 -46.977 -40.62
0.29 -46.6246 -40.6
0.31 -46.2814 -40.5694
0.33 -45.9455 -40.5283
0.35 -45.6152 -40.4794
0.37 -45.2892 -40.422
0.39 -44.966 -40.3501
0.41 -44.6448 -40.266
0.43 -44.3244 -40.1707
0.45 -44.0039 -40.0641
0.47 -43.6824 -39.9388
0.49 -43.3592 -39.8051
0.51 -43.0335 -39.6547
0.53 -42.7044 -39.4855
0.55 -42.3714 -39.3072
0.57 -42.0336 -39.1149
0.59 -41.6903 -38.9002
0.61 -41.3408 -38.6747
0.63 -40.9843 -38.4324
0.65 -40.6202 -38.1657
0.67 -40.2475 -37.895
0.69 -39.8655 -37.6187
0.71 -39.4734 -37.2966
0.73 -39.0702 -36.9711
0.75 -38.6551 -36.6119
0.77 -38.227 -36.2531
0.79 -37.7849 -35.8553
0.81 -37.3277 -35.4488
0.83 -36.8542 -35.0177
0.85 -36.3632 -34.561
0.87 -35.8532 -34.0799
0.89 -35.3227 -33.5816
0.91 -34.7704 -33.0389
0.93 -34.1943 -32.4655
0.95 -33.5926 -31.8749
0.97 -32.9634 -31.2564
0.99 -32.3043 -30.5929
1.01 -31.6131 -29.9979
1.03 -30.8871 -29.4036
1.05 -30.1234 -28.8133
1.07 -29.3187 -28.1827
1.09 -28.4698 -27.5212
1.11 -27.5726 -26.874
1.13 -26.623 -26.1523
1.15 -25.6161 -25.4272
1.17 -24.5468 -24.6502
1.19 -23.4093 -23.8531
1.21 -22.1969 -22.948
1.23 -20.9023 -22.0199
1.25 -19.5174 -21.0175
1.27 -18.0329 -19.8739
1.29 -16.4382 -18.6747
1.31 -14.7216 -17.1215
1.33 -12.8695 -15.8662
1.35 -10.8666 -12.777
1.37 -8.69513 -12.2669
1.39 -6.3349 -9.61178
1.41 -3.76248 -7.03752
1.43 -0.950695 -4.27994
1.45 2.13208 -0.686021
1.47 5.52286 7.31648
1.49 9.26523 9.66186
1.51 13.4107 17.6055
