0.01 -60.2357 -42.2183
0.03 -56.8369 -42.2171
0.05 -55.1988 -42.2173
0.07 -54.0808 -42.2177
0.09 -53.2153 -42.2145
0.11 -52.4986 -42.2183
0.13 -51.8796 -42.2186
0.15 -51.329 -42.217
0.17 -50.8288 -42.2151
0.19 -50.3667 -42.215
0.21 -49.9342 -42.2103
0.23 -49.5251 -42.2043
0.25 -49.1347 -42.194
0.27 -48.7591 -42.1778
0.29 -48.3956 -42.1568
0.31 -48.0417 -42.1238
0.33 -47.6954 -42.0837
0.35 -47.3549 -42.0336
0.37 -47.0189 -41.9733
0.39 -46.686 -41.898
0.41 -46.3552 -41.8126
0.43 -46.0252 -41.7231
0.45 -45.6953 -41.6076
0.47 -45.3645 -41.481
0.49 -45.0321 -41.346
0.51 -44.697 -41.1882
0.53 -44.3588 -41.02
0.55 -44.0165 -40.836
0.57 -43.6694 -40.6405
0.59 -43.3168 -40.4239
0.61 -42.958 -40.1851
0.63 -42.5921 -39.9431
0.65 -42.2184 -39.6762
0.67 -41.8362 -39.3938
0.69 -41.4446 -39.0937
0.71 -41.0427 -38.7819
0.73 -40.6297 -38.4461
0.75 -40.2045 -38.0889
0.77 -39.7663 -37.7215
0.79 -39.3139 -37.313
0.81 -38.8463 -36.8912
0.83 -38.3622 -36.4606
0.85 -37.8604 -35.9859
0.87 -37.3394 -35.5163
0.89 -36.7979 -34.973
0.91 -36.2342 -34.4353
0.93 -35.6466 -33.8445
0.95 -35.0333 -33.2637
0.97 -34.3921 -32.5921
0.99 -33.721 -31.9365
1.01 -33.0175 -31.2969
1.03 -32.279 -30.6836
1.05 -31.5026 -30.0796
1.07 -30.6852 -29.4492
1.09 -29.8233 -28.792
1.11 -28.913 -28.0957
1.13 -27.9501 -27.3809
1.15 -26.93 -26.6517
1.17 -25.8475 -25.8379
1.19 -24.6967 -25.0193
1.21 -23.4711 -24.1094
1.23 -22.1637 -23.1734
1.25 -20.7662 -22.1469
1.27 -19.2696 -21.0202
1.29 -17.6635 -19.7841
1.31 -15.9363 -18.4622
1.33 -14.0748 -17.0252
1.35 -12.0639 -15.3395
1.37 -9.88646 -13.4324
1.39 -7.52261 -11.3211
1.41 -4.94961 -8.86609
1.43 -2.14111 -5.99508
1.45 0.933524 -2.53238
1.47 4.31006 1.88023
1.49 8.03047 7.0577
1.51 12.1443 13.4477
