0.01 -16.4428 -11.0265
0.03 -15.418 -11.0268
0.05 -14.921 -11.0265
0.07 -14.5798 -11.0261
0.09 -14.314 -11.0262
0.11 -14.0924 -11.0259
0.13 -13.8998 -11.0264
0.15 -13.7272 -11.0265
0.17 -13.5694 -11.0256
0.19 -13.4225 -11.0244
0.21 -13.284 -11.0227
0.23 -13.152 -11.0184
0.25 -13.025 -11.0145
0.27 -12.9018 -11.0063
0.29 -12.7816 -10.9957
0.31 -12.6636 -10.9817
0.33 -12.5471 -10.9629
0.35 -12.4316 -10.94
0.37 -12.3165 -10.912
0.39 -12.2015 -10.8796
0.41 -12.086 -10.8417
0.43 -11.9697 -10.7978
0.45 -11.8523 -10.7492
0.47 -11.7334 -10.6939
0.49 -11.6126 -10.6309
0.51 -11.4896 -10.5653
0.53 -11.364 -10.4921
0.55 -11.2355 -10.4118
0.57 -11.1038 -10.3238
0.59 -10.9683 -10.2261
0.61 -10.8288 -10.1258
0.63 -10.6849 -10.0176
0.65 -10.536 -9.90096
0.67 -10.3817 -9.77413
0.69 -10.2216 -9.63983
0.71 -10.055 -9.49985
0.73 -9.88138 -9.34565
0.75 -9.70014 -9.18207
0.77 -9.51058 -9.00954
0.79 -9.31193 -8.82222
0.81 -9.10339 -8.62644
0.83 -8.88404 -8.42271
0.85 -8.65289 -8.20576
0.87 -8.40884 -8.01021
0.89 -8.15068 -7.81526
0.91 -7.87706 -7.60736
0.93 -7.58647 -7.39979
0.95 -7.27722 -7.17774
0.97 -6.94743 -6.95351
0.99 -6.59498 -6.72275
1.01 -6.21747 -6.46753
1.03 -5.8122 -6.20491
1.05 -5.37608 -5.92019
1.07 -4.90562 -5.61488
1.09 -4.3968 -5.27885
1.11 -3.84503 -4.91493
1.13 -3.24498 -4.50014
1.15 -2.59053 -4.03169
1.17 -1.87451 -3.50883
1.19 -1.08858 -2.40472
1.21 -0.222917 -2.11745
1.23 0.734064 -0.936476
1.25 1.79614 0.129001
1.27 2.97977 2.49983
1.29 4.30478 4.34829
1.31 5.79517 6.14992
1.33 7.4803 8.30974
1.35 9.3963 10.8894
1.37 11.5881 13.4375
1.39 14.1122 16.2874
1.41 17.0402 19.6816
1.43 20.4641 23.5862
1.45 24.5038 28.3384
1.47 29.3177 34.0294
1.49 35.1187 41.0176
1.51 42.1982 49.4744
