0.01 -53.7847 -37.5627
0.03 -50.7244 -37.5632
0.05 -49.2485 -37.5616
0.07 -48.2407 -37.5644
0.09 -47.4601 -37.566
0.11 -46.8133 -37.5654
0.13 -46.2543 -37.5652
0.15 -45.7568 -37.5634
0.17 -45.3045 -37.5617
0.19 -44.8864 -37.5623
0.21 -44.4949 -37.5596
0.23 -44.1242 -37.5513
0.25 -43.7702 -37.5426
0.27 -43.4295 -37.5256
0.29 -43.0994 -37.5036
0.31 -42.7778 -37.4735
0.33 -42.4629 -37.4401
0.35 -42.153 -37.3918
0.37 -41.8469 -37.3351
0.39 -41.5435 -37.2662
0.41 -41.2416 -37.1849
0.43 -40.9403 -37.0948
0.45 -40.6387 -36.9941
0.47 -40.3361 -36.8762
0.49 -40.0316 -36.7463
0.51 -39.7246 -36.6036
0.53 -39.4142 -36.4467
0.55 -39.0999 -36.2765
0.57 -38.7808 -36.0828
0.59 -38.4563 -35.8832
0.61 -38.1257 -35.6712
0.63 -37.7883 -35.4364
0.65 -37.4434 -35.1888
0.67 -37.0901 -34.9344
0.69 -36.7277 -34.6512
0.71 -36.3554 -34.3459
0.73 -35.9723 -34.0407
0.75 -35.5775 -33.6961
0.77 -35.17 -33.3462
0.79 -34.7488 -32.9809
0.81 -34.3128 -32.5972
0.83 -33.8609 -32.1661
0.85 -33.3918 -31.7434
0.87 -32.9041 -31.2727
0.89 -32.3964 -30.7964
0.91 -31.867 -30.2736
0.93 -31.3144 -29.7077
0.95 -30.7367 -29.1293
0.97 -30.1318 -28.5614
0.99 -29.4975 -27.9556
1.01 -28.8314 -27.4283
1.03 -28.1309 -26.8392
1.05 -27.3931 -26.2822
1.07 -26.6148 -25.6873
1.09 -25.7924 -25.0813
1.11 -24.9221 -24.428
1.13 -23.9996 -23.7605
1.15 -23.02 -23.0385
1.17 -21.978 -22.3048
1.19 -20.8676 -21.4992
1.21 -19.6821 -20.6507
1.23 -18.4139 -19.7324
1.25 -17.0547 -18.7041
1.27 -15.5949 -17.6262
1.29 -14.0235 -16.4385
1.31 -12.3282 -15.108
1.33 -10.495 -13.6047
1.35 -8.50764 -11.8913
1.37 -6.34765 -9.94821
1.39 -3.99356 -7.76492
1.41 -1.42053 -5.07122
1.43 1.40039 -1.764
1.45 4.5031 2.03877
1.47 7.92746 6.88908
1.49 11.7207 13.1135
1.51 15.9388 19.2868
