0.01 -53.7847 -37.5612
0.03 -50.7244 -37.5631
0.05 -49.2485 -37.564
0.07 -48.2407 -37.5622
0.09 -47.4601 -37.5637
0.11 -46.8133 -37.5648
0.13 -46.2543 -37.5636
0.15 -45.7568 -37.5638
0.17 -45.3045 -37.5626
0.19 -44.8864 -37.5602
0.21 -44.4949 -37.559
0.23 -44.1242 -37.5514
0.25 -43.7702 -37.54
0.27 -43.4295 -37.5257
0.29 -43.0994 -37.5029
0.31 -42.7778 -37.4741
0.33 -42.4629 -37.4353
0.35 -42.153 -37.3908
0.37 -41.8469 -37.3334
0.39 -41.5435 -37.265
0.41 -41.2416 -37.1853
0.43 -40.9403 -37.0974
0.45 -40.6387 -36.9897
0.47 -40.3361 -36.875
0.49 -40.0316 -36.7446
0.51 -39.7246 -36.601
0.53 -39.4142 -36.4467
0.55 -39.0999 -36.2713
0.57 -38.7808 -36.0881
0.59 -38.4563 -35.8837
0.61 -38.1257 -35.6674
0.63 -37.7883 -35.4386
0.65 -37.4434 -35.1956
0.67 -37.0901 -34.9328
0.69 -36.7277 -34.6492
0.71 -36.3554 -34.3588
0.73 -35.9723 -34.0403
0.75 -35.5775 -33.6994
0.77 -35.17 -33.3565
0.79 -34.7488 -32.9759
0.81 -34.3128 -32.5982
0.83 -33.8609 -32.1832
0.85 -33.3918 -31.7271
0.87 -32.9041 -31.266
0.89 -32.3964 -30.7947
0.91 -31.867 -30.2724
0.93 -31.3144 -29.7345
0.95 -30.7367 -29.1436
0.97 -30.1318 -28.5565
0.99 -29.4975 -27.9545
1.01 -28.8314 -27.4169
1.03 -28.1309 -26.8539
1.05 -27.3931 -26.2912
1.07 -26.6148 -25.6792
1.09 -25.7924 -25.0834
1.11 -24.9221 -24.4485
1.13 -23.9996 -23.7705
1.15 -23.02 -23.0605
1.17 -21.978 -22.3105
1.19 -20.8676 -21.5178
1.21 -19.6821 -20.6318
1.23 -18.4139 -19.7382
1.25 -17.0547 -18.7326
1.27 -15.5949 -17.6376
1.29 -14.0235 -16.4465
1.31 -12.3282 -15.1004
1.33 -10.495 -13.5224
1.35 -8.50764 -11.9162
1.37 -6.34765 -9.98695
1.39 -3.99356 -7.32042
1.41 -1.42053 -4.73492
1.43 1.40039 -0.273336
1.45 4.5031 3.60626
1.47 7.92746 8.92631
1.49 11.7207 14.8637
1.51 15.9388 19.8234
