0.01 -12.5246 -8.31073
0.03 -11.7268 -8.31081
0.05 -11.3394 -8.31045
0.07 -11.0731 -8.3107
0.09 -10.8654 -8.31102
0.11 -10.6921 -8.31064
0.13 -10.5413 -8.31058
0.15 -10.406 -8.31098
0.17 -10.282 -8.31022
0.19 -10.1665 -8.30969
0.21 -10.0574 -8.30779
0.23 -9.95329 -8.30529
0.25 -9.85296 -8.30009
0.27 -9.75554 -8.29392
0.29 -9.6603 -8.2851
0.31 -9.56663 -8.27224
0.33 -9.47401 -8.25707
0.35 -9.382 -8.23756
0.37 -9.29019 -8.21437
0.39 -9.19822 -8.18831
0.41 -9.10576 -8.15602
0.43 -9.01248 -8.11978
0.45 -8.91809 -8.07873
0.47 -8.82229 -8.03237
0.49 -8.72479 -7.98145
0.51 -8.62529 -7.92736
0.53 -8.5235 -7.86446
0.55 -8.41912 -7.79795
0.57 -8.31182 -7.72578
0.59 -8.20129 -7.64465
0.61 -8.08717 -7.56011
0.63 -7.96911 -7.46964
0.65 -7.8467 -7.37075
0.67 -7.71954 -7.26478
0.69 -7.58718 -7.1553
0.71 -7.44912 -7.03341
0.73 -7.30484 -6.90637
0.75 -7.15378 -6.7701
0.77 -6.99529 -6.62667
0.79 -6.82869 -6.4713
0.81 -6.65322 -6.30078
0.83 -6.46805 -6.13675
0.85 -6.27223 -5.97927
0.87 -6.06476 -5.82215
0.89 -5.84446 -5.66167
0.91 -5.61006 -5.49609
0.93 -5.36012 -5.32442
0.95 -5.09301 -5.14338
0.97 -4.80691 -4.95652
0.99 -4.49974 -4.75645
1.01 -4.16915 -4.54504
1.03 -3.81245 -4.31775
1.05 -3.42657 -4.07177
1.07 -3.00798 -3.80657
1.09 -2.55259 -3.50893
1.11 -2.05569 -3.16609
1.13 -1.51177 -2.79123
1.15 -0.914391 -2.34918
1.17 -0.255981 -1.78952
1.19 0.472419 -0.139965
1.21 1.28147 0.702012
1.23 2.18394 1.63529
1.25 3.1952 2.95523
1.27 4.33396 4.38103
1.29 5.62308 5.76626
1.31 7.09082 7.98178
1.33 8.77236 10.0554
1.35 10.712 12.1812
1.37 12.9663 14.7344
1.39 15.6079 17.7479
1.41 18.7318 21.3017
1.43 22.4643 25.676
1.45 26.9755 30.9862
1.47 32.4999 37.6571
1.49 39.367 46.1645
1.51 48.0521 57.2444
