0.01 -41.0396 -28.4158
0.03 -38.6567 -28.4167
0.05 -37.5061 -28.4178
0.07 -36.7193 -28.4164
0.09 -36.109 -28.4172
0.11 -35.6027 -28.4187
0.13 -35.1645 -28.4177
0.15 -34.7739 -28.4175
0.17 -34.4182 -28.418
0.19 -34.0889 -28.4141
0.21 -33.7801 -28.4108
0.23 -33.4872 -28.4062
0.25 -33.207 -28.3975
0.27 -32.9369 -28.3855
0.29 -32.6747 -28.3658
0.31 -32.4188 -28.3398
0.33 -32.1678 -28.308
0.35 -31.9203 -28.268
0.37 -31.6754 -28.2199
0.39 -31.432 -28.1633
0.41 -31.1895 -28.0933
0.43 -30.9469 -28.0159
0.45 -30.7036 -27.9294
0.47 -30.4589 -27.8319
0.49 -30.2122 -27.7183
0.51 -29.9628 -27.6
0.53 -29.7101 -27.4656
0.55 -29.4536 -27.317
0.57 -29.1926 -27.1621
0.59 -28.9266 -26.9882
0.61 -28.6548 -26.81
0.63 -28.3767 -26.6118
0.65 -28.0917 -26.4073
0.67 -27.799 -26.1839
0.69 -27.4979 -25.9524
0.71 -27.1877 -25.6948
0.73 -26.8675 -25.4221
0.75 -26.5367 -25.14
0.77 -26.1941 -24.837
0.79 -25.839 -24.5188
0.81 -25.4701 -24.1868
0.83 -25.0866 -23.8315
0.85 -24.6871 -23.4601
0.87 -24.2703 -23.0524
0.89 -23.8349 -22.6323
0.91 -23.3793 -22.1859
0.93 -22.9018 -21.7144
0.95 -22.4006 -21.2364
0.97 -21.8738 -20.8106
0.99 -21.3191 -20.3731
1.01 -20.734 -19.9262
1.03 -20.116 -19.44
1.05 -19.4621 -18.9717
1.07 -18.7689 -18.4525
1.09 -18.0329 -17.9367
1.11 -17.2499 -17.377
1.13 -16.4155 -16.8097
1.15 -15.5245 -16.1618
1.17 -14.5711 -15.4971
1.19 -13.549 -14.7821
1.21 -12.4508 -13.9792
1.23 -11.2682 -13.1238
1.25 -9.99182 -12.1755
1.27 -8.61078 -11.0941
1.29 -7.11273 -9.86954
1.31 -5.48341 -8.51443
1.33 -3.70635 -6.94163
1.35 -1.76238 -5.06372
1.37 0.370833 -2.83118
1.39 2.7195 -0.146461
1.41 5.31451 3.3113
1.43 8.19249 7.67652
1.45 11.3972 12.4747
1.47 14.9809 19.0983
1.49 19.0073 24.1653
1.51 23.5535 29.8565
