0.01 -32.6829 -22.4609
0.03 -30.7521 -22.4612
0.05 -29.8187 -22.4615
0.07 -29.1799 -22.4604
0.09 -28.6838 -22.4598
0.11 -28.2717 -22.4606
0.13 -27.9146 -22.4598
0.15 -27.5959 -22.4606
0.17 -27.3054 -22.4604
0.19 -27.0361 -22.4594
0.21 -26.7831 -22.454
0.23 -26.5429 -22.4506
0.25 -26.3128 -22.4437
0.27 -26.0906 -22.4294
0.29 -25.8747 -22.4145
0.31 -25.6636 -22.3917
0.33 -25.4561 -22.3643
0.35 -25.2513 -22.3295
0.37 -25.0483 -22.2877
0.39 -24.8463 -22.2355
0.41 -24.6446 -22.1795
0.43 -24.4425 -22.1116
0.45 -24.2395 -22.0336
0.47 -24.0349 -21.9481
0.49 -23.8282 -21.8524
0.51 -23.6189 -21.7458
0.53 -23.4065 -21.6316
0.55 -23.1904 -21.5071
0.57 -22.9701 -21.3704
0.59 -22.745 -21.2221
0.61 -22.5146 -21.0617
0.63 -22.2784 -20.8868
0.65 -22.0357 -20.7156
0.67 -21.7859 -20.5213
0.69 -21.5284 -20.313
0.71 -21.2624 -20.0911
0.73 -20.9872 -19.859
0.75 -20.7021 -19.6103
0.77 -20.4062 -19.3468
0.79 -20.0986 -19.0679
0.81 -19.7783 -18.7786
0.83 -19.4443 -18.462
0.85 -19.0953 -18.1293
0.87 -18.7302 -17.7839
0.89 -18.3476 -17.409
0.91 -17.946 -17.0187
0.93 -17.5237 -16.6396
0.95 -17.079 -16.2815
0.97 -16.6099 -15.9181
0.99 -16.1142 -15.5518
1.01 -15.5895 -15.1613
1.03 -15.033 -14.7603
1.05 -14.4418 -14.3432
1.07 -13.8125 -13.8951
1.09 -13.1413 -13.4346
1.11 -12.4241 -12.9446
1.13 -11.6562 -12.4058
1.15 -10.832 -11.8377
1.17 -9.94572 -11.2172
1.19 -8.99028 -10.5293
1.21 -7.95785 -9.78879
1.23 -6.83941 -8.88698
1.25 -5.62459 -7.99317
1.27 -4.30143 -6.93106
1.29 -2.85605 -5.44379
1.31 -1.27228 -3.48552
1.33 0.468776 -1.59581
1.35 2.38938 1.48751
1.37 4.51587 4.58948
1.39 6.87954 8.08556
1.41 9.51793 11.4638
1.43 12.4762 15.2132
1.45 15.8094 19.7425
1.47 19.5847 24.2078
1.49 23.8852 29.1645
1.51 28.8142 34.9977
