0.01 -55.9297 -39.1078
0.03 -52.7566 -39.1093
0.05 -51.2266 -39.1078
0.07 -50.1821 -39.1098
0.09 -49.3731 -39.1098
0.11 -48.703 -39.1081
0.13 -48.124 -39.1076
0.15 -47.6088 -39.1083
0.17 -47.1405 -39.1091
0.19 -46.7077 -39.1073
0.21 -46.3025 -39.1029
0.23 -45.919 -39.0973
0.25 -45.5528 -39.0857
0.27 -45.2004 -39.0701
0.29 -44.8592 -39.0479
0.31 -44.5267 -39.0177
0.33 -44.2013 -38.9797
0.35 -43.8812 -38.9295
0.37 -43.5651 -38.8764
0.39 -43.2518 -38.8057
0.41 -42.9402 -38.7218
0.43 -42.6293 -38.6258
0.45 -42.3183 -38.5222
0.47 -42.0062 -38.4033
0.49 -41.6923 -38.2695
0.51 -41.3759 -38.1253
0.53 -41.0562 -37.9592
0.55 -40.7324 -37.788
0.57 -40.4039 -37.5996
0.59 -40.07 -37.3922
0.61 -39.73 -37.169
0.63 -39.383 -36.9271
0.65 -39.0284 -36.6776
0.67 -38.6654 -36.4055
0.69 -38.2931 -36.1226
0.71 -37.9109 -35.8161
0.73 -37.5177 -35.5
0.75 -37.1127 -35.1578
0.77 -36.6948 -34.8
0.79 -36.2631 -34.4234
0.81 -35.8165 -34.0148
0.83 -35.3537 -33.6012
0.85 -34.8735 -33.136
0.87 -34.3746 -32.6793
0.89 -33.8555 -32.1742
0.91 -33.3145 -31.6327
0.93 -32.7501 -31.0996
0.95 -32.1603 -30.4863
0.97 -31.5431 -29.9131
0.99 -30.8964 -29.2573
1.01 -30.2176 -28.7149
1.03 -29.5043 -28.1324
1.05 -28.7534 -27.5241
1.07 -27.9618 -26.9272
1.09 -27.126 -26.3075
1.11 -26.2422 -25.6438
1.13 -25.306 -24.9535
1.15 -24.3126 -24.2324
1.17 -23.2568 -23.4764
1.19 -22.1327 -22.6743
1.21 -20.9337 -21.7689
1.23 -19.6522 -20.8641
1.25 -18.2801 -19.839
1.27 -16.8078 -18.7473
1.29 -15.2247 -17.5536
1.31 -13.5187 -16.227
1.33 -11.676 -14.7401
1.35 -9.68096 -13.028
1.37 -7.51536 -11.0936
1.39 -5.1584 -6.87729
1.41 -2.58598 -4.96064
1.43 0.229908 -1.54172
1.45 3.32199 2.15269
1.47 6.72866 6.9725
1.49 10.4952 11.8091
1.51 14.6753 19.0604
