0.99 -0.550989
0.98 -1.11889
0.97 -1.90262
0.96 -2.43062
0.95 -3.19811
0.94 -3.22545
0.93 -4.41838
0.92 -5.10846
0.91 -5.33945
0.9 -4.60852
0.89 -7.0251
0.88 -7.6567
0.87 -7.97908
0.86 -7.7916
0.85 -6.77913
0.84 -10.2475
0.83 -10.8616
0.82 -11.2668
0.81 -11.3733
0.8 -11.059
0.79 -10.1545
0.78 -14.095
0.77 -14.726
0.76 -15.2173
0.75 -15.5262
0.74 -15.5992
0.73 -15.3697
0.72 -14.7529
0.71 -13.6399
0.7 -11.8896
0.69 -19.808
0.68 -20.271
0.67 -20.5951
0.66 -20.7508
0.65 -20.7034
0.64 -20.4112
0.63 -19.8244
0.62 -18.8831
0.61 -17.5144
0.6 -25.5794
0.59 -26.0788
0.58 -26.4799
0.57 -26.7666
0.56 -26.9207
0.55 -26.9218
0.54 -26.7462
0.53 -26.3668
0.52 -25.7527
0.51 -24.8678
0.5 -23.6706
0.49 -22.1126
0.48 -33.0944
0.47 -33.5174
0.46 -33.8548
0.45 -34.096
0.44 -34.2293
0.43 -34.2418
0.42 -34.1192
0.41 -33.8454
0.4 -33.4027
0.39 -32.7712
0.38 -31.9285
0.37 -30.8497
0.36 -29.5065
0.35 -27.8672
0.34 -41.7835
0.33 -42.1447
0.32 -42.4322
0.31 -42.6389
0.3 -42.7572
0.29 -42.7786
0.28 -42.6941
0.27 -42.4937
0.26 -42.1665
0.25 -41.7009
0.24 -41.0839
0.23 -40.3012
0.22 -39.3374
0.21 -38.1753
0.2 -36.796
0.19 -35.1787
0.18 -33.3004
0.17 -52.0098
0.16 -52.2672
0.15 -52.4573
0.14 -52.5747
0.13 -52.6139
0.12 -52.5688
0.11 -52.4332
0.1 -52.1999
0.09 -51.8617
0.08 -51.4104
0.07 -50.8374
0.06 -50.1334
0.05 -49.2881
0.04 -48.2907
0.03 -47.129
0.02 -45.7902
0.01 -44.2599
0 -42.5227
