# version: 0.0.0-207-gf4e294c-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 14
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0220746
# min_important_energy after initialization: 49

# histogram method: tmmc
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 97289041
# total moves: 172800000
# acceptance rate: 0.563015

# min_important_energy: 49

# energy   counts
14  13
15  121
16  1064
17  6505
18  31893
19  123387
20  403398
21  1073425
22  2361068
23  4240035
24  6244173
25  7507149
26  7486414
27  7485585
28  7494154
29  7486585
30  7529932
31  7530242
32  7534998
33  7500300
34  7549505
35  7615926
36  7684179
37  7727980
38  7662558
39  7429808
40  7282065
41  7167451
42  6975024
43  6748429
44  6427893
45  5676743
46  2544507
47  1455372
48  681823
49  130296
