# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 20
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 104

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N21-tmmc-golden-transitions.dat
# iterations: 44100000
# working moves: 446622850
# total moves: 926100000
# acceptance rate: 0.482262

# energy	samples
50  0
51  2558574
52  1393565
53  910762
54  639038
55  464384
56  347178
57  264499
58  204815
59  161505
60  128916
61  103987
62  84918
63  69949
64  57885
65  48459
66  40718
67  34425
68  29376
69  25184
70  21738
71  18808
72  16353
73  14168
74  12385
75  10800
76  9404
77  8266
78  7285
79  6428
80  5681
81  5053
82  4516
83  4008
84  3562
85  3136
86  2767
87  2464
88  2147
89  1831
90  1557
91  1285
92  1049
93  848
94  683
95  539
96  409
97  340
98  241
99  195
100  175
101  133
102  107
103  4
