# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 23
# walls: 0
# cell dimensions: (6.84802, 6.84802, 6.84802)
# seed: 20
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 117

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N23-tmmc-golden-transitions.dat
# iterations: 52900000
# working moves: 578051119
# total moves: 1216700000
# acceptance rate: 0.475097

# min_important_energy: 117

# energy   counts
37  2
38  24
39  92
40  445
41  1883
42  7245
43  25045
44  77188
45  212038
46  522811
47  1151713
48  2292519
49  4137141
50  6747534
51  9982712
52  13432908
53  16464699
54  18434517
55  18859601
56  18886211
57  18861496
58  18885387
59  18901842
60  18939792
61  18973786
62  18978340
63  19001493
64  19011047
65  19024650
66  19054435
67  19118284
68  19120295
69  19141679
70  19189900
71  19236986
72  19272398
73  19296796
74  19292986
75  19351482
76  19375617
77  19390365
78  19440134
79  19482297
80  19454757
81  19489286
82  19515139
83  19500200
84  19540364
85  19483885
86  19438784
87  19430275
88  19383879
89  19386251
90  19402314
91  19417827
92  19374230
93  19362446
94  19286269
95  19268189
96  19108576
97  18952401
98  18785952
99  18548158
100  18233310
101  18072565
102  18006122
103  17819402
104  17668741
105  17529386
106  17464260
107  17343679
108  17443431
109  17321021
110  17676094
111  18231546
112  18803737
113  19285270
114  19266840
115  8206639
116  618456
117  2504
