# version: 0.0.0-211-g3ba4c9d-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 20
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 104

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N21-tmmc-golden-transitions.dat
# iterations: 44100000
# working moves: 446622850
# total moves: 926100000
# acceptance rate: 0.482262

# min_important_energy: 104

# energy   counts
34  10
35  24
36  284
37  1665
38  6621
39  23816
40  75112
41  213912
42  538660
43  1208092
44  2436617
45  4368513
46  7032827
47  10172878
48  13256284
49  15585761
50  16594265
51  16569082
52  16556929
53  16517743
54  16522686
55  16498067
56  16476349
57  16470889
58  16452219
59  16417504
60  16408953
61  16371882
62  16330780
63  16305032
64  16330515
65  16336690
66  16336393
67  16335571
68  16282903
69  16256738
70  16203621
71  16179589
72  16160664
73  16091915
74  16028847
75  16077372
76  16081401
77  16118768
78  16126198
79  16098509
80  16152986
81  16178873
82  16249788
83  16382319
84  16485164
85  16607726
86  16736483
87  16928290
88  17032468
89  17144016
90  17121387
91  17059406
92  17005736
93  16927960
94  16856762
95  16766460
96  16560869
97  16400367
98  16212813
99  16160993
100  16229690
101  16266400
102  16169693
103  4201
