# version: 0.0.0-2112-g676e543c-dirty
# seed: 0
# well_width: 1.3
# ff: 0.3
# N: 500
# walls: 0
# cell dimensions: (19.1123, 19.1123, 19.1123)
# translation_scale: 0.1
# energy_levels: 4501
# min_T: 0.5
# max_entropy_state: 1205
# min_important_energy: 2494

# WL Factor: 5.87278e-06
# iterations: 475755000
# working moves: 113739255999
# total moves: 237877500000
# acceptance rate: 0.478142

# converged state: 2608
# converged temperature: 0.436393

# energy	lndos	ps	lndos_tm
0	-1905.64	0	-19.5927
1	-1905.64	0	-19.5927
2	-1905.64	0	-19.5927
3	-1905.64	0	-19.5927
4	-1905.64	0	-19.5927
5	-1905.64	0	-19.5927
6	-1905.64	0	-19.5927
7	-1905.64	0	-19.5927
8	-1905.64	0	-19.5927
9	-1905.64	0	-19.5927
10	-1905.64	0	-19.5927
11	-1905.64	0	-19.5927
12	-1905.64	0	-19.5927
13	-1905.64	0	-19.5927
14	-1905.64	0	-19.5927
15	-1905.64	0	-19.5927
16	-1905.64	0	-19.5927
17	-1905.64	0	-19.5927
18	-1905.64	0	-19.5927
19	-1905.64	0	-19.5927
20	-1905.64	0	-19.5927
21	-1905.64	0	-19.5927
22	-1905.64	0	-19.5927
23	-1905.64	0	-19.5927
24	-1905.64	0	-19.5927
25	-1905.64	0	-19.5927
26	-1905.64	0	-19.5927
27	-1905.64	0	-19.5927
28	-1905.64	0	-19.5927
29	-1905.64	0	-19.5927
30	-1905.64	0	-19.5927
31	-1905.64	0	-19.5927
32	-1905.64	0	-19.5927
33	-1905.64	0	-19.5927
34	-1905.64	0	-19.5927
35	-1905.64	0	-19.5927
36	-1905.64	0	-19.5927
37	-1905.64	0	-19.5927
38	-1905.64	0	-19.5927
39	-1905.64	0	-19.5927
40	-1905.64	0	-19.5927
41	-1905.64	0	-19.5927
42	-1905.64	0	-19.5927
43	-1905.64	0	-19.5927
44	-1905.64	0	-19.5927
45	-1905.64	0	-19.5927
46	-1905.64	0	-19.5927
47	-1905.64	0	-19.5927
48	-1905.64	0	-19.5927
49	-1905.64	0	-19.5927
50	-1905.64	0	-19.5927
51	-1905.64	0	-19.5927
52	-1905.64	0	-19.5927
53	-1905.64	0	-19.5927
54	-1905.64	0	-19.5927
55	-1905.64	0	-19.5927
56	-1905.64	0	-19.5927
57	-1905.64	0	-19.5927
58	-1905.64	0	-19.5927
59	-1905.64	0	-19.5927
60	-1905.64	0	-19.5927
61	-1905.64	0	-19.5927
62	-1905.64	0	-19.5927
63	-1905.64	0	-19.5927
64	-1905.64	0	-19.5927
65	-1905.64	0	-19.5927
66	-1905.64	0	-19.5927
67	-1905.64	0	-19.5927
68	-1905.64	0	-19.5927
69	-1905.64	0	-19.5927
70	-1905.64	0	-19.5927
71	-1905.64	0	-19.5927
