# version: 0.0.0-1748-g84163b96-dirty
# seed: 0
# well_width: 1.3
# ff: 0.3
# N: 500
# walls: 0
# cell dimensions: (19.1123, 19.1123, 19.1123)
# translation_scale: 0.1
# energy_levels: 4501
# min_T: 0.5
# max_entropy_state: 1206
# min_important_energy: 2603

# WL Factor: 6.79101e-07
# iterations: 6231264000
# working moves: 1493109856633
# total moves: 3115632000000
# acceptance rate: 0.479232

# converged state: 2660
# converged temperature: 0.464945

# energy	lndos	ps	lndos_tm
323	-2486.32	0	-29.7093
324	-2486.32	0	-29.7093
325	-2486.32	0	-29.7093
326	-2486.32	0	-29.7093
327	-2486.32	0	-29.7093
328	-2486.32	0	-29.7093
329	-2486.32	0	-29.7093
330	-2486.32	0	-29.7093
331	-2486.32	0	-29.7093
332	-2486.32	0	-29.7093
333	-2486.32	0	-29.7093
334	-2486.32	0	-29.7093
335	-2486.32	0	-29.7093
336	-2486.32	0	-29.7093
337	-2486.32	0	-29.7093
338	-2486.32	0	-29.7093
339	-2486.32	0	-29.7093
340	-2486.32	0	-29.7093
341	-2486.32	0	-29.7093
342	-2486.32	0	-29.7093
343	-2486.32	0	-29.7093
344	-2486.32	0	-29.7093
345	-2486.32	0	-29.7093
346	-2486.32	0	-29.7093
347	-2486.32	0	-29.7093
348	-2486.32	0	-29.7093
349	-2486.32	0	-29.7093
350	-2486.32	0	-29.7093
351	-2486.32	0	-29.7093
352	-2486.32	0	-29.7093
353	-2486.32	0	-29.7093
354	-2486.32	0	-29.7093
355	-2486.32	0	-29.7093
356	-2486.32	0	-29.7093
357	-2486.32	0	-29.7093
358	-2486.32	0	-29.7093
359	-2486.32	0	-29.7093
360	-2486.32	0	-29.7093
361	-2486.32	0	-29.7093
362	-2486.32	0	-29.7093
363	-2486.32	0	-29.7093
364	-2486.32	0	-29.7093
365	-2486.32	0	-29.7093
366	-2486.32	0	-29.7093
367	-2486.32	0	-29.7093
368	-2486.32	0	-29.7093
369	-2486.32	0	-29.7093
370	-2486.32	0	-29.7093
371	-2486.32	0	-29.7093
372	-2486.32	0	-29.7093
373	-2486.32	0	-29.7093
374	-2486.32	0	-29.7093
375	-2486.32	0	-29.7093
376	-2486.32	0	-29.7093
377	-2486.32	0	-29.7093
378	-2486.32	0	-29.7093
379	-2486.32	0	-29.7093
380	-2486.32	0	-29.7093
381	-2486.32	0	-29.7093
382	-2486.32	0	-29.7093
383	-2486.32	0	-29.7093
384	-2486.32	0	-29.7093
385	-2486.32	0	-29.7093
386	-2486.32	0	-29.7093
387	-2486.32	0	-29.7093
388	-2486.32	0	-29.7093
389	-2486.32	0	-29.7093
390	-2486.32	0	-29.7093
391	-2486.32	0	-29.7093
392	-2486.32	0	-29.7093
393	-2486.32	0	-29.7093
394	-2486.32	0	-29.7093
395	-2486.32	0	-29.7093
396	-2486.32	0	-29.7093
397	-2486.32	0	-29.7093
398	-2486.32	0	-29.7093
399	-2486.32	0	-29.7093
400	-2486.32	0	-29.7093
401	-2486.32	0	-29.7093
402	-2486.32	0	-29.7093
403	-2486.32	0	-29.7093
404	-2486.32	0	-29.7093
405	-2486.32	0	-29.7093
406	-2486.32	0	-29.7093
407	-2486.32	0	-29.7093
408	-2486.32	0	-29.7093
409	-2486.32	0	-29.7093
410	-2486.32	0	-29.7093
411	-2486.32	0	-29.7093
412	-2486.32	0	-29.7093
413	-2486.32	0	-29.7093
414	-2486.32	0	-29.7093
415	-2486.32	0	-29.7093
416	-2486.32	0	-29.7093
417	-2486.32	0	-29.7093
418	-2486.32	0	-29.7093
419	-2486.32	0	-29.7093
420	-2486.32	0	-29.7093
421	-2486.32	0	-29.7093
422	-2486.32	0	-29.7093
423	-2486.32	0	-29.7093
424	-2486.32	0	-29.7093
425	-2486.32	0	-29.7093
426	-2486.32	0	-29.7093
427	-2486.32	0	-29.7093
428	-2486.32	0	-29.7093
429	-2486.32	0	-29.7093
430	-2486.32	0	-29.7093
431	-2486.32	0	-29.7093
432	-2486.32	0	-29.7093
433	-2486.32	0	-29.7093
434	-2486.32	0	-29.7093
435	-2486.32	0	-29.7093
436	-2486.32	0	-29.7093
437	-2486.32	0	-29.7093
438	-2486.32	0	-29.7093
439	-2486.32	0	-29.7093
440	-2486.32	0	-29.7093
441	-2486.32	0	-29.7093
442	-2486.32	0	-29.7093
443	-2486.32	0	-29.7093
444	-2486.32	0	-29.7093
445	-2486.32	0	-29.7093
446	-2486.32	0	-29.7093
447	-2486.32	0	-29.7093
448	-2486.32	0	-29.7093
449	-2486.32	0	-29.7093
450	-2486.32	0	-29.7093
451	-2486.32	0	-29.7093
452	-2486.32	0	-29.7093
453	-2486.32	0	-29.7093
454	-2486.32	0	-29.7093
455	-2486.32	0	-29.7093
456	-2486.32	0	-29.7093
457	-2486.32	0	-29.7093
458	-2486.32	0	-29.7093
459	-2486.32	0	-29.7093
460	-2486.32	0	-29.7093
461	-2486.32	0	-29.7093
462	-2486.32	0	-29.7093
463	-2486.32	0	-29.7093
464	-2486.32	0	-29.7093
465	-2486.32	0	-29.7093
466	-2486.32	0	-29.7093
467	-2486.32	0	-29.7093
468	-2486.32	0	-29.7093
469	-2486.32	0	-29.7093
470	-2486.32	0	-29.7093
471	-2486.32	0	-29.7093
472	-2486.32	0	-29.7093
473	-2486.32	0	-29.7093
474	-2486.32	0	-29.7093
475	-2486.32	0	-29.7093
476	-2486.32	0	-29.7093
477	-2486.32	0	-29.7093
478	-2486.32	0	-29.7093
479	-2486.32	0	-29.7093
480	-2486.32	0	-29.7093
481	-2486.32	0	-29.7093
482	-2486.32	0	-29.7093
483	-2486.32	0	-29.7093
484	-2486.32	0	-29.7093
485	-2486.32	0	-29.7093
486	-2486.32	0	-29.7093
487	-2486.32	0	-29.7093
488	-2486.32	0	-29.7093
489	-2486.32	0	-29.7093
490	-2486.32	0	-29.7093
491	-2486.32	0	-29.7093
492	-2486.32	0	-29.7093
493	-2486.32	0	-29.7093
494	-2486.32	0	-29.7093
495	-2486.32	0	-29.7093
496	-2486.32	0	-29.7093
497	-2486.32	0	-29.7093
498	-2486.32	0	-29.7093
499	-2486.32	0	-29.7093
500	-2486.32	0	-29.7093
501	-2486.32	0	-29.7093
502	-2486.32	0	-29.7093
503	-2486.32	0	-29.7093
504	-2486.32	0	-29.7093
505	-2486.32	0	-29.7093
506	-2486.32	0	-29.7093
507	-2486.32	0	-29.7093
508	-2486.32	0	-29.7093
509	-2486.32	0	-29.7093
510	-2486.32	0	-29.7093
511	-2486.32	0	-29.7093
512	-2486.32	0	-29.7093
513	-2486.32	0	-29.7093
514	-2486.32	0	-29.7093
515	-2486.32	0	-29.7093
516	-2486.32	0	-29.7093
517	-2486.32	0	-29.7093
518	-2486.32	0	-29.7093
519	-2486.32	0	-29.7093
520	-2486.32	0	-29.7093
521	-2486.32	0	-29.7093
522	-2486.32	0	-29.7093
523	-2486.32	0	-29.7093
524	-2486.32	0	-29.7093
525	-2486.32	0	-29.7093
526	-2486.32	0	-29.7093
527	-2486.32	0	-29.7093
528	-2486.32	0	-29.7093
529	-2486.32	0	-29.7093
530	-2486.32	0	-29.7093
531	-2486.32	0	-29.7093
532	-2486.32	0	-29.7093
533	-2486.32	0	-29.7093
534	-2486.32	0	-29.7093
535	-2486.32	0	-29.7093
536	-2486.32	0	-29.7093
537	-2486.32	0	-29.7093
538	-2486.32	0	-29.7093
539	-2486.32	0	-29.7093
540	-2486.32	0	-29.7093
541	-2486.32	0	-29.7093
542	-2486.32	0	-29.7093
543	-2486.32	0	-29.7093
544	-2486.32	0	-29.7093
545	-2486.32	0	-29.7093
546	-2486.32	0	-29.7093
547	-2486.32	0	-29.7093
548	-2486.32	0	-29.7093
549	-2486.32	0	-29.7093
550	-2486.32	0	-29.7093
551	-2486.32	0	-29.7093
552	-2486.32	0	-29.7093
553	-2486.32	0	-29.7093
554	-2486.32	0	-29.7093
555	-2486.32	0	-29.7093
556	-2486.32	0	-29.7093
557	-2486.32	0	-29.7093
558	-2486.32	0	-29.7093
559	-2486.32	0	-29.7093
560	-2486.32	0	-29.7093
561	-2486.32	0	-29.7093
562	-2486.32	0	-29.7093
563	-2486.32	0	-29.7093
564	-2486.32	0	-29.7093
565	-2486.32	0	-29.7093
566	-2486.32	0	-29.7093
567	-2486.32	0	-29.7093
568	-2486.32	0	-29.7093
569	-2486.32	0	-29.7093
570	-2486.32	0	-29.7093
571	-2486.32	0	-29.7093
572	-2486.32	0	-29.7093
573	-2486.32	0	-29.7093
574	-2486.32	0	-29.7093
575	-2486.32	0	-29.7093
576	-2486.32	0	-29.7093
577	-2486.32	0	-29.7093
578	-2486.32	0	-29.7093
579	-2486.32	0	-29.7093
580	-2486.32	0	-29.7093
581	-2486.32	0	-29.7093
582	-2486.32	0	-29.7093
583	-2486.32	0	-29.7093
584	-2486.32	0	-29.7093
585	-2486.32	0	-29.7093
586	-2486.32	0	-29.7093
587	-2486.32	0	-29.7093
588	-2486.32	0	-29.7093
589	-2486.32	0	-29.7093
590	-2486.32	0	-29.7093
591	-2486.32	0	-29.7093
592	-2486.32	0	-29.7093
593	-2486.32	0	-29.7093
594	-2486.32	0	-29.7093
595	-2486.32	0	-29.7093
596	-2486.32	0	-29.7093
597	-2486.32	0	-29.7093
598	-2486.32	0	-29.7093
599	-2486.32	0	-29.7093
600	-2486.32	0	-29.7093
601	-2486.32	0	-29.7093
602	-2486.32	0	-29.7093
603	-2486.32	0	-29.7093
604	-2486.32	0	-29.7093
605	-2486.32	0	-29.7093
606	-2486.32	0	-29.7093
607	-2486.32	0	-29.7093
608	-2486.32	0	-29.7093
609	-2486.32	0	-29.7093
610	-2486.32	0	-29.7093
611	-2486.32	0	-29.7093
612	-2486.32	0	-29.7093
613	-2486.32	0	-29.7093
614	-2486.32	0	-29.7093
615	-2486.32	0	-29.7093
616	-2486.32	0	-29.7093
617	-2486.32	0	-29.7093
618	-2486.32	0	-29.7093
619	-2486.32	0	-29.7093
620	-2486.32	0	-29.7093
621	-2486.32	0	-29.7093
622	-2486.32	0	-29.7093
623	-2486.32	0	-29.7093
624	-2486.32	0	-29.7093
625	-2486.32	0	-29.7093
626	-2486.32	0	-29.7093
627	-2486.32	0	-29.7093
628	-2486.32	0	-29.7093
629	-2486.32	0	-29.7093
630	-2486.32	0	-29.7093
631	-2486.32	0	-29.7093
632	-2486.32	0	-29.7093
633	-2486.32	0	-29.7093
634	-2486.32	0	-29.7093
635	-2486.32	0	-29.7093
636	-2486.32	0	-29.7093
637	-2486.32	0	-29.7093
638	-2486.32	0	-29.7093
639	-2486.32	0	-29.7093
640	-2486.32	0	-29.7093
641	-2486.32	0	-29.7093
642	-2486.32	0	-29.7093
643	-2486.32	0	-29.7093
644	-2486.32	0	-29.7093
645	-2486.32	0	-29.7093
646	-2486.32	0	-29.7093
647	-2486.32	0	-29.7093
648	-2486.32	0	-29.7093
649	-2486.32	0	-29.7093
650	-2486.32	0	-29.7093
651	-2486.32	0	-29.7093
652	-2486.32	0	-29.7093
653	-2486.32	0	-29.7093
654	-2486.32	0	-29.7093
655	-2486.32	0	-29.7093
656	-2486.32	0	-29.7093
657	-2486.32	0	-29.7093
658	-2486.32	0	-29.7093
659	-2486.32	0	-29.7093
660	-2486.32	0	-29.7093
661	-2486.32	0	-29.7093
662	-2486.32	0	-29.7093
663	-2486.32	0	-29.7093
664	-2486.32	0	-29.7093
665	-2486.32	0	-29.7093
666	-2486.32	0	-29.7093
667	-2486.32	0	-29.7093
668	-2486.32	0	-29.7093
669	-2486.32	0	-29.7093
670	-2486.32	0	-29.7093
671	-2486.32	0	-29.7093
672	-2486.32	0	-29.7093
673	-2486.32	0	-29.7093
674	-2486.32	0	-29.7093
675	-2486.32	0	-29.7093
676	-2486.32	0	-29.7093
677	-2486.32	0	-29.7093
678	-2486.32	0	-29.7093
679	-2486.32	0	-29.7093
680	-2486.32	0	-29.7093
681	-2486.32	0	-29.7093
682	-2486.32	0	-29.7093
683	-2486.32	0	-29.7093
684	-2486.32	0	-29.7093
685	-2486.32	0	-29.7093
686	-2486.32	0	-29.7093
687	-2486.32	0	-29.7093
688	-2486.32	0	-29.7093
689	-2486.32	0	-29.7093
690	-2486.32	0	-29.7093
691	-2486.32	0	-29.7093
692	-2486.32	0	-29.7093
693	-2486.32	0	-29.7093
694	-2486.32	0	-29.7093
695	-2486.32	0	-29.7093
696	-2486.32	0	-29.7093
697	-2486.32	0	-29.7093
698	-2486.32	0	-29.7093
699	-2486.32	0	-29.7093
700	-2486.32	0	-29.7093
701	-2486.32	0	-29.7093
702	-2486.32	0	-29.7093
703	-2486.32	0	-29.7093
704	-2486.32	0	-29.7093
705	-2486.32	0	-29.7093
706	-2486.32	0	-29.7093
707	-2486.32	0	-29.7093
708	-2486.32	0	-29.7093
709	-2486.32	0	-29.7093
710	-2486.32	0	-29.7093
711	-2486.32	0	-29.7093
712	-2486.32	0	-29.7093
713	-2486.32	0	-29.7093
714	-2486.32	0	-29.7093
715	-2486.32	0	-29.7093
716	-2486.32	0	-29.7093
717	-2486.32	0	-29.7093
718	-2486.32	0	-29.7093
719	-2486.32	0	-29.7093
720	-2486.32	0	-29.7093
721	-2486.32	0	-29.7093
722	-2486.32	0	-29.7093
723	-2486.32	0	-29.7093
724	-2486.32	0	-29.7093
725	-2486.32	0	-29.7093
726	-2486.32	0	-29.7093
727	-2486.32	0	-29.7093
728	-2486.32	0	-29.7093
729	-2486.32	0	-29.7093
730	-2486.32	0	-29.7093
731	-2486.32	0	-29.7093
732	-2486.32	0	-29.7093
733	-2486.32	0	-29.7093
734	-2486.32	0	-29.7093
735	-2486.32	0	-29.7093
736	-2486.32	0	-29.7093
737	-2486.32	0	-29.7093
738	-2486.32	0	-29.7093
739	-2486.32	0	-29.7093
740	-2486.32	0	-29.7093
741	-2486.32	0	-29.7093
742	-2486.32	0	-29.7093
743	-2486.32	0	-29.7093
744	-2486.32	0	-29.7093
745	-2486.32	0	-29.7093
746	-2486.32	0	-29.7093
747	-2486.32	0	-29.7093
748	-2486.32	0	-29.7093
749	-2486.32	0	-29.7093
750	-2486.32	0	-29.7093
751	-2486.32	0	-29.7093
752	-2486.32	0	-29.7093
753	-2486.32	0	-29.7093
754	-2486.32	0	-29.7093
755	-2486.32	0	-29.7093
756	-2486.32	0	-29.7093
757	-2486.32	0	-29.7093
758	-2486.32	0	-29.7093
759	-2486.32	0	-29.7093
760	-2486.32	0	-29.7093
761	-2486.32	0	-29.7093
762	-2486.32	0	-29.7093
763	-2486.32	0	-29.7093
764	-2486.32	0	-29.7093
765	-2486.32	0	-29.7093
766	-2486.32	0	-29.7093
767	-2486.32	0	-29.7093
768	-2486.32	0	-29.7093
769	-2486.32	0	-29.7093
770	-2486.32	0	-29.7093
771	-2486.32	0	-29.7093
772	-2486.32	0	-29.7093
773	-2486.32	0	-29.7093
774	-2486.32	0	-29.7093
775	-2486.32	0	-29.7093
776	-2486.32	0	-29.7093
777	-2486.32	0	-29.7093
778	-2486.32	0	-29.7093
779	-2486.32	0	-29.7093
780	-2486.32	0	-29.7093
781	-2486.32	0	-29.7093
782	-2486.32	0	-29.7093
783	-2486.32	0	-29.7093
784	-2486.32	0	-29.7093
785	-2486.32	0	-29.7093
786	-2486.32	0	-29.7093
787	-2486.32	0	-29.7093
788	-2486.32	0	-29.7093
789	-2486.32	0	-29.7093
790	-2486.32	0	-29.7093
791	-2486.32	0	-29.7093
792	-2486.32	0	-29.7093
793	-2486.32	0	-29.7093
794	-2486.32	0	-29.7093
795	-2486.32	0	-29.7093
796	-2486.32	0	-29.7093
797	-2486.32	0	-29.7093
798	-2486.32	0	-29.7093
799	-2486.32	0	-29.7093
800	-2486.32	0	-29.7093
801	-2486.32	0	-29.7093
802	-2486.32	0	-29.7093
803	-2486.32	0	-29.7093
804	-2486.32	0	-29.7093
805	-2486.32	0	-29.7093
806	-2486.32	0	-29.7093
807	-2486.32	0	-29.7093
808	-2486.32	0	-29.7093
809	-2486.32	0	-29.7093
810	-2486.32	0	-29.7093
811	-2486.32	0	-29.7093
812	-2486.32	0	-29.7093
813	-2486.32	0	-29.7093
814	-2486.32	0	-29.7093
815	-2486.32	0	-29.7093
816	-2486.32	0	-29.7093
817	-2486.32	0	-29.7093
818	-2486.32	0	-29.7093
819	-2486.32	0	-29.7093
820	-2486.32	0	-29.7093
821	-2486.32	0	-29.7093
822	-2486.32	0	-29.7093
823	-2486.32	0	-29.7093
824	-2486.32	0	-29.7093
825	-2486.32	0	-29.7093
826	-2486.32	0	-29.7093
827	-2486.32	0	-29.7093
828	-2486.32	0	-29.7093
829	-2486.32	0	-29.7093
830	-2486.32	0	-29.7093
831	-2486.32	0	-29.7093
832	-2486.32	0	-29.7093
833	-2486.32	0	-29.7093
834	-2486.32	0	-29.7093
835	-2486.32	0	-29.7093
836	-2486.32	0	-29.7093
837	-2486.32	0	-29.7093
838	-2486.32	0	-29.7093
839	-2486.32	0	-29.7093
840	-2486.32	0	-29.7093
841	-2486.32	0	-29.7093
842	-2486.32	0	-29.7093
