0	0.0724949	-0.369619	3.55532	3.4015	14.1622	0.0930675	3.40424	0.0851389
0.0993789	0.0727659	-0.371684	3.5534	3.40311	14.155	0.0930522	3.40151	0.0851372
0.198758	0.0735726	-0.377846	3.54762	3.40779	14.1335	0.0930045	3.39346	0.0851346
0.298137	0.0748948	-0.387988	3.53794	3.41503	14.0979	0.0929195	3.38062	0.0851386
0.397516	0.0766969	-0.4019	3.52427	3.42399	14.0488	0.09279	3.36376	0.0851612
0.496894	0.0789249	-0.419251	3.50654	3.43351	13.987	0.0926075	3.34393	0.085218
0.596273	0.081503	-0.439555	3.48471	3.44215	13.9134	0.0923638	3.32233	0.0853271
0.695652	0.0843311	-0.462148	3.45886	3.4483	13.8294	0.0920523	3.3003	0.0855072
0.795031	0.0872834	-0.486165	3.42922	3.45027	13.7366	0.0916696	3.27918	0.0857759
0.89441	0.0902103	-0.510542	3.39629	3.44654	13.6373	0.0912167	3.26029	0.086147
0.993789	0.0929434	-0.53405	3.36086	3.43592	13.5343	0.0906994	3.24484	0.0866282
1.09317	0.0953059	-0.555353	3.32412	3.41777	13.4312	0.0901291	3.23387	0.0872188
1.19255	0.0971275	-0.573113	3.28756	3.39217	13.3319	0.0895226	3.22821	0.0879077
1.29193	0.0982616	-0.586112	3.25301	3.36	13.2411	0.0889019	3.2284	0.0886724
1.3913	0.0986045	-0.593389	3.22242	3.32291	13.1636	0.0882937	3.23467	0.0894792
1.49068	0.0981108	-0.594366	3.19775	3.28317	13.1037	0.0877278	3.24686	0.0902849
1.59006	0.0968038	-0.588931	3.18075	3.24347	13.0655	0.0872365	3.26444	0.0910391
1.68944	0.0947762	-0.577472	3.17275	3.20661	13.0519	0.0868525	3.28645	0.0916891
1.78882	0.0921822	-0.560845	3.17451	3.1752	13.0644	0.0866068	3.31153	0.0921841
1.8882	0.0892214	-0.540284	3.18609	3.15147	13.1031	0.0865262	3.33799	0.09248
1.98758	0.0861187	-0.517279	3.20688	3.13704	13.1664	0.0866304	3.36384	0.092544
2.08696	0.0831033	-0.493438	3.23562	3.13298	13.251	0.0869289	3.38698	0.0923572
2.18634	0.0803917	-0.470373	3.27056	3.13982	13.3522	0.0874181	3.40531	0.0919167
2.28571	0.0781767	-0.449613	3.30966	3.15771	13.4645	0.0880795	3.41691	0.0912351
2.38509	0.0766216	-0.432563	3.35071	3.18659	13.5815	0.0888783	3.42026	0.0903401
2.48447	0.0758601	-0.420493	3.39147	3.22614	13.6965	0.0897645	3.41432	0.0892723
2.58385	0.0759982	-0.414543	3.42967	3.27571	13.8029	0.090675	3.39872	0.088084
2.68323	0.077115	-0.415728	3.46296	3.33396	13.8944	0.0915387	3.37377	0.0868381
2.78261	0.0792595	-0.424901	3.48877	3.39846	13.9647	0.0922817	3.34047	0.0856081
2.88199	0.0824409	-0.44266	3.50425	3.46528	14.0073	0.092834	3.30053	0.0844792
2.98137	0.0866089	-0.469182	3.50632	3.52878	14.0151	0.0931358	3.25626	0.0835491
3.08075	0.0916265	-0.503976	3.49194	3.58174	13.9803	0.0931427	3.21054	0.0829277
3.18012	0.0972367	-0.545588	3.45862	3.61604	13.8957	0.0928288	3.16672	0.0827316
3.2795	0.103035	-0.591353	3.40516	3.62381	13.7561	0.0921887	3.1285	0.0830711
3.37888	0.10846	-0.637296	3.33235	3.59895	13.563	0.0912367	3.09976	0.084028
3.47826	0.112832	-0.678338	3.24363	3.53869	13.3276	0.090006	3.08429	0.0856259
3.57764	0.115434	-0.708906	3.14531	3.44474	13.0727	0.0885474	3.08544	0.0878011
3.67702	0.115657	-0.7239	3.04626	3.32364	12.8302	0.0869291	3.10567	0.0903857
3.7764	0.113157	-0.719809	2.95731	3.18617	12.6358	0.0852377	3.14602	0.0931142
3.87578	0.107967	-0.695602	2.89005	3.04607	12.5216	0.0835818	3.20564	0.0956615
3.97516	0.100531	-0.653028	2.85552	2.91807	12.5106	0.0820957	3.28138	0.0977032
4.07453	0.0916011	-0.596161	2.86231	2.81568	12.613	0.0809412	3.36768	0.0989825
4.17391	0.0820723	-0.530358	2.91448	2.74869	12.8262	0.0803026	3.45696	0.0993591
4.27329	0.0727889	-0.461052	3.00943	2.72069	13.1349	0.0803701	3.54041	0.0988251
4.37267	0.0644124	-0.392798	3.13712	2.72785	13.5141	0.0813068	3.60924	0.0974848
4.47205	0.0573709	-0.328842	3.28175	2.76085	13.9325	0.0832016	3.65606	0.0955097
4.57143	0.0518857	-0.271202	3.42646	2.81091	14.3572	0.0860182	3.67587	0.0930891
4.67081	0.0480399	-0.221099	3.55879	2.87729	14.7587	0.0895586	3.6665	0.0903909
4.77019	0.0458598	-0.17956	3.67403	2.9706	15.1147	0.0934623	3.62853	0.0875412
4.86957	0.04539	-0.148084	3.77437	3.10909	15.4124	0.0972551	3.56459	0.0846218
4.96894	0.0467593	-0.129333	3.86456	3.31037	15.6488	0.100439	3.4787	0.0816782
5.06832	0.0502446	-0.127842	3.94593	3.58169	15.8284	0.102599	3.37547	0.0787321
5.1677	0.0563457	-0.150614	4.01104	3.9107	15.9613	0.103491	3.25959	0.0757929
5.26708	0.0658903	-0.20744	4.04099	4.25795	16.0593	0.103077	3.13539	0.0728657
5.36646	0.0801915	-0.310912	4.00794	4.55641	16.134	0.1015	3.00668	0.0699566
5.46584	0.101291	-0.476473	3.8844	4.72487	16.1934	0.0990159	2.87658	0.0670751
5.56522	0.132333	-0.723289	3.65623	4.69573	16.2409	0.0959126	2.74754	0.0642346
5.6646	0.178141	-1.07664	3.33196	4.44403	16.2733	0.0924374	2.62137	0.0614522
5.76398	0.24608	-1.57205	2.94206	3.99884	16.2805	0.088759	2.49931	0.0587466
5.86335	0.347322	-2.26059	2.52867	3.42952	16.2454	0.084956	2.38212	0.0561371
5.96273	0.49865	-3.21475	2.1326	2.81754	16.1457	0.0810263	2.27022	0.053641
6.06211	9.7362e-06	0.160079	1.78433	2.23175	15.9557	0.0769063	2.16372	0.051272
6.16149	9.7362e-06	0.123841	1.50105	1.71631	15.6503	0.072492	2.06258	0.0490385
6.26087	9.7362e-06	0.0927424	1.28814	1.29072	15.2088	0.0676624	1.96662	0.0469426
6.36025	9.7362e-06	0.0670288	1.14249	0.95605	14.6191	0.0623068	1.87561	0.04498
6.45963	9.7362e-06	0.0465538	1.0557	0.702491	13.8804	0.0563572	1.78935	0.0431395
6.55901	9.7362e-06	0.0309029	1.01652	0.515577	13.0049	0.0498239	1.70761	0.0414036
6.65839	9.7362e-06	0.0194751	1.01215	0.38033	12.0169	0.0428235	1.63022	0.0397484
6.75776	9.7362e-06	0.0115539	1.02836	0.283492	10.9502	0.0355872	1.55708	0.0381439
6.85714	9.7362e-06	0.00638031	1.04853	0.21438	9.84408	0.0284391	1.48811	0.036554
6.95652	9.7362e-06	0.00322423	1.05104	0.164909	8.73857	0.0217419	1.42334	0.0349367
7.0559	9.7362e-06	0.0014444	1.00481	0.12922	7.67018	0.0158256	1.36283	0.0332464
7.15528	9.7362e-06	0.00052711	0.861841	0.103198	6.66843	0.0109203	1.30674	0.0314379
7.25466	9.7362e-06	0.000100103	0.544761	0.0840304	5.75378	0.00711681	1.25531	0.0294763
7.35404	9.7362e-06	-7.75082e-05	-0.0733722	0.069868	4.93719	0.00436639	1.20886	0.0273501
7.45342	9.7362e-06	-0.000142945	-1.19943	0.0596285	4.22133	0.00251566	1.16778	0.0250884
7.5528	9.7362e-06	-0.000164178	-3.15101	0.0530718	3.60363	0.00135895	1.13251	0.0227758
7.65217	9.7362e-06	-0.000170238	-6.30654	0.0518361	3.08124	0.000688692	1.10354	0.0205562
7.75155	9.7362e-06	-0.000171765	-10.5156	0.0663409	2.65785	0.000330001	1.08132	0.0186215
7.85093	9.7362e-06	-0.000172106	-11.9158	0.172264	2.34973	0.000155781	1.06626	0.017179
