0	7.16197e-06	-0.000103257	5.26012	1.0044	0.758259	0.000587908	1.34728	0.0702052
0.0995025	7.16197e-06	-0.000102303	4.62804	0.880528	0.765719	0.00066329	1.35176	0.0700708
0.199005	7.16197e-06	-9.85282e-05	3.56938	0.664086	0.788021	0.000908961	1.36501	0.0696796
0.298507	7.16197e-06	-8.83497e-05	2.9344	0.509537	0.824923	0.00138312	1.38643	0.0690649
0.39801	7.16197e-06	-6.25221e-05	2.69163	0.42414	0.87598	0.0021801	1.4151	0.0682761
0.497512	7.16197e-06	2.12085e-07	2.6089	0.381982	0.940503	0.00342233	1.44987	0.0673701
0.597015	7.16197e-06	0.000144108	2.55485	0.366068	1.01752	0.00524323	1.4895	0.0664046
0.696517	7.16197e-06	0.000451874	2.48491	0.368157	1.10573	0.00776048	1.53277	0.0654317
0.79602	7.16197e-06	0.00106108	2.39372	0.384808	1.20354	0.0110437	1.57855	0.0644945
0.895522	7.16197e-06	0.0021739	2.28896	0.415155	1.30904	0.0150857	1.62589	0.0636264
0.995025	7.16197e-06	0.00405104	2.18068	0.459839	1.42006	0.0197876	1.67402	0.0628512
1.09453	7.16197e-06	0.00698382	2.07767	0.520434	1.53426	0.0249661	1.72235	0.0621851
1.19403	7.16197e-06	0.011247	1.98672	0.599024	1.64917	0.0303826	1.77045	0.0616377
1.29353	7.16197e-06	0.0170438	1.91273	0.69777	1.76235	0.035786	1.81802	0.0612139
1.39303	7.16197e-06	0.0244602	1.85901	0.818385	1.87146	0.040955	1.86488	0.0609148
1.49254	7.16197e-06	0.0334426	1.82746	0.961553	1.97446	0.045729	1.91089	0.060739
1.59204	7.16197e-06	0.0438062	1.81861	1.12637	2.06967	0.0500202	1.95599	0.0606825
1.69154	7.16197e-06	0.0552672	1.83157	1.30993	2.15589	0.0538082	2.00015	0.0607397
1.79104	7.16197e-06	0.0674846	1.86409	1.50725	2.23244	0.0571231	2.04334	0.0609034
1.89055	7.16197e-06	0.0800993	1.91276	1.71147	2.29917	0.0600246	2.08555	0.0611652
1.99005	7.16197e-06	0.092758	1.97336	1.91439	2.35642	0.0625841	2.12676	0.0615156
2.08955	0.150772	-0.667824	2.04141	2.10719	2.40485	0.0648696	2.16693	0.0619445
2.18905	0.133228	-0.582605	2.11268	2.28123	2.44537	0.0669365	2.20599	0.0624419
2.28856	0.118799	-0.50964	2.18373	2.42897	2.47897	0.0688207	2.24385	0.0629976
2.38806	0.106949	-0.447735	2.25216	2.54487	2.5066	0.0705344	2.28035	0.0636022
2.48756	0.0972438	-0.395894	2.31666	2.62613	2.52904	0.0720645	2.31534	0.0642472
2.58706	0.0893299	-0.353276	2.37662	2.67324	2.54689	0.073375	2.34857	0.0649248
2.68657	0.0829228	-0.319133	2.43163	2.68988	2.56054	0.0744152	2.37981	0.0656284
2.78607	0.0777922	-0.292732	2.48097	2.68226	2.57017	0.0751336	2.40875	0.0663522
2.88557	0.073752	-0.273292	2.52334	2.65781	2.57583	0.0754949	2.43508	0.0670909
2.98507	0.0706504	-0.259952	2.557	2.62379	2.57747	0.0754953	2.45847	0.0678393
3.08458	0.0683623	-0.251786	2.58022	2.58623	2.57507	0.075171	2.47861	0.0685918
