-9.95	0.034692	0.0170733	0.004416	0.0169115	0.00462513	0.0164382	0.00441869	0.0162411	0.00420919	0.0154178	0.0134943
-9.85	0.0333319	0.0173289	0.013158	0.0172675	0.0115668	0.0172027	0.0113878	0.0170129	0.0111264	0.0166408	0.014069
-9.75	0.0320977	0.0187321	0.0172382	0.0186046	0.0174481	0.0180154	0.0167311	0.0177835	0.0162084	0.0178383	0.0146478
-9.65	0.030963	0.019847	0.0214678	0.0192183	0.0212558	0.0188025	0.0204587	0.0185535	0.0199159	0.0190141	0.0152292
-9.55	0.029786	0.0202396	0.0255898	0.0200953	0.0245098	0.0195865	0.0234091	0.0192817	0.0227068	0.0201733	0.0158123
-9.45	0.0288098	0.0210086	0.0268236	0.0206701	0.0262256	0.0203912	0.0257796	0.0200418	0.0250552	0.0213189	0.0163982
-9.35	0.0277999	0.0220994	0.0287842	0.0213189	0.0285762	0.0211528	0.0276232	0.020814	0.0267239	0.0224543	0.0169854
-9.25	0.0269614	0.0220517	0.0314024	0.0226076	0.0306676	0.0220881	0.0293643	0.0215507	0.0283106	0.0235849	0.0175726
-9.15	0.0261085	0.0239535	0.0308465	0.0229585	0.0318498	0.022601	0.0308667	0.0222494	0.0296479	0.0247147	0.0181613
-9.05	0.0253804	0.0243385	0.0339958	0.0240584	0.0335716	0.0235063	0.0321645	0.0230216	0.0309086	0.0258477	0.0187502
-8.95	0.0247477	0.0261037	0.034847	0.0249147	0.0334812	0.0243259	0.0328318	0.0238333	0.0322525	0.0261153	0.0193384
-8.85	0.0241855	0.0256731	0.0348215	0.0255666	0.0329537	0.0250249	0.0325777	0.0245396	0.0323999	0.0255653	0.0199268
-8.75	0.0237269	0.0277455	0.0336254	0.0266135	0.0328107	0.0259291	0.0323529	0.0253277	0.032064	0.0250867	0.0205143
-8.65	0.0233205	0.0285032	0.0328671	0.0271507	0.0324564	0.0265435	0.0319374	0.0259676	0.0317249	0.0246735	0.0211021
-8.55	0.0230512	0.0287252	0.0317266	0.0277461	0.0315145	0.0273301	0.0313573	0.0266612	0.0309932	0.0243212	0.0216896
-8.45	0.0227919	0.0287996	0.0312095	0.0290264	0.0311111	0.0282821	0.0309848	0.0275701	0.0307411	0.0240277	0.0222758
-8.35	0.0226563	0.0308061	0.0310408	0.0298629	0.0307059	0.0289132	0.0306099	0.0282184	0.0303178	0.0237876	0.0228631
-8.25	0.0225803	0.0308107	0.0308087	0.03023	0.0306446	0.0295649	0.0300435	0.0288398	0.0297849	0.0235933	0.0234508
