0	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
0.0996441	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
0.199288	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
0.298932	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
0.398577	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
0.498221	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
0.597865	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
0.697509	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
0.797153	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
0.896797	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
0.996441	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
1.09609	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
1.19573	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
1.29537	7.16197e-06	-0.000108016	1.00008	1.00008	1.00008	7.16197e-06	1.00008	7.16197e-06
1.39502	7.16197e-06	-0.000108016	1.00008	1.00008	1.00009	7.16197e-06	1.00008	7.16197e-06
1.49466	7.16197e-06	-0.000108016	1.00008	1.00008	1.00012	7.16197e-06	1.00008	7.16197e-06
1.59431	7.16197e-06	-0.000108016	1.00008	1.00008	1.00021	7.16197e-06	1.00008	7.16197e-06
1.69395	7.16197e-06	-0.000108016	1.00008	1.00008	1.00045	7.16197e-06	1.00008	7.16197e-06
1.79359	7.16197e-06	-0.000108016	1.00008	1.00008	1.00109	7.16197e-06	1.00008	7.16197e-06
1.89324	7.16197e-06	-0.000108016	1.00008	1.00008	1.00272	7.16197e-06	1.00008	7.16198e-06
1.99288	7.16197e-06	-0.000108016	1.00008	1.00008	1.00674	7.16197e-06	1.00008	7.162e-06
2.09253	7.16197e-06	-0.000108016	1.00008	1.00008	1.01625	7.16197e-06	1.00008	7.16213e-06
2.19217	7.16197e-06	-0.000108016	1.00008	1.00008	1.03793	7.16197e-06	1.00008	7.16274e-06
2.29181	7.16197e-06	-0.000108016	1.00008	1.00008	1.08547	7.16197e-06	1.00008	7.1655e-06
2.39146	7.16197e-06	-0.000108016	1.00008	1.00008	1.18537	7.16197e-06	1.00008	7.17694e-06
2.4911	7.16197e-06	-0.000108016	1.00008	1.00008	1.38491	7.16197e-06	1.00008	7.22081e-06
2.59075	7.16197e-06	-0.000108016	1.00008	1.00008	1.75509	7.16197e-06	1.00008	7.37637e-06
2.69039	7.16197e-06	-0.000108016	1.00008	1.00008	2.35266	7.16197e-06	1.00008	7.88633e-06
2.79004	7.16197e-06	-0.000108016	1.00008	1.00008	3.05897	7.16197e-06	1.00008	9.43232e-06
2.88968	7.16197e-06	-0.000108016	1.00008	1.00008	3.42222	7.16198e-06	1.00008	1.37677e-05
2.98932	7.16197e-06	-0.000108016	1.00012	1.00008	3.13402	7.16201e-06	1.0001	2.50173e-05
3.08897	7.16197e-06	-0.000108016	1.00033	1.00008	2.50279	7.16217e-06	1.00014	5.20383e-05
3.18861	7.16197e-06	-0.000108016	1.00129	1.00007	1.90268	7.16296e-06	1.00024	0.000112146
3.28826	7.16197e-06	-0.000108016	1.00543	1.00007	1.4515	7.16655e-06	1.00047	0.000236044
3.3879	7.16197e-06	-0.000108016	1.0218	1.00006	1.13698	7.18169e-06	1.00095	0.000472863
3.48754	7.16197e-06	-0.000108016	1.08049	0.999881	0.922469	7.24058e-06	1.00187	0.000892958
3.58719	7.16197e-06	-0.000108016	1.26429	0.997596	0.777435	7.45231e-06	1.00356	0.00158529
3.68683	7.16197e-06	-0.000108016	1.71412	0.976199	0.680909	8.15579e-06	1.00643	0.00264666
3.78648	7.16197e-06	-0.000108016	2.36316	0.856208	0.619335	1.03165e-05	1.01106	0.00416263
3.88612	7.16197e-06	-0.000108014	2.60073	0.560409	0.584182	1.64533e-05	1.01809	0.00618401
3.98577	7.16197e-06	-0.000108008	2.27303	0.278177	0.570242	3.25772e-05	1.02821	0.00870626
4.08541	7.16197e-06	-0.000107985	1.91012	0.145553	0.574513	7.17841e-05	1.04205	0.0116605
4.18505	7.16197e-06	-0.000107881	1.70285	0.10056	0.595465	0.000160059	1.06017	0.014921
4.2847	7.16197e-06	-0.000107413	1.59613	0.0890183	0.632531	0.000344206	1.08293	0.0183278
4.38434	7.16197e-06	-0.000105472	1.53237	0.0908314	0.685722	0.000700372	1.11051	0.0217176
4.48399	7.16197e-06	-9.82548e-05	1.48375	0.0994328	0.755283	0.00133964	1.14288	0.0249523
4.58363	7.16197e-06	-7.45461e-05	1.43914	0.112825	0.841388	0.00240553	1.17983	0.0279373
4.68327	7.16197e-06	-5.86022e-06	1.395	0.130783	0.943856	0.00405863	1.22103	0.030626
4.78292	7.16197e-06	0.000170104	1.35153	0.153988	1.06191	0.00644717	1.26607	0.033014
4.88256	7.16197e-06	0.000571025	1.31087	0.183788	1.19401	0.00966866	1.31447	0.0351264
4.98221	7.16197e-06	0.00138963	1.27615	0.222172	1.33778	0.0137343	1.36579	0.0370047
5.08185	7.16197e-06	0.00290073	1.25065	0.271825	1.49002	0.0185501	1.41956	0.0386961
5.18149	7.16197e-06	0.00544604	1.23718	0.336166	1.64685	0.0239245	1.47539	0.0402466
5.28114	7.16197e-06	0.00939418	1.23782	0.419297	1.80392	0.0296018	1.53289	0.0416974
5.38078	7.16197e-06	0.0150829	1.25388	0.52576	1.95669	0.0353119	1.59171	0.0430834
5.48043	7.16197e-06	0.0227581	1.28614	0.660023	2.10084	0.0408186	1.65156	0.0444332
5.58007	7.16197e-06	0.0325264	1.33503	0.825646	2.23262	0.0459531	1.71216	0.0457694
5.67972	7.16197e-06	0.0443331	1.40074	1.02418	2.34918	0.0506254	1.77326	0.0471093
5.77936	7.16197e-06	0.0579647	1.48308	1.25399	2.44881	0.0548164	1.83461	0.048465
5.879	7.16197e-06	0.0730684	1.58109	1.50927	2.53099	0.0585579	1.89599	0.0498442
5.97865	7.16197e-06	0.0891736	1.69275	1.77963	2.59635	0.0619092	1.95716	0.0512506
6.07829	0.206889	-0.889508	1.81479	2.05044	2.64643	0.0649357	2.01787	0.0526843
6.17794	0.171745	-0.736102	1.94285	2.30426	2.68333	0.0676927	2.07783	0.0541427
6.27758	0.144304	-0.608765	2.07179	2.52327	2.70934	0.0702131	2.13671	0.0556207
6.37722	0.122873	-0.504106	2.19617	2.6924	2.72663	0.0724992	2.19413	0.0571118
6.47687	0.106142	-0.419343	2.31085	2.80261	2.73699	0.0745194	2.24963	0.058609
6.57651	0.0931065	-0.352169	2.41154	2.85298	2.74166	0.0762105	2.3027	0.0601049
6.67616	0.0829997	-0.300563	2.49542	2.85087	2.74131	0.0774894	2.35277	0.0615926
6.7758	0.0752373	-0.262619	2.56144	2.80974	2.7361	0.0782737	2.39919	0.0630662
6.87544	0.0693751	-0.236443	2.61019	2.74543	2.72585	0.0785075	2.44131	0.0645202
6.97509	0.0650758	-0.220137	2.64325	2.67252	2.71018	0.0781859	2.47842	0.0659498
7.07473	0.0620818	-0.211848	2.66217	2.60176	2.68879	0.0773686	2.50987	0.0673492
7.17438	0.0601941	-0.209859	2.66785	2.53927	2.66164	0.0761771	2.53503	0.0687096
7.27402	0.0592546	-0.212652	2.66058	2.48725	2.6292	0.0747743	2.55343	0.0700169
7.37367	0.0591307	-0.218942	2.64083	2.44551	2.59254	0.0733342	2.56477	0.0712486
7.47331	0.0597025	-0.22767	2.61027	2.4131	2.55341	0.0720101	2.56907	0.0723714
7.57295	0.060852	-0.237961	2.57222	2.38932	2.51414	0.0709127	2.56669	0.0733418
7.6726	0.0624549	-0.249083	2.53131	2.37401	2.47736	0.0701006	2.55842	0.0741107
7.77224	0.0643761	-0.260393	2.49236	2.36712	2.4457	0.0695852	2.54548	0.0746315
7.87189	0.06647	-0.271307	2.45923	2.36833	2.42132	0.0693421	2.52939	0.0748725
7.97153	0.0685864	-0.281291	2.43424	2.37667	2.4056	0.0693259	2.51188	0.0748276
8.07117	0.0705807	-0.28988	2.41805	2.39063	2.39889	0.0694827	2.49461	0.0745227
8.17082	0.0723264	-0.29671	2.41011	2.40834	2.40052	0.0697594	2.47903	0.0740144
8.27046	0.0737279	-0.301555	2.40911	2.42786	2.40888	0.0701083	2.46621	0.0733804
8.37011	0.0747293	-0.304355	2.41347	2.44738	2.42185	0.0704891	2.45673	0.0727046
8.46975	0.0753169	-0.305218	2.42158	2.46541	2.43714	0.0708698	2.45076	0.0720628
8.5694	0.0755161	-0.304395	2.43196	2.48085	2.45269	0.0712257	2.44807	0.0715116
8.66904	0.0753826	-0.302243	2.44337	2.49304	2.46695	0.071539	2.44821	0.071084
8.76868	0.0749911	-0.299172	2.4548	2.50169	2.47895	0.0717978	2.45054	0.0707906
8.86833	0.0744235	-0.295596	2.46549	2.50688	2.48824	0.0719958	2.45441	0.0706249
8.96797	0.0737596	-0.291888	2.47489	2.50891	2.49479	0.0721313	2.45921	0.0705696
9.06762	0.0730695	-0.288358	2.48267	2.50829	2.49879	0.0722067	2.46439	0.0706027
9.16726	0.0724102	-0.285237	2.48864	2.50561	2.50057	0.0722277	2.4695	0.0707008
9.2669	0.0718234	-0.282674	2.49277	2.50148	2.50051	0.0722025	2.47421	0.0708424
9.36655	0.0713365	-0.280745	2.49514	2.4965	2.499	0.072141	2.47828	0.0710085
9.46619	0.0709639	-0.279463	2.49591	2.49117	2.49642	0.0720541	2.48155	0.071183
9.56584	0.070709	-0.27879	2.49533	2.48595	2.49312	0.0719523	2.48396	0.071353
9.66548	0.0705663	-0.278655	2.49365	2.48116	2.48945	0.0718456	2.48552	0.0715086
9.76512	0.0705242	-0.278964	2.4912	2.47705	2.48568	0.0717425	2.48627	0.0716424
9.86477	0.0705664	-0.27961	2.48827	2.47377	2.4821	0.0716496	2.48631	0.0717498
9.96441	0.0706743	-0.280484	2.48515	2.4714	2.47888	0.0715718	2.48578	0.0718287
10.0641	0.0708283	-0.281483	2.48209	2.46993	2.4762	0.0715119	2.48481	0.0718787
10.1637	0.0710092	-0.282514	2.47931	2.4693	2.47414	0.0714708	2.48355	0.0719017
10.2633	0.0711995	-0.283501	2.47695	2.46941	2.47273	0.071448	2.48213	0.0719009
10.363	0.0713843	-0.284382	2.47511	2.47011	2.47196	0.0714417	2.4807	0.0718804
10.4626	0.0715517	-0.285115	2.47382	2.47124	2.47177	0.0714493	2.47935	0.0718453
10.5623	0.071693	-0.285676	2.47308	2.47266	2.47207	0.0714675	2.47816	0.0718006
10.6619	0.071803	-0.286057	2.47285	2.4742	2.47275	0.0714931	2.47719	0.0717512
10.7616	0.0718796	-0.286265	2.47303	2.47574	2.47369	0.0715229	2.47647	0.0717015
10.8612	0.0719236	-0.286316	2.47355	2.47716	2.47478	0.0715541	2.47599	0.0716551
10.9609	0.0719379	-0.286235	2.47429	2.47839	2.47591	0.0715841	2.47576	0.0716147
11.0605	0.0719269	-0.286053	2.47517	2.47937	2.47699	0.071611	2.47574	0.0715821
11.1601	0.0718961	-0.285802	2.4761	2.48008	2.47795	0.0716336	2.47589	0.0715581
11.2598	0.0718514	-0.285511	2.477	2.48052	2.47875	0.071651	2.47618	0.071543
11.3594	0.0717986	-0.28521	2.47781	2.48072	2.47935	0.0716631	2.47655	0.0715361
11.4591	0.0717429	-0.284921	2.47849	2.48069	2.47976	0.0716698	2.47696	0.0715364
11.5587	0.0716888	-0.284663	2.47902	2.48049	2.47998	0.0716718	2.47738	0.0715425
11.6584	0.07164	-0.284449	2.47939	2.48016	2.48002	0.0716698	2.47777	0.0715529
11.758	0.0715989	-0.284286	2.4796	2.47974	2.47993	0.0716646	2.47812	0.071566
11.8577	0.071567	-0.284175	2.47967	2.4793	2.47972	0.0716571	2.4784	0.0715806
11.9573	0.0715449	-0.284116	2.47961	2.47885	2.47944	0.0716484	2.47861	0.0715952
12.0569	0.0715323	-0.284103	2.47946	2.47843	2.47912	0.0716392	2.47874	0.0716089
12.1566	0.0715283	-0.284128	2.47924	2.47807	2.47878	0.0716303	2.47881	0.0716209
12.2562	0.0715316	-0.284183	2.47898	2.47777	2.47846	0.0716222	2.47882	0.0716306
12.3559	0.0715405	-0.284257	2.4787	2.47756	2.47817	0.0716153	2.47878	0.0716379
12.4555	0.0715534	-0.284343	2.47844	2.47742	2.47793	0.0716099	2.4787	0.0716427
12.5552	0.0715684	-0.28443	2.4782	2.47735	2.47774	0.0716061	2.4786	0.0716452
12.6548	0.0715841	-0.284513	2.478	2.47735	2.47762	0.0716039	2.47848	0.0716455
12.7544	0.0715991	-0.284585	2.47784	2.47739	2.47755	0.0716032	2.47837	0.0716441
12.8541	0.0716124	-0.284644	2.47774	2.47748	2.47754	0.0716037	2.47826	0.0716413
12.9537	0.0716233	-0.284686	2.47769	2.4776	2.47757	0.0716053	2.47817	0.0716376
13.0534	0.0716314	-0.284712	2.47769	2.47773	2.47764	0.0716076	2.47809	0.0716333
13.153	0.0716366	-0.284722	2.47772	2.47787	2.47773	0.0716105	2.47804	0.0716288
13.2527	0.0716392	-0.284719	2.47779	2.478	2.47785	0.0716136	2.47801	0.0716244
13.3523	0.0716396	-0.284705	2.47787	2.47812	2.47797	0.0716168	2.47799	0.0716203
13.452	0.0716383	-0.284684	2.47797	2.47823	2.47809	0.0716198	2.47799	0.0716166
13.5516	0.0716359	-0.28466	2.47807	2.47833	2.4782	0.0716226	2.47799	0.0716135
13.6512	0.071633	-0.284636	2.47816	2.4784	2.4783	0.0716249	2.478	0.0716109
13.7509	0.0716303	-0.284614	2.47824	2.47846	2.47838	0.0716267	2.47802	0.071609
13.8505	0.0716282	-0.284598	2.47829	2.47849	2.47843	0.0716279	2.47803	0.0716078
