0	0.0473371	0.0971037	0.013768	0.0970648	0.05505	0.0942444	0.0632759	0.0885255	0.0813867	0.0476945	0.0478687
0.337073	0.0467911	0.0948957	0.0930742	0.103228	0.101793	0.0858871	0.0918965	0.0805314	0.0855451	0.0477068	0.0478794
0.469527	0.0468923	0.0881058	0.0755587	0.0989593	0.0843401	0.0974695	0.0880725	0.0855739	0.0803956	0.04772	0.0478826
0.592031	0.0475167	0.0798578	0.112955	0.0722635	0.0819639	0.0781063	0.0821319	0.0806123	0.0887087	0.0477386	0.047882
0.709356	0.0472655	0.089877	0.0934928	0.075832	0.0726541	0.0782292	0.0830133	0.0817304	0.082898	0.0477479	0.0478794
0.823387	0.0473038	0.0717506	0.110063	0.0873387	0.0971835	0.0877576	0.0967912	0.0849445	0.0849481	0.0477484	0.0478834
0.935097	0.047439	0.0760649	0.0759995	0.0852314	0.086641	0.0846428	0.0913886	0.08509	0.0845869	0.0477641	0.0478677
1.04507	0.0477037	0.0878964	0.0998838	0.0863907	0.0911809	0.0821588	0.0835041	0.0839366	0.0836518	0.0477748	0.0478489
1.15367	0.0482238	0.0836347	0.0901964	0.0817904	0.0894293	0.0803619	0.0842091	0.0839602	0.0840413	0.0477826	0.0478331
1.26118	0.0479737	0.0887004	0.067411	0.0895875	0.0839472	0.0869046	0.0845222	0.0840789	0.0825383	0.0477995	0.0478224
1.36777	0.0477549	0.0690786	0.0859596	0.0865674	0.0798443	0.0853555	0.0851335	0.0845878	0.0823993	0.0478175	0.0478137
1.47359	0.0480565	0.0869364	0.0906029	0.0796376	0.0871275	0.0848055	0.0850214	0.0850303	0.0836894	0.0478271	0.0478
1.57875	0.0480678	0.0896718	0.0693375	0.0850042	0.0815645	0.0860109	0.0811556	0.0840105	0.0832225	0.0478366	0.0477843
1.68333	0.0479584	0.0778418	0.074913	0.0857837	0.0813354	0.0862278	0.0815906	0.0845513	0.0847486	0.0478476	0.0477691
1.7874	0.0478596	0.0815034	0.0722683	0.0845029	0.0842091	0.0844212	0.0820061	0.0835473	0.0849394	0.0478618	0.047756
1.89103	0.047862	0.0881367	0.084942	0.0866115	0.0860433	0.0847243	0.0866622	0.083006	0.0835022	0.0478623	0.0477508
