0	7.16197e-06	-0.000108016	1.00008	1.00008	-370.342	7.16197e-06	1.00008	7.16332e-06
0.0995851	7.16197e-06	-0.000108016	1.00008	1.00008	-370.022	7.16197e-06	1.00008	7.16406e-06
0.19917	7.16197e-06	-0.000108016	1.00008	1.00008	-368.945	7.16197e-06	1.00008	7.16753e-06
0.298755	7.16197e-06	-0.000108016	1.00008	1.00008	-366.654	7.16197e-06	1.00008	7.17976e-06
0.39834	7.16197e-06	-0.000108016	1.00008	1.00008	-361.856	7.16197e-06	1.00008	7.22111e-06
0.497925	7.16197e-06	-0.000108016	1.00008	1.00008	-351.109	7.16197e-06	1.00008	7.35578e-06
0.59751	7.16197e-06	-0.000108016	1.00008	1.00008	-326.302	7.16197e-06	1.00008	7.77372e-06
0.697095	7.16197e-06	-0.000108016	1.00012	1.00008	-274.18	7.16197e-06	1.00008	8.99979e-06
0.79668	7.16197e-06	-0.000108016	1.00037	1.00008	-191.072	7.16197e-06	1.00008	1.23815e-05
0.896266	7.16197e-06	-0.000108016	1.00206	1.00008	-105.024	7.16199e-06	1.00009	2.11196e-05
0.995851	7.16197e-06	-0.000108016	1.01225	1.00008	-47.5553	7.16205e-06	1.00012	4.22221e-05
1.09544	7.16197e-06	-0.000108016	1.06899	1.00008	-19.1042	7.16234e-06	1.0002	8.97766e-05
1.19502	7.16197e-06	-0.000108016	1.36053	1.00007	-6.94276	7.16374e-06	1.00037	0.000189677
1.29461	7.16197e-06	-0.000108016	2.74108	1.00007	-2.04767	7.16981e-06	1.00073	0.000385214
1.39419	7.16197e-06	-0.000108016	8.74643	1.00004	-0.143864	7.1942e-06	1.00145	0.000741748
1.49378	7.16197e-06	-0.000108016	32.4345	0.999626	0.557393	7.28522e-06	1.0028	0.00134745
1.59336	7.16197e-06	-0.000108016	113.645	0.994903	0.781147	7.59996e-06	1.00516	0.00230666
1.69295	7.16197e-06	-0.000108016	328.867	0.956903	0.821068	8.6086e-06	1.00906	0.00372386
1.79253	7.16197e-06	-0.000108015	670.152	0.788543	0.796723	1.16038e-05	1.01514	0.0056797
1.89212	7.16197e-06	-0.000108013	852.948	0.478342	0.756757	1.98458e-05	1.02411	0.00820511
1.9917	7.16197e-06	-0.000108004	699.692	0.243982	0.720686	4.08642e-05	1.03668	0.0112626
2.09129	7.16197e-06	-0.000107967	426.298	0.144165	0.696119	9.05499e-05	1.05351	0.014743
2.19087	7.16197e-06	-0.000107798	226.569	0.111177	0.685956	0.000199463	1.07509	0.0184812
2.29046	7.16197e-06	-0.00010706	117.749	0.104179	0.691414	0.000420955	1.10169	0.0222867
2.39004	7.16197e-06	-0.000104115	63.4587	0.1084	0.713248	0.00083911	1.1334	0.0259784
2.48963	7.16197e-06	-9.36381e-05	36.3606	0.118885	0.752171	0.00157255	1.17004	0.0294144
2.58921	7.16197e-06	-6.06907e-05	22.3168	0.134193	0.808882	0.00276899	1.21127	0.032507
2.6888	7.16197e-06	3.08483e-05	14.6378	0.154355	0.883894	0.00458639	1.25663	0.0352235
2.78838	7.16197e-06	0.000256335	10.1734	0.180222	0.977269	0.00716123	1.30555	0.0375758
2.88797	7.16197e-06	0.000751745	7.40178	0.213285	1.08834	0.0105704	1.35747	0.0396048
2.98755	7.16197e-06	0.00172997	5.56209	0.255657	1.21548	0.014799	1.41183	0.0413653
3.08714	7.16197e-06	0.00348091	4.26225	0.310099	1.35601	0.0197284	1.46809	0.0429154
3.18672	7.16197e-06	0.00634729	3.2977	0.380008	1.5062	0.0251492	1.52578	0.044309
3.28631	7.16197e-06	0.0106768	2.56343	0.469281	1.6615	0.0308001	1.58448	0.0455929
3.38589	7.16197e-06	0.0167606	2.00763	0.581978	1.81691	0.0364169	1.64384	0.0468058
