0	0.0657279	-0.321435	0.331008	0.31021	0.304359	0.0928899	0.286422	0.0841392
0.0993789	0.0660628	-0.323961	0.330776	0.310379	0.30407	0.0928778	0.286111	0.0841328
0.198758	0.0670624	-0.331514	0.330068	0.310865	0.303217	0.0928389	0.285206	0.0841165
0.298137	0.0687093	-0.344006	0.328849	0.311598	0.301842	0.0927659	0.283789	0.0840989
0.397516	0.0709712	-0.361259	0.327063	0.312463	0.300014	0.0926482	0.281991	0.0840939
0.496894	0.0737954	-0.382963	0.324647	0.313297	0.297824	0.0924731	0.279981	0.0841198
0.596273	0.0771021	-0.408618	0.321533	0.313896	0.295378	0.0922283	0.277952	0.0841983
0.695652	0.0807788	-0.437483	0.317674	0.314027	0.292797	0.0919034	0.276112	0.0843523
0.795031	0.0846752	-0.468532	0.313055	0.313451	0.290207	0.0914924	0.274662	0.0846041
0.89441	0.0886026	-0.500432	0.307717	0.311955	0.287735	0.0909945	0.27379	0.0849721
0.993789	0.0923388	-0.531577	0.30177	0.309389	0.285504	0.0904155	0.27365	0.0854684
1.09317	0.0956413	-0.560163	0.295401	0.305694	0.283628	0.0897679	0.274354	0.0860952
1.19255	0.0982681	-0.584337	0.288872	0.300933	0.282205	0.0890708	0.275959	0.0868427
1.29193	0.100005	-0.602383	0.282504	0.295298	0.281315	0.0883494	0.278458	0.0876877
1.3913	0.100695	-0.612934	0.276647	0.289094	0.281013	0.0876343	0.281776	0.088593
1.49068	0.100265	-0.615174	0.271655	0.282717	0.281324	0.0869599	0.285765	0.0895097
1.59006	0.0987424	-0.608966	0.267845	0.276608	0.282241	0.0863633	0.290209	0.0903801
1.68944	0.0962552	-0.594893	0.265474	0.2712	0.283719	0.0858824	0.294828	0.0911427
1.78882	0.0930185	-0.574195	0.26471	0.266881	0.285671	0.0855538	0.299296	0.0917385
1.8882	0.0893074	-0.548605	0.265625	0.26395	0.287973	0.0854095	0.303263	0.0921159
1.98758	0.0854233	-0.520145	0.268194	0.262604	0.290463	0.0854743	0.30638	0.0922366
2.08696	0.0816628	-0.490909	0.272304	0.26293	0.292952	0.0857618	0.308331	0.0920788
2.18634	0.0782931	-0.462891	0.277764	0.264925	0.295237	0.086271	0.308863	0.0916389
2.28571	0.0755393	-0.437884	0.284321	0.268521	0.297112	0.0869839	0.307817	0.0909312
2.38509	0.0735817	-0.417446	0.291672	0.27361	0.29839	0.0878637	0.305142	0.0899867
