0	0.125734	0.430731	0.36559	0.372112	0.364369	0.348754	0.345924	0.35623	0.346822	0.0911616	0.101391
0.349928	0.116848	0.415144	0.304351	0.364239	0.298011	0.365974	0.323387	0.353685	0.340314	0.0917465	0.10062
0.483618	0.110285	0.435922	0.368307	0.391521	0.325381	0.375957	0.33066	0.356895	0.33099	0.092446	0.0997853
0.606568	0.103995	0.35373	0.308909	0.359184	0.344522	0.355703	0.332299	0.352503	0.327145	0.0931732	0.0989341
0.723928	0.099182	0.350711	0.310356	0.363217	0.352474	0.354105	0.336136	0.354119	0.325736	0.0939523	0.0980483
0.837731	0.0949535	0.328785	0.36303	0.350041	0.334788	0.357894	0.341998	0.355776	0.335194	0.0947638	0.0972273
0.94903	0.0916082	0.367272	0.333742	0.359454	0.334134	0.363363	0.345332	0.351233	0.345091	0.0955455	0.0964419
1.05845	0.0898735	0.380334	0.346022	0.361555	0.37022	0.359243	0.35839	0.350985	0.349547	0.0962046	0.0957471
1.1664	0.0889226	0.38276	0.37313	0.364169	0.352692	0.36455	0.35814	0.351114	0.353737	0.0966794	0.0951725
1.27316	0.0888017	0.351205	0.348782	0.365415	0.363356	0.356792	0.357995	0.349767	0.353068	0.0970137	0.0947368
1.37893	0.0892652	0.34875	0.380489	0.355106	0.3758	0.358125	0.364568	0.347931	0.353017	0.0972286	0.0944657
1.48387	0.0906351	0.344158	0.3678	0.35744	0.356554	0.360742	0.357488	0.349118	0.353954	0.0973095	0.0943718
1.58809	0.0922196	0.355983	0.374832	0.364319	0.365818	0.358131	0.364405	0.347759	0.356642	0.0972533	0.094444
1.6917	0.0944889	0.352121	0.341396	0.354442	0.3679	0.353691	0.374962	0.345777	0.359035	0.0970689	0.094652
1.79475	0.0972366	0.358887	0.381808	0.355689	0.366251	0.355428	0.366179	0.345762	0.358527	0.0968121	0.0949761
1.89733	0.0998935	0.353656	0.378725	0.356815	0.367007	0.357595	0.367144	0.346787	0.360594	0.0964872	0.0953843
1.99947	0.102022	0.36592	0.391505	0.3613	0.378431	0.359453	0.373541	0.34733	0.357293	0.0961147	0.0958262
2.10121	0.10285	0.354691	0.365293	0.349797	0.364915	0.355136	0.363056	0.34695	0.353454	0.0957299	0.0962594
2.20261	0.10315	0.36152	0.369447	0.357894	0.372115	0.356407	0.367921	0.347946	0.35256	0.0953671	0.0966509
2.30368	0.10268	0.346768	0.364038	0.357508	0.362493	0.353923	0.361053	0.349677	0.350002	0.0950567	0.0969727
2.40446	0.101319	0.368091	0.341503	0.362504	0.353882	0.358178	0.352072	0.350651	0.344755	0.0948366	0.0971782
2.50497	0.0996934	0.367602	0.356291	0.365129	0.349341	0.362961	0.348402	0.353186	0.34076	0.0947409	0.0972463
2.60522	0.0970937	0.368732	0.331788	0.362553	0.347356	0.358979	0.350047	0.353233	0.33848	0.0947754	0.0971745
2.70525	0.0948521	0.365025	0.341433	0.364247	0.345445	0.365688	0.34595	0.355137	0.339682	0.0949161	0.0969729
2.80505	0.0928867	0.360386	0.324264	0.36437	0.342684	0.364835	0.34529	0.35508	0.33898	0.0951552	0.0966681
2.90466	0.0907151	0.365949	0.341765	0.369336	0.350778	0.36609	0.350118	0.354069	0.339454	0.0954696	0.096289
