3.45622	0.0986897	0.269737	0.371488	0.26155	0.363504	0.240152	0.326999	0.216762	0.289011	0.00785347
3.51474	0.1101	0.263582	0.39848	0.259998	0.381761	0.238525	0.345149	0.216509	0.305073	0.00876151
3.57141	0.122028	0.264292	0.398455	0.258288	0.397493	0.238445	0.361351	0.217129	0.319593	0.00971067
3.62636	0.134513	0.262597	0.436675	0.257135	0.417287	0.238521	0.374289	0.218738	0.329986	0.0107042
3.67972	0.147408	0.259625	0.427748	0.25838	0.42155	0.240407	0.378422	0.221876	0.332935	0.0117304
3.73161	0.159579	0.263195	0.435328	0.259986	0.411634	0.243386	0.37117	0.226268	0.326706	0.0126989
3.78211	0.170673	0.272248	0.393028	0.265782	0.391114	0.248872	0.353428	0.233044	0.311074	0.0135817
3.83133	0.179259	0.27959	0.378254	0.271428	0.368721	0.256409	0.329407	0.24171	0.288716	0.014265
3.87934	0.184309	0.288334	0.343548	0.282334	0.335388	0.268291	0.300171	0.250001	0.262409	0.0146669
3.92621	0.184729	0.302318	0.310346	0.29581	0.300762	0.28273	0.270714	0.257217	0.236596	0.0147003
3.97201	0.176923	0.328877	0.281257	0.318537	0.268591	0.295047	0.241068	0.263433	0.211939	0.0140791
4.0168	0.161834	0.350273	0.240318	0.335879	0.23686	0.304716	0.215449	0.2701	0.190652	0.0128784
4.06063	0.143116	0.359927	0.221785	0.347133	0.217269	0.312847	0.194624	0.274802	0.17345	0.0113888
4.10356	0.12496	0.364078	0.203604	0.356025	0.195077	0.319037	0.177952	0.278398	0.159788	0.00994396
4.14563	0.108901	0.379731	0.186865	0.366207	0.180705	0.323662	0.163434	0.280978	0.147839	0.00866604
4.18688	0.0943371	0.372517	0.154765	0.368866	0.162607	0.326152	0.15229	0.282438	0.139219	0.00750711
4.22735	0.0820178	0.37368	0.159531	0.36745	0.156812	0.325745	0.145081	0.282142	0.133697	0.00652677
4.26708	0.0722117	0.376556	0.15751	0.368646	0.151553	0.325366	0.140011	0.281548	0.129833	0.00574643
4.3061	0.0638754	0.384496	0.147314	0.368755	0.144694	0.324337	0.137608	0.2808	0.128102	0.00508304
4.34445	0.057019	0.385243	0.156497	0.366934	0.148059	0.323144	0.1391	0.279779	0.12978	0.00453742
4.38214	0.0515514	0.380193	0.152759	0.364341	0.150624	0.321525	0.141833	0.278229	0.133124	0.00410233
4.41921	0.0466588	0.372423	0.158808	0.357534	0.154607	0.317141	0.14739	0.275463	0.138618	0.00371299
4.45569	0.0429427	0.363333	0.174395	0.355007	0.163157	0.314812	0.154311	0.273554	0.145756	0.00341727
4.4916	0.03971	0.366702	0.175934	0.349722	0.171149	0.311465	0.163209	0.270676	0.154814	0.00316002
4.52695	0.0374371	0.361718	0.178809	0.348381	0.180565	0.310655	0.173254	0.269235	0.164728	0.00297915
4.56178	0.0351407	0.338521	0.198011	0.343285	0.192542	0.305291	0.184736	0.266013	0.176801	0.00279641
4.5961	0.0336612	0.3527	0.204975	0.341995	0.203816	0.304959	0.198226	0.26494	0.190513	0.00267867
4.62993	0.0324618	0.35667	0.226036	0.341151	0.222471	0.302226	0.213595	0.262311	0.205147	0.00258323
4.66328	0.0314906	0.350217	0.241117	0.335681	0.239186	0.298564	0.229599	0.259301	0.22128	0.00250594
4.69618	0.0303288	0.348445	0.253878	0.333613	0.254971	0.29483	0.246412	0.256849	0.237995	0.00241349
4.72864	0.0297217	0.341442	0.279652	0.329097	0.274252	0.29079	0.265026	0.253738	0.256418	0.00236518
4.76067	0.0293858	0.332831	0.300682	0.323244	0.293557	0.288936	0.284755	0.250933	0.276432	0.00233845
4.79228	0.0293808	0.323016	0.316873	0.320193	0.316483	0.28617	0.305579	0.248907	0.297022	0.00233805
4.8235	0.0293144	0.338684	0.338346	0.318397	0.333376	0.282418	0.325435	0.245899	0.316971	0.00233277
4.85433	0.0293441	0.320982	0.356399	0.312503	0.353191	0.279877	0.346929	0.243427	0.3386	0.00233513
4.88479	0.0298396	0.314785	0.373847	0.311974	0.374762	0.276812	0.366914	0.241101	0.359395	0.00237456
4.91489	0.0303298	0.321737	0.406652	0.311027	0.398761	0.274799	0.389209	0.238498	0.377041	0.00241357
4.94463	0.0308033	0.31404	0.417379	0.303782	0.415958	0.270344	0.407512	0.236322	0.378128	0.00245125
4.97403	0.0314975	0.302137	0.451882	0.299974	0.436952	0.266984	0.411516	0.233978	0.357298	0.00250649
5.0031	0.033081	0.309949	0.45149	0.298944	0.437835	0.265762	0.379444	0.231943	0.317818	0.0026325
5.03184	0.0337254	0.292406	0.428718	0.29215	0.407238	0.260437	0.346439	0.228408	0.28649	0.00268378
5.06027	0.0353752	0.303522	0.379042	0.289067	0.36593	0.259721	0.310131	0.227055	0.255635	0.00281507
5.0884	0.0367994	0.295516	0.346159	0.285273	0.326804	0.255766	0.276618	0.224143	0.228384	0.0029284
5.11623	0.038603	0.284704	0.305607	0.286177	0.292146	0.254927	0.249145	0.222703	0.207168	0.00307193
5.14377	0.0405527	0.28462	0.285598	0.279071	0.266693	0.251447	0.228539	0.220285	0.191449	0.00322708
5.17103	0.0428361	0.282861	0.25929	0.27852	0.246565	0.248868	0.215471	0.217853	0.181392	0.00340879
5.19801	0.0452355	0.286	0.255324	0.274811	0.241094	0.24602	0.208147	0.215152	0.176386	0.00359972
5.22473	0.047862	0.27872	0.245942	0.269808	0.23302	0.243301	0.204357	0.213288	0.173792	0.00380874
5.25119	0.0505176	0.271866	0.242164	0.269508	0.230686	0.240131	0.20338	0.210982	0.173901	0.00402007
5.27739	0.0537218	0.272444	0.231125	0.266791	0.234389	0.238687	0.206027	0.209138	0.176795	0.00427504
5.30335	0.0572398	0.267467	0.241139	0.263998	0.239102	0.234881	0.211183	0.206148	0.182186	0.004555
5.32906	0.0612677	0.261645	0.259725	0.25905	0.247985	0.232979	0.219352	0.204329	0.189792	0.00487553
5.35453	0.0652596	0.255648	0.265983	0.255199	0.260656	0.229867	0.230871	0.20178	0.200105	0.00519319
5.37978	0.069877	0.258429	0.274823	0.2523	0.273887	0.22663	0.243168	0.199345	0.211811	0.00556063
5.4048	0.075086	0.25489	0.296645	0.251381	0.288748	0.224751	0.259391	0.1978	0.226913	0.00597516
5.4296	0.0810139	0.250873	0.321358	0.247686	0.309906	0.222205	0.278127	0.195491	0.243484	0.00644688
5.45418	0.0871039	0.2515	0.342779	0.244702	0.333966	0.220425	0.298832	0.194243	0.262305	0.00693151
5.47855	0.0937352	0.247219	0.369071	0.241294	0.358596	0.217938	0.323194	0.192043	0.284707	0.00745921
5.50272	0.101085	0.244049	0.388527	0.239097	0.386876	0.215159	0.349828	0.18998	0.308237	0.00804405
5.52668	0.108982	0.243922	0.430428	0.235998	0.418274	0.212303	0.377377	0.187608	0.333612	0.00867252
5.55045	0.117634	0.242701	0.459124	0.233802	0.452443	0.210398	0.408097	0.185708	0.361021	0.00936101
5.57402	0.127537	0.237771	0.490844	0.230772	0.488716	0.208181	0.441113	0.183752	0.391533	0.0101491
5.59741	0.137853	0.232897	0.520146	0.228395	0.526294	0.206319	0.477046	0.182062	0.42353	0.01097
5.6206	0.149784	0.232951	0.57239	0.225969	0.566087	0.20389	0.512714	0.18019	0.456988	0.0119194
5.64362	0.161726	0.228147	0.611058	0.223948	0.610102	0.201752	0.552448	0.178097	0.491174	0.0128698
5.66646	0.175431	0.225353	0.67589	0.220847	0.647906	0.199538	0.590782	0.176322	0.525046	0.0139604
5.68912	0.191179	0.222549	0.697008	0.219734	0.688617	0.197872	0.627301	0.174837	0.557891	0.0152136
5.71161	0.206907	0.216788	0.751889	0.216561	0.730246	0.195437	0.662017	0.172928	0.588016	0.0164652
5.73393	0.224571	0.220191	0.757989	0.214425	0.759026	0.193527	0.688376	0.171255	0.610914	0.0178708
5.75609	0.244492	0.214662	0.7858	0.211631	0.78445	0.191251	0.707735	0.169381	0.627119	0.019456
5.77809	0.266263	0.212835	0.818983	0.209504	0.793969	0.189738	0.713111	0.167868	0.629544	0.0211885
5.79993	0.289346	0.211635	0.799712	0.207602	0.776974	0.187364	0.697713	0.166111	0.614214	0.0230254
5.82161	0.315026	0.206344	0.747838	0.204407	0.734744	0.185219	0.660307	0.164275	0.576534	0.025069
5.84314	0.342257	0.206246	0.700039	0.201941	0.670724	0.183257	0.590443	0.162575	0.509267	0.0272359
5.86451	0.373085	0.204317	0.570434	0.20105	0.549077	0.181414	0.479772	0.161022	0.399939	0.0296891
5.88574	0.406004	0.203909	0.39114	0.198697	0.37503	0.179576	0.309916	0.159341	0.237541	0.0323088
5.90683	0.442268	0.203018	0.137007	0.19584	0.124429	0.177549	0.0801321	0.157661	0.0453231	0.0351946
5.92777	0.481713	0.197594	0	0.193534	0	0.175819	0	0.156275	0	0.0383335
5.94857	0.525179	0.196988	0	0.192036	0	0.174428	0	0.154843	0	0.0417924
5.96924	0.570884	0.195281	0	0.190142	0	0.172207	0	0.153155	0	0.0454295
5.98977	0.623367	0.192822	0	0.187748	0	0.170616	0	0.151697	0	0.049606
