0	-5.95041	-5.95041	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-5.85124	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-5.75207	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-5.65289	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-5.55372	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-5.45455	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-5.35537	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-5.2562	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-5.15702	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-5.05785	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-4.95868	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-4.8595	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-4.76033	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-4.66116	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-4.56198	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-4.46281	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-4.36364	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-4.26446	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-4.16529	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-4.06612	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-3.96694	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-3.86777	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-3.7686	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-3.66942	4.84925e-06	-5.20685e-05	4.8495e-06
0	-5.95041	-3.57025	4.84925e-06	-5.20685e-05	4.84951e-06
0	-5.95041	-3.47107	4.84925e-06	-5.20685e-05	4.84953e-06
0	-5.95041	-3.3719	4.84925e-06	-5.20685e-05	4.84957e-06
0	-5.95041	-3.27273	4.84925e-06	-5.20685e-05	4.84966e-06
0	-5.95041	-3.17355	4.84925e-06	-5.20685e-05	4.84985e-06
0	-5.95041	-3.07438	4.84925e-06	-5.20685e-05	4.85022e-06
0	-5.95041	-2.97521	4.84925e-06	-5.20685e-05	4.85095e-06
0	-5.95041	-2.87603	4.84925e-06	-5.20685e-05	4.8523e-06
0	-5.95041	-2.77686	4.84925e-06	-5.20685e-05	4.85475e-06
0	-5.95041	-2.67769	4.84925e-06	-5.20685e-05	4.85902e-06
0	-5.95041	-2.57851	4.84925e-06	-5.20685e-05	4.86625e-06
0	-5.95041	-2.47934	4.84925e-06	-5.20685e-05	4.87809e-06
0	-5.95041	-2.38017	4.84925e-06	-5.20685e-05	4.89693e-06
0	-5.95041	-2.28099	4.84925e-06	-5.20685e-05	4.926e-06
0	-5.95041	-2.18182	4.84925e-06	-5.20685e-05	4.96958e-06
0	-5.95041	-2.08264	4.84925e-06	-5.20685e-05	5.03309e-06
0	-5.95041	-1.98347	4.84925e-06	-5.20684e-05	5.12309e-06
0	-5.95041	-1.8843	4.84925e-06	-5.20684e-05	5.24722e-06
0	-5.95041	-1.78512	4.84925e-06	-5.20684e-05	5.41393e-06
0	-5.95041	-1.68595	4.84925e-06	-5.20684e-05	5.6322e-06
0	-5.95041	-1.58678	4.84925e-06	-5.20683e-05	5.911e-06
0	-5.95041	-1.4876	4.84925e-06	-5.20683e-05	6.25881e-06
0	-5.95041	-1.38843	4.84925e-06	-5.20682e-05	6.68296e-06
0	-5.95041	-1.28926	4.84925e-06	-5.20681e-05	7.18898e-06
0	-5.95041	-1.19008	4.84925e-06	-5.2068e-05	7.77976e-06
0	-5.95041	-1.09091	4.84925e-06	-5.20678e-05	8.45468e-06
0	-5.95041	-0.991736	4.84925e-06	-5.20676e-05	9.20853e-06
0	-5.95041	-0.892562	4.84925e-06	-5.20674e-05	1.00305e-05
0	-5.95041	-0.793388	4.84925e-06	-5.20672e-05	1.09035e-05
0	-5.95041	-0.694215	4.84925e-06	-5.20669e-05	1.18034e-05
0	-5.95041	-0.595041	4.84925e-06	-5.20666e-05	1.26993e-05
0	-5.95041	-0.495868	4.84925e-06	-5.20663e-05	1.35551e-05
0	-5.95041	-0.396694	4.84925e-06	-5.20661e-05	1.4331e-05
0	-5.95041	-0.297521	4.84925e-06	-5.20658e-05	1.4987e-05
0	-5.95041	-0.198347	4.84925e-06	-5.20656e-05	1.54861e-05
0	-5.95041	-0.0991736	4.84925e-06	-5.20655e-05	1.57985e-05
