-9.95	0.104605	0.0488856	0.0217277	0.0489311	0.0215182	0.0489363	0.0216037	0.0486137	0.0214811	0.0366466	0.0287578
-9.85	0.09429	0.0509606	0.052715	0.0509376	0.0530765	0.0509859	0.0524977	0.0508911	0.0523026	0.0388667	0.0299187
-9.75	0.0852657	0.0534799	0.0688762	0.0536424	0.0702983	0.0536639	0.0704813	0.0532353	0.070279	0.0409963	0.0311109
-9.65	0.0773702	0.0556949	0.0819341	0.0557251	0.0816075	0.0555337	0.0814298	0.0555151	0.0800953	0.0430576	0.0323226
-9.55	0.0704738	0.0570164	0.086928	0.0579714	0.0858621	0.0580695	0.0859869	0.0577972	0.0854938	0.045074	0.0335457
-9.45	0.0645147	0.0602584	0.0896626	0.0608746	0.089479	0.0607142	0.0893353	0.0601508	0.0883767	0.0470681	0.0347728
-9.35	0.0593459	0.0623458	0.0902525	0.062687	0.0908513	0.0625325	0.0905528	0.0623648	0.089659	0.0490625	0.035998
-9.25	0.0549301	0.0664972	0.0928043	0.0656245	0.0919836	0.0654323	0.0920101	0.0646873	0.0910311	0.0510796	0.0372178
-9.15	0.0511521	0.0681034	0.0923622	0.0677938	0.0935868	0.0676711	0.0942989	0.066946	0.0932011	0.0531449	0.0384294
-9.05	0.0480469	0.0698548	0.0974423	0.0702612	0.0972574	0.0701449	0.097032	0.0692561	0.095913	0.0552828	0.0396321
-8.95	0.045482	0.0730734	0.0958814	0.072295	0.0962951	0.0722761	0.0961992	0.0716112	0.096131	0.0548548	0.0408254
-8.85	0.0434185	0.0746882	0.0930889	0.0748086	0.0936338	0.07463	0.0929897	0.0738387	0.0925625	0.05221	0.042009
-8.75	0.0418289	0.0769418	0.0895427	0.0763838	0.0896467	0.0764038	0.0895426	0.0760935	0.0891344	0.0501103	0.0431834
-8.65	0.0407021	0.0787868	0.0865507	0.0786866	0.0865494	0.078638	0.0861361	0.0781345	0.0856425	0.048472	0.0443498
-8.55	0.0400268	0.0810578	0.0826993	0.0812728	0.0828829	0.0809949	0.0833056	0.0805304	0.0825369	0.0472263	0.0455098
-8.45	0.0398219	0.0841216	0.0787069	0.0833209	0.0796867	0.0833184	0.0798106	0.0825547	0.0799536	0.0463095	0.0466648
-8.35	0.0400297	0.0843116	0.0774965	0.0851191	0.0779203	0.0852877	0.0775548	0.0846285	0.0780529	0.0456663	0.0478171
-8.25	0.0407317	0.0874794	0.077432	0.0873739	0.0763673	0.0873494	0.0763536	0.0864389	0.0763741	0.0452518	0.048968
-8.15	0.0419641	0.0899303	0.0776355	0.0891292	0.0759296	0.0890027	0.075876	0.0882942	0.0755958	0.045026	0.050119
-8.05	0.0436492	0.0907187	0.0763411	0.0903573	0.0762579	0.0903237	0.0759979	0.0895457	0.0753438	0.0449538	0.0512712
-7.95	0.0456253	0.0901798	0.0777908	0.0890511	0.0760359	0.0890792	0.0761988	0.0886625	0.0754883	0.0450042	0.0510959
-7.85	0.0471486	0.0854079	0.0753816	0.0855966	0.0761028	0.0856249	0.0764859	0.0855582	0.0759663	0.0451514	0.0497716
-7.75	0.0481429	0.082827	0.0776293	0.0838367	0.0764284	0.0838882	0.0766561	0.0833061	0.0767126	0.0453706	0.0486917
-7.65	0.0487456	0.0802459	0.0793883	0.0814531	0.0781163	0.0815018	0.0777301	0.0815884	0.0776221	0.045642	0.0478263
-7.55	0.0490568	0.0808754	0.0780954	0.0810095	0.0798239	0.0806042	0.0798142	0.0804937	0.0788086	0.0459457	0.0471486
-7.45	0.0490697	0.0803376	0.080898	0.080174	0.0804287	0.0801799	0.0800705	0.0796596	0.0794004	0.0462614	0.0466338
-7.35	0.0489219	0.0790677	0.0795197	0.0795605	0.0809037	0.0795893	0.0808302	0.079075	0.080183	0.0465717	0.0462586
-7.25	0.0486442	0.0800945	0.0806401	0.0795651	0.0816611	0.079754	0.0810375	0.0788175	0.0807777	0.0468564	0.0460035
-7.15	0.0482864	0.0805469	0.0812038	0.0797062	0.0821572	0.0791512	0.0822691	0.0785857	0.0815434	0.0470932	0.0458516
-7.05	0.0479257	0.0796406	0.0826359	0.0790982	0.0820653	0.0790079	0.082415	0.0786408	0.0818511	0.0472595	0.0457854
-6.95	0.0475286	0.0788419	0.0835659	0.0795093	0.0831768	0.0793044	0.0830608	0.0787541	0.0820336	0.047337	0.0457888
-6.85	0.0471656	0.0803307	0.0810851	0.0795377	0.0824275	0.0795107	0.0825619	0.0788863	0.0819295	0.0473332	0.0458499
-6.75	0.0468012	0.0805979	0.0830923	0.080026	0.0822807	0.0798598	0.0823765	0.0791354	0.0819845	0.047273	0.0459554
-6.65	0.0465149	0.0788661	0.0835599	0.0802358	0.0831311	0.0802176	0.0825033	0.0795233	0.0815187	0.0471805	0.0460941
-6.55	0.0462903	0.0806569	0.0842313	0.0807689	0.0828783	0.0804766	0.0822702	0.07991	0.0815683	0.0470708	0.0462546
-6.45	0.0461396	0.0812535	0.0817648	0.0808037	0.0815432	0.0807401	0.0816328	0.0802371	0.0810631	0.0469582	0.0464256
-6.35	0.0460563	0.0818111	0.0800253	0.0815448	0.0816857	0.0813156	0.0816487	0.0804991	0.0807295	0.0468509	0.046596
-6.25	0.0460242	0.0821175	0.0808901	0.0810262	0.0808577	0.0812106	0.0808028	0.0808043	0.0806407	0.0467553	0.0467542
-6.15	0.0460572	0.0815906	0.079664	0.0817106	0.0814712	0.0817592	0.0813582	0.0809697	0.080501	0.0466773	0.0468875
-6.05	0.0461328	0.0795577	0.0810328	0.0809146	0.0803256	0.0813561	0.0805778	0.0810672	0.0801748	0.0466169	0.0469843
-5.95	0.0462797	0.0805527	0.0807673	0.0812698	0.0801419	0.081356	0.0803095	0.0811083	0.0800431	0.0465735	0.0470339
-5.85	0.0464215	0.0812817	0.0815097	0.081348	0.0804397	0.0812761	0.080242	0.0810595	0.0799818	0.0465483	0.0470397
-5.75	0.0465592	0.0802858	0.0797306	0.081358	0.0804634	0.0813308	0.0806521	0.080893	0.0801673	0.0465403	0.0470148
-5.65	0.0466677	0.0811743	0.0804625	0.0814184	0.0806004	0.0813669	0.0805953	0.0808503	0.0799854	0.0465462	0.0469707
-5.55	0.0467931	0.0819428	0.0815425	0.0813316	0.0803364	0.0814543	0.0806917	0.0808047	0.0801498	0.0465636	0.0469154
