
#phi3=248.888
             #NAN!

#phi3=252.522
             #NAN!

#phi3=245.499
             #NAN!

#phi3=244.738
             #NAN!

#phi3=73713.2
             #NAN!

#phi3=127417
             #NAN!

#phi3=61316.4
             #NAN!

#phi3=1.05997e+07
             #NAN!

#phi3=84830.9
             #NAN!

#phi3=226060
             #NAN!

#phi3=69399.6
             #NAN!

#phi3=24508.2
             #NAN!

#phi3=42859.7
             #NAN!

#phi3=42670.4
             #NAN!

#phi3=33219.9
             #NAN!

#phi3=80631
             #NAN!
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.03669	16.5097	21.2896	10.2572	-30.5788		10.4396		0.673512		0.000134407		5	50000	0.05	0.8	2	1.3	1	0.0176923
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.03836	16.5366	21.2945	10.2907	-30.5788		10.4654		0.67333		-0.000136917		5	50000	0.05	0.8	2	1.3	2	0.0180517
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.03997	16.5672	21.5072	10.5356	-30.5788		10.6537		0.673396		-3.84274e-05		5	50000	0.05	0.8	2	1.3	3	0.0174165
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.03784	16.5424	21.4146	10.416	-30.5788		10.5618		0.673345		-0.000114612		5	50000	0.05	0.8	2	1.3	4	0.0183252
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.00446	16.1205	18.3054	5.42954	-32.0008		6.72602		0.673126		-0.000439018		5	50000	0.06	0.8	2	1.3	1	0.0319504
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.00716	16.1338	18.3496	5.48974	-32.0008		6.77232		0.67323		-0.000284594		5	50000	0.06	0.8	2	1.3	2	0.0318579
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.00915	16.1547	18.4149	5.57791	-32.0008		6.84015		0.673404		-2.65203e-05		5	50000	0.06	0.8	2	1.3	3	0.0323749
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.00521	16.1292	18.4878	5.62137	-32.0008		6.87358		0.6733		-0.000181552		5	50000	0.06	0.8	2	1.3	4	0.0327238
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.98382	15.9419	17.2524	2.97569	-33.2024		4.83844		0.673402		-2.87667e-05		5	50000	0.07	0.8	2	1.3	1	0.0335262
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.98736	15.9811	17.3219	3.08791	-33.2024		4.92476		0.673364		-8.64648e-05		5	50000	0.07	0.8	2	1.3	2	0.031746
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.98761	15.9682	17.2282	2.98158	-33.2024		4.84297		0.673366		-8.21876e-05		5	50000	0.07	0.8	2	1.3	3	0.0323819
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.98635	15.9739	17.3131	3.07092	-33.2024		4.91169		0.673263		-0.000236454		5	50000	0.07	0.8	2	1.3	4	0.03269
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.96341	15.8173	16.6021	1.14557	-34.2372		3.43065		0.67327		-0.000225048		5	50000	0.08	0.8	2	1.3	1	0.0512144
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.96533	15.8247	16.5857	1.13847	-34.2372		3.42519		0.673379		-6.30458e-05		5	50000	0.08	0.8	2	1.3	2	0.0509538
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.96614	15.838	16.6039	1.17084	-34.2372		3.4501		0.673456		5.07131e-05		5	50000	0.08	0.8	2	1.3	3	0.0507161
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.9648	15.82	16.5435	1.091	-34.2372		3.38868		0.67342		-2.07744e-06		5	50000	0.08	0.8	2	1.3	4	0.0507415
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.9502	15.7568	16.2518	-0.169293	-35.1281		2.41922		0.673483		9.1201e-05		5	50000	0.09	0.8	2	1.3	1	0.0818812
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.95247	15.7892	16.3001	-0.0862521	-35.1281		2.4831		0.673428		8.63885e-06		5	50000	0.09	0.8	2	1.3	2	0.0826583
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.95571	15.8152	16.3557	-0.0014746	-35.1281		2.54831		0.673529		0.000159407		5	50000	0.09	0.8	2	1.3	3	0.0851463
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.95085	15.7636	16.255	-0.158617	-35.1281		2.42743		0.673425		5.3996e-06		5	50000	0.09	0.8	2	1.3	4	0.0823924
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.94028	15.7488	16.1353	-1.05396	-35.8783		1.73871		0.673414		-1.09534e-05		5	50000	0.1	0.8	2	1.3	1	0.0752005
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.94003	15.7411	16.1217	-1.07554	-35.8783		1.72211		0.67347		7.08671e-05		5	50000	0.1	0.8	2	1.3	2	0.0744026
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.93635	15.7207	16.0719	-1.14943	-35.8783		1.66527		0.67316		-0.000388266		5	50000	0.1	0.8	2	1.3	3	0.0739062
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.94172	15.765	16.1551	-1.01658	-35.8783		1.76746		0.673421		-4.62407e-07		5	50000	0.1	0.8	2	1.3	4	0.0738559
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.91028	15.7473	16.0687	-3.26906	-37.9954		0.0347887		0.673534		0.000166868		5	50000	0.2	0.8	2	1.3	1	0.860509
# git  version: 0.0.0-2278-g03debe1e
