#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.19228	1.93858	0.787321	-11.3679	-16.286	4.68736	0.569776	-7.47976e-05	5	50000	0.02	0	2	1.1	2	0.0376197
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.19215	1.94288	0.789178	-11.3618	-16.286	4.69283	0.569801	-3.06353e-05	5	50000	0.02	0	2	1.1	3	0.0377319
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.19226	1.94268	0.787865	-11.3632	-16.286	4.69155	0.569752	-0.000116592	5	50000	0.02	0	2	1.1	4	0.0376864
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.19283	1.94366	0.789605	-11.3599	-16.286	4.69455	0.569794	-4.27285e-05	5	50000	0.02	0	2	1.1	5	0.0380287
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.19244	1.94172	0.788055	-11.3638	-16.286	4.69103	0.569775	-7.56605e-05	5	50000	0.02	0	2	1.1	6	0.0381792
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.19211	1.94578	0.789411	-11.3587	-16.286	4.69564	0.5698	-3.21145e-05	5	50000	0.02	0	2	1.1	7	0.0381731
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.19238	1.94307	0.788675	-11.3619	-16.286	4.69276	0.569802	-2.8625e-05	5	50000	0.02	0	2	1.1	8	0.0376412
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.19264	1.94207	0.787533	-11.3638	-16.286	4.69104	0.569775	-7.70989e-05	5	50000	0.02	0	2	1.1	9	0.0380622
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.19241	1.94111	0.787545	-11.365	-16.286	4.68997	0.569788	-5.37134e-05	5	50000	0.02	0	2	1.1	10	0.0377424
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.14296	2.37319	0.968256	-13.4777	-18.9621	2.76931	0.569763	-9.74241e-05	5	50000	0.03	0	2	1.1	1	0.0653443
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.14425	2.37635	0.96995	-13.4716	-18.9621	2.7749	0.569781	-6.49324e-05	5	50000	0.03	0	2	1.1	2	0.065272
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.14316	2.37526	0.96952	-13.4742	-18.9621	2.77252	0.56977	-8.46465e-05	5	50000	0.03	0	2	1.1	3	0.0653445
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.14375	2.37612	0.969674	-13.4726	-18.9621	2.77399	0.569795	-4.04311e-05	5	50000	0.03	0	2	1.1	4	0.0673087
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.14361	2.37665	0.970264	-13.4716	-18.9621	2.77488	0.569769	-8.67186e-05	5	50000	0.03	0	2	1.1	5	0.0653993
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.14347	2.38267	0.970883	-13.4651	-18.9621	2.78078	0.569783	-6.25111e-05	5	50000	0.03	0	2	1.1	6	0.0653965
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.14388	2.37646	0.968518	-13.4733	-18.9621	2.77336	0.56977	-8.41596e-05	5	50000	0.03	0	2	1.1	7	0.0652362
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.14295	2.38214	0.969709	-13.4673	-18.9621	2.77876	0.569756	-0.000108813	5	50000	0.03	0	2	1.1	8	0.0654461
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.14333	2.37615	0.96933	-13.4733	-18.9621	2.77332	0.569762	-9.93573e-05	5	50000	0.03	0	2	1.1	9	0.0653693
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.14336	2.37759	0.970105	-13.4711	-18.9621	2.77536	0.569774	-7.84122e-05	5	50000	0.03	0	2	1.1	10	0.0653967
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.09359	2.91714	1.19451	-14.6556	-20.8608	1.69853	0.569755	-0.000110877	5	50000	0.04	0	2	1.1	1	0.0959207
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.09361	2.91546	1.1951	-14.6566	-20.8608	1.69755	0.569767	-8.97072e-05	5	50000	0.04	0	2	1.1	2	0.099185
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.0923	2.9165	1.19516	-14.6569	-20.8608	1.69736	0.569786	-5.67088e-05	5	50000	0.04	0	2	1.1	3	0.0963601
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.09223	2.91668	1.19627	-14.6556	-20.8608	1.69847	0.569759	-0.000103854	5	50000	0.04	0	2	1.1	4	0.0958017
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.0926	2.91462	1.19464	-14.659	-20.8608	1.69545	0.569757	-0.000107816	5	50000	0.04	0	2	1.1	5	0.0958814
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.09382	2.92105	1.19659	-14.6494	-20.8608	1.70417	0.5698	-3.20188e-05	5	50000	0.04	0	2	1.1	6	0.0961983
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.09421	2.92048	1.19687	-14.6493	-20.8608	1.70426	0.569782	-6.39179e-05	5	50000	0.04	0	2	1.1	7	0.0960145
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.09327	2.91402	1.19513	-14.6584	-20.8608	1.69595	0.569754	-0.000112361	5	50000	0.04	0	2	1.1	8	0.0957674
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.09385	2.91899	1.19605	-14.6519	-20.8608	1.70185	0.569751	-0.000118391	5	50000	0.04	0	2	1.1	9	0.0960774
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.09342	2.9132	1.1955	-14.6587	-20.8608	1.69569	0.569771	-8.26395e-05	5	50000	0.04	0	2	1.1	10	0.0957547
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.04666	3.50344	1.43917	-15.3443	-22.3336	1.07241	0.569765	-9.4314e-05	5	50000	0.05	0	2	1.1	1	0.145105
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.04664	3.50437	1.43972	-15.3428	-22.3336	1.07374	0.569758	-0.000105669	5	50000	0.05	0	2	1.1	2	0.148365
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.04678	3.50528	1.43873	-15.3428	-22.3336	1.0738	0.569781	-6.64655e-05	5	50000	0.05	0	2	1.1	3	0.145429
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.04584	3.50308	1.43998	-15.3447	-22.3336	1.07208	0.569749	-0.000122757	5	50000	0.05	0	2	1.1	4	0.145659
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.04644	3.50554	1.43996	-15.3416	-22.3336	1.07485	0.569816	-3.95452e-06	5	50000	0.05	0	2	1.1	5	0.145321
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.04754	3.50437	1.43898	-15.3427	-22.3336	1.07388	0.569762	-9.94288e-05	5	50000	0.05	0	2	1.1	6	0.146145
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.04739	3.50628	1.44168	-15.3382	-22.3336	1.07794	0.569777	-7.26126e-05	5	50000	0.05	0	2	1.1	7	0.145808
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.04828	3.51192	1.44314	-15.3302	-22.3336	1.08521	0.569774	-7.8476e-05	5	50000	0.05	0	2	1.1	8	0.146156
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.04718	3.50341	1.4384	-15.3446	-22.3336	1.07216	0.569756	-0.000110316	5	50000	0.05	0	2	1.1	9	0.145349
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.04755	3.50541	1.44192	-15.3387	-22.3336	1.07752	0.569767	-9.03952e-05	5	50000	0.05	0	2	1.1	10	0.145782
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.00733	4.1018	1.68805	-15.7397	-23.5369	0.712944	0.569758	-0.000106082	5	50000	0.06	0	2	1.1	1	0.216385
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.0078	4.10243	1.68671	-15.7399	-23.5369	0.712734	0.569751	-0.000119181	5	50000	0.06	0	2	1.1	2	0.215982
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.00824	4.09557	1.68547	-15.7476	-23.5369	0.705765	0.569759	-0.000104671	5	50000	0.06	0	2	1.1	3	0.215835
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.00712	4.08964	1.6843	-15.7558	-23.5369	0.698291	0.569753	-0.000115244	5	50000	0.06	0	2	1.1	4	0.21614
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.00794	4.1042	1.68714	-15.7376	-23.5369	0.714859	0.569752	-0.000115953	5	50000	0.06	0	2	1.1	5	0.217411
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.00734	4.09831	1.68615	-15.7451	-23.5369	0.708068	0.569759	-0.000104175	5	50000	0.06	0	2	1.1	6	0.218468
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.00846	4.10328	1.68749	-15.7377	-23.5369	0.714817	0.569754	-0.0001127	5	50000	0.06	0	2	1.1	7	0.216969
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.00751	4.10216	1.68888	-15.7383	-23.5369	0.714199	0.569775	-7.63781e-05	5	50000	0.06	0	2	1.1	8	0.21556
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.00721	4.09789	1.68555	-15.7462	-23.5369	0.707015	0.569713	-0.000184499	5	50000	0.06	0	2	1.1	9	0.217051
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.00808	4.09925	1.68546	-15.7441	-23.5369	0.708964	0.569784	-6.06659e-05	5	50000	0.06	0	2	1.1	10	0.220602
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.97444	4.65914	1.92017	-16.0005	-24.5543	0.475845	0.569765	-9.43354e-05	5	50000	0.07	0	2	1.1	1	0.248205
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.97551	4.66558	1.92241	-15.9908	-24.5543	0.484704	0.569769	-8.62178e-05	5	50000	0.07	0	2	1.1	2	0.248348
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.97588	4.6653	1.91942	-15.9937	-24.5543	0.482062	0.56976	-0.000103117	5	50000	0.07	0	2	1.1	3	0.248951
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.97612	4.67545	1.92629	-15.9764	-24.5543	0.497758	0.569796	-3.90729e-05	5	50000	0.07	0	2	1.1	4	0.248329
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.97551	4.66287	1.92201	-15.9939	-24.5543	0.481871	0.569798	-3.65289e-05	5	50000	0.07	0	2	1.1	5	0.250409
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.97558	4.66673	1.92319	-15.9888	-24.5543	0.486522	0.569807	-1.99752e-05	5	50000	0.07	0	2	1.1	6	0.248264
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.97675	4.67111	1.92366	-15.9828	-24.5543	0.491996	0.569817	-1.77474e-06	5	50000	0.07	0	2	1.1	7	0.251714
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.97565	4.66589	1.92054	-15.9922	-24.5543	0.483406	0.569763	-9.77897e-05	5	50000	0.07	0	2	1.1	8	0.248712
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.97657	4.66938	1.92413	-15.9842	-24.5543	0.490687	0.569809	-1.74179e-05	5	50000	0.07	0	2	1.1	9	0.253147
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.9747	4.66731	1.92208	-15.9902	-24.5543	0.485237	0.569772	-8.1306e-05	5	50000	0.07	0	2	1.1	10	0.248715
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.95108	5.19388	2.1502	-16.1404	-25.4356	0.348661	0.569766	-9.15671e-05	5	50000	0.08	0	2	1.1	1	0.364383
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.95154	5.18789	2.14877	-16.1474	-25.4356	0.34233	0.569736	-0.000144517	5	50000	0.08	0	2	1.1	2	0.369132
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.95107	5.1903	2.15012	-16.1441	-25.4356	0.34532	0.569789	-5.2291e-05	5	50000	0.08	0	2	1.1	3	0.364471
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.95125	5.19621	2.15224	-16.1359	-25.4356	0.352786	0.56979	-5.05438e-05	5	50000	0.08	0	2	1.1	4	0.371906
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.95	5.18372	2.14705	-16.1548	-25.4356	0.335581	0.569753	-0.000114811	5	50000	0.08	0	2	1.1	5	0.367576
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.95088	5.19395	2.15056	-16.1402	-25.4356	0.348867	0.569766	-9.20422e-05	5	50000	0.08	0	2	1.1	6	0.362564
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.95098	5.19227	2.14985	-16.1425	-25.4356	0.346781	0.569769	-8.67594e-05	5	50000	0.08	0	2	1.1	7	0.363952
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.95131	5.1935	2.15074	-16.14	-25.4356	0.349016	0.569762	-9.95582e-05	5	50000	0.08	0	2	1.1	8	0.366539
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.95088	5.19504	2.15217	-16.1375	-25.4356	0.351321	0.56984	3.72101e-05	5	50000	0.08	0	2	1.1	9	0.363108
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.95064	5.18814	2.14849	-16.1483	-25.4356	0.341491	0.569781	-6.49877e-05	5	50000	0.08	0	2	1.1	10	0.365638
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.93225	5.66016	2.37442	-16.2461	-26.213	0.25258	0.569724	-0.000166368	5	50000	0.09	0	2	1.1	1	0.334619
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.93166	5.66102	2.37474	-16.2455	-26.213	0.253114	0.569733	-0.000150115	5	50000	0.09	0	2	1.1	2	0.334193
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.93202	5.659	2.37451	-16.2474	-26.213	0.251382	0.569764	-9.49127e-05	5	50000	0.09	0	2	1.1	3	0.335162
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.93104	5.66115	2.37534	-16.2454	-26.213	0.25321	0.569799	-3.47079e-05	5	50000	0.09	0	2	1.1	4	0.333761
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.93139	5.65772	2.37211	-16.2517	-26.213	0.247467	0.569736	-0.000145022	5	50000	0.09	0	2	1.1	5	0.33288
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.93101	5.65188	2.36965	-16.2604	-26.213	0.239574	0.569744	-0.000129924	5	50000	0.09	0	2	1.1	6	0.335332
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.93169	5.66281	2.37372	-16.2447	-26.213	0.253831	0.569778	-7.12445e-05	5	50000	0.09	0	2	1.1	7	0.334671
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.93186	5.66099	2.37341	-16.2467	-26.213	0.252042	0.56976	-0.000102595	5	50000	0.09	0	2	1.1	8	0.338013
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.93204	5.66024	2.37194	-16.2487	-26.213	0.250203	0.569839	3.58436e-05	5	50000	0.09	0	2	1.1	9	0.332929
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.93069	5.65479	2.36975	-16.2577	-26.213	0.242023	0.569748	-0.000123305	5	50000	0.09	0	2	1.1	10	0.332691
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		1.91714	6.07985	2.60243	-16.3089	-26.9083	0.195492	0.569781	-6.63606e-05	5	50000	0.1	0	2	1.1	1	0.244745
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal		FEdiff	mean_n3		relerr		mc_con	mc_pf	gw		fv	kT	n	seed	min
