
#phi3=99326.1
             #NAN!

#phi3=486698
             #NAN!

#phi3=220713
             #NAN!

#phi3=328982
             #NAN!

#phi3=12658.3
             #NAN!

#phi3=14069.7
             #NAN!

#phi3=12954.4
             #NAN!

#phi3=13243.9
             #NAN!

#phi3=3031.4
             #NAN!

#phi3=3197.7
             #NAN!

#phi3=2973.57
             #NAN!

#phi3=2952.38
             #NAN!

#phi3=1.3869e+06
             #NAN!

#phi3=453860
             #NAN!

#phi3=478458
             #NAN!

#phi3=505922
             #NAN!
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.76437	33.5255	213.717	222.231	-28.7766		173.496		0.673358		-9.5306e-05		5	50000	0.05	0.6	2	1.3	1	0.0367527
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.76669	33.6683	218.443	227.101	-28.7766		177.243		0.673404		-2.57798e-05		5	50000	0.05	0.6	2	1.3	2	0.0379821
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.76666	33.7085	218.837	227.535	-28.7766		177.577		0.673372		-7.46633e-05		5	50000	0.05	0.6	2	1.3	3	0.0401357
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.76597	33.6571	217.891	226.538	-28.7766		176.809		0.673419		-4.86478e-06		5	50000	0.05	0.6	2	1.3	4	0.0412718
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.58807	26.8604	83.1853	83.435	-30.1987		66.7302		0.673374		-7.09582e-05		5	50000	0.06	0.6	2	1.3	1	0.0650149
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.59102	26.962	84.6877	85.042	-30.1987		67.9664		0.673345		-0.000113944		5	50000	0.06	0.6	2	1.3	2	0.0643091
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.58596	26.8381	82.9711	83.1965	-30.1987		66.5467		0.673228		-0.00028754		5	50000	0.06	0.6	2	1.3	3	0.0644542
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.5921	26.9842	84.929	85.3066	-30.1987		68.1699		0.673418		-5.65351e-06		5	50000	0.06	0.6	2	1.3	4	0.0649841
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.45497	23.7849	53.9114	49.7502	-31.4011		40.8188		0.673503		0.000120302		5	50000	0.07	0.6	2	1.3	1	0.0581282
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.45233	23.7395	53.598	49.3888	-31.4011		40.5408		0.673434		1.81406e-05		5	50000	0.07	0.6	2	1.3	2	0.0592238
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.45241	23.7271	53.2006	48.979	-31.4011		40.2256		0.673341		-0.000120506		5	50000	0.07	0.6	2	1.3	3	0.0597802
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.45372	23.7288	53.1666	48.948	-31.4011		40.2018		0.673528		0.000157579		5	50000	0.07	0.6	2	1.3	4	0.0582266
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.33967	21.6841	38.9095	31.4908	-32.4425		26.7731		0.673305		-0.000173051		5	50000	0.08	0.6	2	1.3	1	0.0880311
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.3377	21.6593	38.9754	31.5299	-32.4425		26.8032		0.673387		-5.12589e-05		5	50000	0.08	0.6	2	1.3	2	0.0889241
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.33977	21.68	38.845	31.4223	-32.4425		26.7204		0.673379		-6.36121e-05		5	50000	0.08	0.6	2	1.3	3	0.0871445
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.33941	21.6676	38.7326	31.2971	-32.4425		26.6241		0.673289		-0.000197446		5	50000	0.08	0.6	2	1.3	4	0.087012
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.24882	20.2727	31.6971	21.8584	-33.3601		19.3636		0.673395		-3.91393e-05		5	50000	0.09	0.6	2	1.3	1	0.091009
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.2495	20.2747	31.7054	21.8695	-33.3601		19.3721		0.67335		-0.000106505		5	50000	0.09	0.6	2	1.3	2	0.0926191
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.24935	20.2721	31.6309	21.7923	-33.3601		19.3128		0.673263		-0.000236436		5	50000	0.09	0.6	2	1.3	3	0.0929934
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.25117	20.2979	31.7848	21.9737	-33.3601		19.4523		0.673436		2.12484e-05		5	50000	0.09	0.6	2	1.3	4	0.0911403
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.17695	19.2323	27.2542	15.4871	-34.1764		14.4626		0.673532		0.000163481		5	50000	0.1	0.6	2	1.3	1	0.135641
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.17483	19.2183	27.221	15.4377	-34.1764		14.4246		0.673359		-9.26076e-05		5	50000	0.1	0.6	2	1.3	2	0.13634
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.17465	19.2109	27.212	15.4211	-34.1764		14.4119		0.673464		6.21125e-05		5	50000	0.1	0.6	2	1.3	3	0.134707
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		3.17555	19.2302	27.278	15.5073	-34.1764		14.4781		0.673402		-2.88855e-05		5	50000	0.1	0.6	2	1.3	4	0.135823
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.91631	15.8624	16.436	-2.61622	-37.8309		0.536974		0.673354		-0.000100753		5	50000	0.2	0.6	2	1.3	1	0.431833
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.91803	15.8855	16.4628	-2.56453	-37.8309		0.57673		0.673225		-0.000292276		5	50000	0.2	0.6	2	1.3	2	0.434686
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.92142	15.9094	16.5165	-2.48362	-37.8309		0.638969		0.673511		0.000131804		5	50000	0.2	0.6	2	1.3	3	0.432137
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.91827	15.8794	16.4632	-2.56998	-37.8309		0.572538		0.673444		3.33994e-05		5	50000	0.2	0.6	2	1.3	4	0.434888
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.91166	15.7668	16.0994	-3.23213	-38.0101		0.0631952		0.673473		7.60348e-05		5	50000	0.3	0.6	2	1.3	1	1.58293
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.90968	15.7496	16.0719	-3.27892	-38.0101		0.0271988		0.673397		-3.64335e-05		5	50000	0.3	0.6	2	1.3	2	1.5743
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.90936	15.7442	16.0664	-3.29014	-38.0101		0.0185717		0.673492		0.000104041		5	50000	0.3	0.6	2	1.3	3	1.5738
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.90953	15.7466	16.0691	-3.28488	-38.0101		0.0226147		0.673453		4.6245e-05		5	50000	0.3	0.6	2	1.3	4	1.57374
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.90842	15.7427	16.0564	-3.30349	-38.0111		0.00830268		0.673237		-0.000274257		5	50000	0.4	0.6	2	1.3	1	6.88524
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.90961	15.7468	16.0684	-3.28623	-38.0111		0.0215808		0.673462		6.02756e-05		5	50000	0.4	0.6	2	1.3	2	6.88894
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.91579	15.7979	16.1557	-3.14164	-38.0111		0.132803		0.673855		0.000643624		5	50000	0.4	0.6	2	1.3	3	6.8932
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.91172	15.7601	16.0937	-3.24554	-38.0111		0.0528826		0.673693		0.000403191		5	50000	0.4	0.6	2	1.3	4	6.89776
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.91038	15.7514	16.0776	-3.2717	-38.0111		0.0327578		0.673565		0.000212247		5	50000	0.5	0.6	2	1.3	1	6.0749
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.91026	15.7461	16.0695	-3.28521	-38.0111		0.0223652		0.67361		0.000279876		5	50000	0.5	0.6	2	1.3	2	6.06839
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.9074	15.7336	16.0425	-3.32758	-38.0111		-0.0102291		0.673214		-0.000308889		5	50000	0.5	0.6	2	1.3	3	6.06724
# git  version: 0.0.0-2278-g03debe1e
#dx	mc-error	phi1	phi2	phi3	Ftot	Fideal			FEdiff		mean_n3			relerr			mc_con	mc_pf	gw		fv	kT	n	seed	min
0.5	0.001		2.9113	15.7635	16.0937	-3.24253	-38.0111		0.0551912		0.673488		9.87917e-05		5	50000	0.5	0.6	2	1.3	4	6.10476
