0.5	0.001		2.85539	14.411	13.4276	-1.10683	-31.8007	1.69804	0.673325	-0.000143491	100	50000	0.1	1	0.328162
0.5	0.001		2.85579	14.4168	13.4389	-1.08928	-31.8007	1.71154	0.673299	-0.000182371	100	50000	0.1	2	0.328389
0.5	0.001		2.85618	14.4226	13.4461	-1.07592	-31.8007	1.72182	0.67341	-1.74126e-05	100	50000	0.1	3	0.331799
0.5	0.001		2.85816	14.4321	13.4585	-1.05196	-31.8007	1.74025	0.673392	-4.36849e-05	100	50000	0.1	4	0.326084
0.5	0.001		2.85619	14.4117	13.4288	-1.10408	-31.8007	1.70015	0.673401	-3.14634e-05	100	50000	0.1	5	0.326229
0.5	0.001		2.85733	14.4254	13.4445	-1.07354	-31.8007	1.72365	0.673428	8.46956e-06	100	50000	0.1	6	0.326928
0.5	0.001		2.85539	14.4136	13.428	-1.1038	-31.8007	1.70037	0.673359	-9.30619e-05	100	50000	0.1	7	0.328073
0.5	0.001		2.85647	14.4257	13.4577	-1.06087	-31.8007	1.73339	0.673391	-4.50875e-05	100	50000	0.1	8	0.326609
0.5	0.001		2.85705	14.4255	13.4512	-1.06701	-31.8007	1.72867	0.673441	2.87707e-05	100	50000	0.1	9	0.329005
0.5	0.001		2.85489	14.4003	13.4204	-1.12516	-31.8007	1.68394	0.673311	-0.000164412	100	50000	0.1	10	0.324938
0.5	0.001		2.85552	14.4221	13.4504	-1.07273	-31.8007	1.72427	0.673429	1.14158e-05	100	50000	0.1	11	0.32495
0.5	0.001		2.85589	14.4155	13.4353	-1.09408	-31.8007	1.70785	0.673344	-0.000115643	100	50000	0.1	12	0.328354
0.5	0.001		2.85635	14.4209	13.4433	-1.08014	-31.8007	1.71857	0.673379	-6.42358e-05	100	50000	0.1	13	0.325494
0.5	0.001		2.85586	14.4166	13.441	-1.08735	-31.8007	1.71303	0.673387	-5.10958e-05	100	50000	0.1	14	0.324625
0.5	0.001		2.85588	14.4109	13.4294	-1.10458	-31.8007	1.69977	0.673442	3.02114e-05	100	50000	0.1	15	0.325603
