# iterations	 errorinentropy	 maxerror
4960	8.489	35.95
2.779e+06	0.4331	5.684
6.711e+06	0.01716	0.1894
1.033e+07	0.02613	0.1951
1.451e+07	0.07482	0.6948
1.949e+07	0.05821	0.5435
2.526e+07	0.03716	0.4285
3.182e+07	0.02984	0.3641
3.921e+07	0.0245	0.3035
4.739e+07	0.01992	0.2734
5.636e+07	0.02383	0.2256
6.612e+07	0.02082	0.2127
7.673e+07	0.01946	0.1929
8.814e+07	0.01594	0.1608
