# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 22
# walls: 0
# cell dimensions: (6.7473, 6.7473, 6.7473)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 132
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 110

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N22-tmmc-golden-transitions.dat
# iterations: 48400000
# working moves: 504399712
# total moves: 1064800000
# acceptance rate: 0.473704

# min_important_energy: 110

# energy   counts
36  4
37  49
38  329
39  1986
40  7428
41  25470
42  77918
43  215529
44  533630
45  1187894
46  2365997
47  4251759
48  6870516
49  10067445
50  13344580
51  16011770
52  17478794
53  17385452
54  17380303
55  17358566
56  17361411
57  17347058
58  17335934
59  17348657
60  17338829
61  17352185
62  17366825
63  17379911
64  17390894
65  17367741
66  17341004
67  17330030
68  17349098
69  17378868
70  17422046
71  17433009
72  17446566
73  17466548
74  17495565
75  17515539
76  17470087
77  17362494
78  17321306
79  17339828
80  17337513
81  17383225
82  17354216
83  17425140
84  17417365
85  17481332
86  17544720
87  17602456
88  17631839
89  17590396
90  17537837
91  17480245
92  17390149
93  17351744
94  17341480
95  17241501
96  17238431
97  17300728
98  17283083
99  17321056
100  17377325
101  17231592
102  17128506
103  16985062
104  16787409
105  17003082
106  17161739
107  17525057
108  17895230
109  15942270
110  3681420
