# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 26
# walls: 0
# cell dimensions: (7.13368, 7.13368, 7.13368)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 156
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 133

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N26-tmmc-golden-transitions.dat
# iterations: 67600000
# working moves: 821725772
# total moves: 1757600000
# acceptance rate: 0.467527

# energy	samples
62  0
63  3684411
64  2014494
65  1333977
66  952864
67  706621
68  536430
69  415144
70  326519
71  261167
72  211242
73  173037
74  142881
75  119008
76  100198
77  84900
78  72423
79  62224
80  53619
81  46488
82  40641
83  35583
84  31261
85  27613
86  24369
87  21662
88  19425
89  17373
90  15575
91  13949
92  12615
93  11400
94  10320
95  9371
96  8522
97  7776
98  7119
99  6461
100  5951
101  5442
102  5008
103  4594
104  4235
105  3920
106  3635
107  3361
108  3074
109  2835
110  2589
111  2381
112  2152
113  1957
114  1773
115  1598
116  1437
117  1287
118  1150
119  1031
120  929
121  834
122  735
123  634
124  543
125  454
126  380
127  304
128  214
129  139
130  68
131  52
132  38
