# version: 0.0.0-273-g79ef90c-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00728791
# min_important_energy after initialization: 80

# histogram method: oetmmc
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 274367252
# total moves: 491300000
# acceptance rate: 0.558452

# energy	samples
41  0
42  2970824
43  1571976
44  989432
45  664098
46  462708
47  331536
48  243812
49  182381
50  139279
51  107647
52  84297
53  66707
54  53526
55  43276
56  35040
57  28697
58  23674
59  19721
60  16439
61  13792
62  11660
63  9948
64  8419
65  6825
66  5939
67  5176
68  4425
69  3720
70  2939
71  2259
72  1688
73  1387
74  1102
75  703
76  339
77  126
78  19
79  12
80  5
