# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 21
# walls: 0
# cell dimensions: (6.64348, 6.64348, 6.64348)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 120
# min_T: 0.2
# fractional_sample_error after initialization: 0.00858586
# min_important_energy after initialization: 102

# histogram method: simple flat
# init_iter_limit: 44100000
# iterations: 44100000
# working moves: 447709593
# total moves: 926100000
# acceptance rate: 0.483435

# energy	samples
50  0
51  2559205
52  1394465
53  910982
54  639694
55  464863
56  347069
57  264855
58  205731
59  162070
60  129298
61  104701
62  85310
63  70133
64  58173
65  48773
66  41128
67  34834
68  29753
69  25552
70  22012
71  19045
72  16518
73  14362
74  12533
75  11015
76  9640
77  8569
78  7614
79  6710
80  6010
81  5334
82  4760
83  4236
84  3772
85  3326
86  2958
87  2563
88  2206
89  1902
90  1570
91  1304
92  1066
93  843
94  653
95  515
96  422
97  336
98  253
99  199
100  156
101  132
102  110
103  6
