# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 16
# walls: 0
# cell dimensions: (6.06777, 6.06777, 6.06777)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0152751
# min_important_energy after initialization: 76

# histogram method: simple flat
# init_iter_limit: 25600000
# iterations: 25600000
# working moves: 193741095
# total moves: 409600000
# acceptance rate: 0.473001

# energy	samples
38  0
39  1562023
40  843504
41  538149
42  366235
43  258100
44  187088
45  138502
46  104726
47  80580
48  62901
49  49950
50  39922
51  32255
52  26302
53  21835
54  18205
55  15241
56  12777
57  10819
58  9202
59  7869
60  6765
61  5849
62  5070
63  4383
64  3838
65  3303
66  2837
67  2465
68  2092
69  1763
70  1438
71  1130
72  803
73  486
74  245
75  118
76  72
77  54
78  25
79  16
80  8
