# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.15054
# min_important_energy after initialization: 90

# histogram method: simple flat
# init_iter_limit: 32400000
# iterations: 32400000
# working moves: 305649811
# total moves: 583200000
# acceptance rate: 0.524091

# energy	samples
43  0
44  2378168
45  1290062
46  834434
47  575120
48  412526
49  303535
50  228281
51  175361
52  136570
53  108002
54  86486
55  69938
56  57197
57  47197
58  39375
59  32922
60  27749
61  23409
62  19868
63  16913
64  14451
65  12486
66  10810
67  9380
68  8149
69  7082
70  6194
71  5429
72  4816
73  4202
74  3601
75  3066
76  2527
77  1966
78  1415
79  936
80  637
81  341
82  194
83  135
84  93
85  57
86  20
87  4
88  2
89  2
90  2
