# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 26
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.0147231
# min_important_energy after initialization: 80

# histogram method: simple flat
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 238631980
# total moves: 491300000
# acceptance rate: 0.485715

# energy	samples
41  0
42  1770038
43  951646
44  609706
45  417493
46  296165
47  216427
48  161932
49  123584
50  95844
51  75078
52  59731
53  48086
54  39072
55  32044
56  26569
57  22157
58  18480
59  15546
60  13069
61  11124
62  9520
63  8207
64  7030
65  6028
66  5217
67  4554
68  3941
69  3381
70  2924
71  2503
72  2125
73  1734
74  1388
75  1060
76  749
77  457
78  243
79  113
80  78
81  46
82  7
83  1
