# version: 0.0.0-702-g1918bc5-dirty
# well_width: 1.3
# ff: 0.5028822224293615
# N: 22
# walls: 0
# cell dimensions: (5.68, 5.68, 5.68)
# seed: 17926819059175230755
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 199
# min_T: 0.5

# pessimmistic_min_samples: 10000
# iterations: 13603897
# working moves: 86703031
# total moves: 299285734
# acceptance rate: 0.2897
# converged state: 127
# converged temperature: 0.515746

# max_entropy_state: 111
# min_important_energy: 127

# energy   counts
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0
38  0
39  0
40  0
41  0
42  0
43  0
44  0
45  0
46  0
47  0
48  0
49  0
50  0
51  0
52  0
53  0
54  0
55  0
56  0
57  0
58  0
59  0
60  0
61  0
62  0
63  0
64  0
65  0
66  0
67  0
68  0
69  0
70  0
71  0
72  0
73  0
74  0
75  0
76  0
77  0
78  0
79  0
80  0
81  0
82  0
83  0
84  0
85  0
86  0
87  -1.61083
88  -1.00676
89  -0.780328
90  -0.592523
91  -3.01778
92  -1.52703
93  -1.22489
94  -2.0245
95  -1.5894
96  -0.697166
97  -0.236509
98  0.573023
99  1.71071
100  2.81847
101  3.84004
102  4.76057
103  5.5925
104  6.32915
105  6.94952
106  7.48066
107  7.90887
108  8.24263
109  8.48441
110  8.63888
111  8.71183
112  8.70438
113  8.61651
114  8.44785
115  8.19554
116  7.85642
117  7.42211
118  6.88665
119  6.23935
120  5.47197
121  4.57827
122  3.54588
123  2.36292
124  1.01685
125  -0.508725
126  -2.22952
127  -4.16846
