# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 18
# walls: 0
# cell dimensions: (6.31074, 6.31074, 6.31074)
# seed: 25
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.00453394
# min_important_energy after initialization: 90

# histogram method: simple flat
# init_iter_limit: 32400000
# iterations: 32400000
# working moves: 241248114
# total moves: 583200000
# acceptance rate: 0.413663

# energy	samples
43  0
44  1608831
45  870191
46  560759
47  385941
48  275663
49  202070
50  151598
51  115893
52  90480
53  71278
54  56990
55  46175
56  37710
57  31152
58  25958
59  21670
60  18331
61  15510
62  13162
63  11217
64  9684
65  8346
66  7189
67  6263
68  5444
69  4702
70  4105
71  3556
72  3073
73  2674
74  2312
75  1986
76  1679
77  1357
78  1086
79  872
80  632
81  401
82  252
83  171
84  122
85  83
86  65
87  36
88  6
89  6
90  6
