# version: 0.0.0-222-g56de6ba-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 25
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 124

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N24-tmmc-golden-transitions.dat
# iterations: 57600000
# working moves: 674669809
# total moves: 1382400000
# acceptance rate: 0.488042

# energy	samples
57  0
58  3279219
59  1792479
60  1181549
61  839273
62  618067
63  466130
64  358811
65  280928
66  223427
67  179775
68  146065
69  120282
70  99787
71  83489
72  70564
73  59887
74  51140
75  43896
76  37888
77  32901
78  28648
79  25121
80  22179
81  19605
82  17303
83  15410
84  13743
85  12273
86  11014
87  9894
88  8881
89  7999
90  7197
91  6517
92  5926
93  5416
94  4915
95  4473
96  4108
97  3740
98  3418
99  3119
100  2820
101  2553
102  2291
103  2059
104  1820
105  1596
106  1362
107  1193
108  1019
109  888
110  779
111  667
112  575
113  491
114  416
115  343
116  253
117  184
118  73
119  18
120  2
