# comparison reference file	(generated with python figs/parse-yaml-out.py /home/jordan/weniger-cp-data/wl-50-slow-s1 50 wl-50-slow 
#  moves	 gamma	
133352143216	1.164153218269348e-10
158035726597	1.164153218269348e-10
158035726597	5.820766091346741e-11
168141474667	5.820766091346741e-11
168141474667	2.91038304567337e-11
177827941004	2.91038304567337e-11
183837641135	2.91038304567337e-11
183837641135	1.455191522836685e-11
193138188811	1.455191522836685e-11
193138188811	7.275957614183426e-12
229948707318	7.275957614183426e-12
229948707318	3.637978807091713e-12
237137370566	3.637978807091713e-12
255065312734	3.637978807091713e-12
255065312734	1.818989403545856e-12
258494565445	1.818989403545856e-12
258494565445	9.094947017729282e-13
316227766017	9.094947017729282e-13
344360102811	9.094947017729282e-13
344360102811	4.547473508864641e-13
347717268990	4.547473508864641e-13
347717268990	2.273736754432321e-13
381554124592	2.273736754432321e-13
381554124592	1.13686837721616e-13
398118082144	1.13686837721616e-13
398118082144	5.684341886080801e-14
399814434518	5.684341886080801e-14
399814434518	2.842170943040401e-14
406103399986	2.842170943040401e-14
406103399986	1.4210854715202e-14
415838822820	1.4210854715202e-14
415838822820	7.105427357601002e-15
421696503429	7.105427357601002e-15
464943186328	7.105427357601002e-15
464943186328	3.552713678800501e-15
471971892084	3.552713678800501e-15
471971892084	1.77635683940025e-15
490000839776	1.77635683940025e-15
490000839776	8.881784197001252e-16
562341325190	8.881784197001252e-16
571095956755	8.881784197001252e-16
571095956755	4.440892098500626e-16
599924115628	4.440892098500626e-16
599924115628	2.220446049250313e-16
601339506145	2.220446049250313e-16
601339506145	1.110223024625157e-16
744036129836	1.110223024625157e-16
744036129836	5.551115123125783e-17
747527564327	5.551115123125783e-17
747527564327	2.775557561562891e-17
749894209332	2.775557561562891e-17
760851647599	2.775557561562891e-17
760851647599	1.387778780781446e-17
771765301584	1.387778780781446e-17
771765301584	6.938893903907228e-18
807104262493	6.938893903907228e-18
807104262493	3.469446951953614e-18
826792924088	3.469446951953614e-18
826792924088	1.734723475976807e-18
843658704361	1.734723475976807e-18
843658704361	8.673617379884035e-19
846858595891	8.673617379884035e-19
846858595891	4.336808689942018e-19
855164585827	4.336808689942018e-19
855164585827	2.168404344971009e-19
929835724537	2.168404344971009e-19
929835724537	1.084202172485504e-19
936918104985	1.084202172485504e-19
936918104985	5.421010862427522e-20
938324188893	5.421010862427522e-20
938324188893	2.710505431213761e-20
953926752882	2.710505431213761e-20
953926752882	1.355252715606881e-20
1000000000000	1.355252715606881e-20
1146353287521	1.355252715606881e-20
1146353287521	6.776263578034403e-21
1149397774584	6.776263578034403e-21
1149397774584	3.388131789017201e-21
1152069072092	3.388131789017201e-21
1152069072092	1.694065894508601e-21
1159638102875	1.694065894508601e-21
1159638102875	8.470329472543003e-22
1165718271900	8.470329472543003e-22
1165718271900	4.235164736271502e-22
1167176037146	4.235164736271502e-22
1167176037146	2.117582368135751e-22
1173243284880	2.117582368135751e-22
1173243284880	1.058791184067875e-22
1175920913567	1.058791184067875e-22
1175920913567	5.293955920339377e-23
1255996379134	5.293955920339377e-23
1255996379134	2.646977960169689e-23
1260610641054	2.646977960169689e-23
1260610641054	1.323488980084844e-23
1275226567314	1.323488980084844e-23
1275226567314	6.617444900424221e-24
1277134365684	6.617444900424221e-24
1277134365684	3.308722450212111e-24
1282050422099	3.308722450212111e-24
1282050422099	1.654361225106055e-24
1296268536462	1.654361225106055e-24
1296268536462	8.271806125530277e-25
1300124576638	8.271806125530277e-25
1300124576638	4.135903062765138e-25
1333521432163	4.135903062765138e-25
1778279410039	4.135903062765138e-25
2371373705662	4.135903062765138e-25
