# iterations	 errorinentropy	 maxerror
9.893e+06	137	426.1
1.013e+07	83.2	277.5
1.042e+07	110.3	350.7
1.075e+07	64.15	239.8
1.105e+07	102.8	331.9
1.139e+07	120.1	377.1
1.172e+07	109.4	358.4
1.201e+07	73.5	258.5
1.236e+07	102.5	329.9
1.269e+07	101.6	326.8
1.302e+07	128.2	398.3
1.339e+07	59	239.8
1.37e+07	54.99	239.8
1.404e+07	85.59	290.6
1.441e+07	79.18	275.5
1.477e+07	60.59	239.8
1.511e+07	52.15	239.8
1.543e+07	52.13	239.8
1.574e+07	44.07	239.8
1.614e+07	62.01	239.8
1.653e+07	112.2	362.1
1.695e+07	117	366.1
1.731e+07	71.56	246.2
1.765e+07	71.53	256.9
1.807e+07	53.01	239.8
1.844e+07	68.51	250
1.888e+07	54.4	239.8
1.927e+07	63.86	239.8
1.97e+07	35.15	239.8
2.006e+07	51.1	239.8
2.05e+07	82.81	275.1
2.087e+07	20.79	239.8
2.122e+07	20.77	239.8
2.155e+07	20.75	239.8
2.186e+07	22.34	239.8
2.218e+07	58.16	239.8
2.256e+07	108.4	348.9
2.302e+07	67.94	242.6
2.344e+07	89.38	293.9
2.389e+07	43.87	239.8
2.428e+07	55.62	239.8
2.477e+07	63.56	240
2.526e+07	63.07	239.8
2.574e+07	50.19	239.8
2.616e+07	38.21	239.8
2.66e+07	50.53	239.8
2.712e+07	48.09	239.8
2.761e+07	52.03	239.8
2.809e+07	65.41	248.3
2.863e+07	89.96	302
2.915e+07	60.3	239.8
2.959e+07	26.25	239.8
3.005e+07	39.02	239.8
3.057e+07	53.15	239.8
3.114e+07	54.05	239.8
3.165e+07	55.68	239.8
3.219e+07	56.93	239.8
3.266e+07	39.2	239.8
3.316e+07	49.58	239.8
3.375e+07	48.25	239.8
3.429e+07	35.08	239.8
3.477e+07	43.32	239.8
3.53e+07	53.73	239.8
3.591e+07	44.21	239.8
3.647e+07	52.13	239.8
3.695e+07	52.12	239.8
3.741e+07	52.26	236.8
3.787e+07	53.18	216
3.832e+07	53.16	216
3.878e+07	53.15	216
3.925e+07	53.14	216
3.972e+07	53.13	216
4.019e+07	16.21	216
4.071e+07	24.14	216
4.135e+07	22.31	216
4.192e+07	21.09	214.5
4.243e+07	21.17	210
4.292e+07	21.21	205.6
4.34e+07	21.17	205.6
4.389e+07	13.99	204.1
4.439e+07	12.07	204.1
4.507e+07	24.94	204.1
4.575e+07	9.718	204.1
4.631e+07	18.9	204.1
4.699e+07	25.94	204.1
4.761e+07	31.7	204.1
4.827e+07	44.12	204.1
4.899e+07	42.16	204.1
4.959e+07	33.67	204.1
5.023e+07	37.7	204.1
5.092e+07	54.97	216
5.163e+07	29.97	204.1
5.223e+07	28.22	204.1
5.289e+07	38.45	204.1
5.362e+07	37.46	204.1
5.429e+07	32.07	204.1
5.486e+07	14.02	198.1
5.543e+07	14	192.1
5.597e+07	13.99	192.1
5.653e+07	12.93	192.1
5.716e+07	23.17	192.1
5.795e+07	50.56	206.9
5.869e+07	29.49	192.1
5.934e+07	37.36	192.1
6.01e+07	45.77	192.1
6.085e+07	19.52	192.1
6.147e+07	18.47	192.1
6.218e+07	29.27	192.1
6.299e+07	33.18	192.1
6.371e+07	44.23	192.1
6.449e+07	41.04	192.1
6.522e+07	29.95	192.1
6.591e+07	37.52	192.1
6.674e+07	36.83	192.1
6.744e+07	24.69	192.1
6.807e+07	23.95	192.1
6.877e+07	21.88	192.1
6.947e+07	22.92	192.1
7.033e+07	32.48	192.1
7.118e+07	51.98	209.5
7.202e+07	32.01	192.1
7.271e+07	20.3	192.1
7.339e+07	17.68	192.1
7.413e+07	21.05	192.1
7.482e+07	19.07	98.65
7.546e+07	19.62	95.52
7.608e+07	19.56	93.25
7.67e+07	19.54	92.94
7.733e+07	19.52	92.93
7.796e+07	19.5	92.91
7.859e+07	19.49	92.82
7.922e+07	19.48	92.81
7.985e+07	19.47	92.8
8.049e+07	19.46	92.79
8.113e+07	19.45	92.79
8.178e+07	19.44	92.26
8.242e+07	19.43	92.23
8.308e+07	19.42	92.22
8.373e+07	19.42	92.11
8.439e+07	19.41	91.36
8.504e+07	19.4	90.79
8.57e+07	19.4	90.62
8.637e+07	19.39	90.47
8.704e+07	19.39	90.28
8.772e+07	19.38	90.25
8.84e+07	19.38	90.1
8.908e+07	19.37	90.05
8.976e+07	19.37	89.97
9.045e+07	19.37	89.97
9.114e+07	19.36	89.96
9.183e+07	19.36	89.96
9.253e+07	19.35	89.96
9.323e+07	19.35	89.95
9.393e+07	19.34	89.95
9.464e+07	19.34	89.94
9.535e+07	19.34	89.93
9.607e+07	19.33	89.92
9.678e+07	19.33	89.92
9.75e+07	19.33	89.92
9.823e+07	19.32	89.81
9.895e+07	19.32	89.77
9.968e+07	19.32	89.7
1.004e+08	19.31	89.61
1.011e+08	19.31	89.52
1.019e+08	19.31	89.43
1.026e+08	19.31	89.39
1.034e+08	19.3	89.37
1.041e+08	19.3	89.37
1.049e+08	19.3	89.37
1.056e+08	19.29	89.37
1.064e+08	19.29	89.31
1.071e+08	19.29	89.29
1.079e+08	19.29	89.29
1.087e+08	19.28	89.28
1.094e+08	19.28	89.28
1.102e+08	19.28	89.28
1.11e+08	15.28	49.56
1.118e+08	16.21	75.73
1.127e+08	11.26	75.74
1.139e+08	17.55	93.06
1.15e+08	14.41	86.52
1.159e+08	18.87	104.5
1.17e+08	27.44	123.2
1.181e+08	23.11	110.7
1.191e+08	28.94	133.1
1.202e+08	37.29	157.6
1.213e+08	36.98	151.4
1.223e+08	42.55	163.2
1.233e+08	30.18	129.8
1.243e+08	37.02	153.6
1.255e+08	40.01	160.2
1.266e+08	40.27	161.6
1.276e+08	43.74	169
1.287e+08	39.99	163.9
1.298e+08	43.01	167.9
1.308e+08	28.37	128.7
1.317e+08	19.6	101.3
1.327e+08	24.51	115.7
1.339e+08	29.45	129.8
1.349e+08	30.03	131.8
1.36e+08	37.22	150.4
1.372e+08	46.12	185.3
1.384e+08	45.46	174.1
1.395e+08	39.23	159
1.406e+08	46.84	178.6
1.418e+08	38.61	152.6
1.428e+08	27.83	123.2
1.437e+08	27.82	123.2
1.446e+08	27.82	123.2
1.456e+08	23.55	116
1.466e+08	29.27	136.2
1.478e+08	36.5	154.7
1.49e+08	44.78	175.4
1.502e+08	32.31	144.1
1.513e+08	26.53	118.2
1.523e+08	32.81	141.1
1.536e+08	41.28	162.4
1.549e+08	34.18	140.6
1.559e+08	40.45	164.2
1.572e+08	42.99	166.7
1.584e+08	37.01	144.7
1.594e+08	32.12	134.7
1.604e+08	25.3	117.9
1.615e+08	31.3	133.4
1.628e+08	36.63	148.5
1.64e+08	25.05	117.3
1.651e+08	31.38	135
1.664e+08	40.85	161.8
1.676e+08	28.04	124.9
1.687e+08	32.49	140.2
1.7e+08	39.1	156.8
1.713e+08	43.37	168.5
1.726e+08	35.43	142.6
1.737e+08	27.6	122.1
1.748e+08	33.23	138.3
1.761e+08	36.8	153.7
1.774e+08	27.96	124.6
1.785e+08	27.16	128.1
1.796e+08	24.57	116.6
1.809e+08	31.13	139
1.823e+08	36.47	147.8
1.836e+08	24.67	115.2
1.847e+08	22.69	110.4
1.857e+08	28.82	133.7
1.87e+08	34.69	148.3
1.884e+08	28.77	124.2
1.896e+08	27.56	129.4
1.908e+08	34.06	144.5
1.922e+08	27.36	124.8
1.934e+08	25.45	121.8
1.946e+08	21.05	108.3
1.958e+08	24.94	112.9
1.973e+08	31.57	130.3
1.986e+08	19.27	96.39
1.998e+08	17.74	98.02
2.01e+08	22.5	105.2
2.024e+08	28.68	132.6
2.039e+08	28.67	131.1
2.051e+08	33.87	143
2.065e+08	40.24	161.7
2.08e+08	41.82	164.2
2.093e+08	37.69	154.5
2.106e+08	40.01	158.8
2.12e+08	29.42	131.6
2.132e+08	19.45	100.3
2.144e+08	16.88	93.47
2.156e+08	16.93	93.75
2.167e+08	16.93	93.67
2.177e+08	16.93	93.65
2.188e+08	16.92	93.63
2.198e+08	16.92	93.62
2.209e+08	16.91	93.59
2.22e+08	16.91	93.59
2.231e+08	16.9	93.58
2.241e+08	16.9	93.54
2.252e+08	16.9	93.54
2.263e+08	16.89	93.54
2.274e+08	16.89	93.53
2.285e+08	16.88	93.51
2.296e+08	16.88	93.51
2.307e+08	16.87	93.5
2.318e+08	16.87	93.49
2.329e+08	7.689	58.29
2.341e+08	12.5	76.45
2.355e+08	14.24	87.84
2.371e+08	21.57	104
2.386e+08	17.09	92.24
2.399e+08	13.78	86.58
2.411e+08	13.78	86.57
2.422e+08	8.42	37.56
2.433e+08	6.738	37.56
2.448e+08	4.844	37.98
2.464e+08	10.37	53.69
2.48e+08	12.67	62.66
2.494e+08	16.06	75.39
2.51e+08	22.8	94.47
2.526e+08	33.04	144.9
2.541e+08	34.64	143.6
2.555e+08	27.36	118.4
2.569e+08	20.53	99.46
2.582e+08	10.83	69.31
2.593e+08	6.371	53.16
2.605e+08	8.573	57.34
2.619e+08	8.694	61.25
2.634e+08	13.46	83.58
