# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00996589
# min_important_energy after initialization: 80

# histogram method: simple flat
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 239291976
# total moves: 491300000
# acceptance rate: 0.487059

# min_important_energy: 80

# energy   counts
26  6
27  13
28  174
29  924
30  4512
31  18438
32  68932
33  218450
34  588815
35  1363852
36  2725040
37  4761534
38  7265569
39  9725814
40  11475679
41  12011918
42  12004225
43  11961673
44  11955211
45  11906026
46  11949637
47  11983037
48  11922674
49  11908314
50  11875023
51  11905644
52  11804128
53  11799077
54  11800417
55  11791020
56  11786806
57  11803303
58  11867963
59  11773301
60  11769891
61  11790669
62  11643629
63  11674148
64  11596102
65  11618341
66  11497994
67  11493163
68  11426725
69  11161100
70  10927427
71  10717168
72  10588606
73  10599225
74  10409896
75  10261008
76  10198702
77  9787669
78  9436415
79  9021422
80  9233702
81  358928
82  49059
83  11862
