# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 15
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.0106836
# min_important_energy after initialization: 72

# histogram method: simple flat
# init_iter_limit: 22500000
# iterations: 22500000
# working moves: 65941568
# total moves: 146199075
# acceptance rate: 0.45104

# energy	ln(weight)
0  0
1  0
2  0
3  0
4  0
5  0
6  0
7  0
8  0
9  0
10  0
11  0
12  0
13  0
14  0
15  0
16  0
17  0
18  0
19  0
20  0
21  0
22  0
23  0
24  0
25  0
26  0
27  0
28  0
29  0
30  0
31  0
32  0
33  0
34  0
35  0
36  0
37  0.0674892
38  0.263689
39  0.578734
40  1.01479
41  1.5612
42  2.22496
43  2.97913
44  3.84052
45  4.80288
46  5.86111
47  7.01292
48  8.25526
49  9.5898
50  11.0155
51  12.5212
52  14.1089
53  15.783
54  17.542
55  19.3913
56  21.3348
57  23.3863
58  25.5315
59  27.7784
60  30.1261
61  32.5727
62  35.1497
63  37.8237
64  40.6307
65  43.5757
66  46.6792
67  49.942
68  53.4309
69  57.2179
70  61.2726
71  65.6554
72  70.3176
73  75.3176
74  80.3176
75  85.3176
76  90.3176
77  95.3176
78  100.318
79  105.318
80  110.318
81  115.318
82  120.318
83  125.318
