# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 24
# walls: 0
# cell dimensions: (6.94586, 6.94586, 6.94586)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 144
# min_T: 0.2
# fractional_sample_error after initialization: 0.00841683
# min_important_energy after initialization: 116

# histogram method: simple flat
# init_iter_limit: 57600000
# iterations: 57600000
# working moves: 663743096
# total moves: 1382400000
# acceptance rate: 0.480138

# energy	samples
58  0
59  2956979
60  1601318
61  1052488
62  744081
63  545681
64  410392
65  315138
66  246305
67  195772
68  157588
69  128229
70  105330
71  87434
72  73075
73  61580
74  52235
75  44517
76  38198
77  33024
78  28659
79  25006
80  21853
81  19233
82  17005
83  15081
84  13396
85  11907
86  10676
87  9593
88  8614
89  7736
90  6999
91  6328
92  5743
93  5221
94  4740
95  4310
96  3960
97  3656
98  3366
99  3059
100  2778
101  2527
102  2304
103  2052
104  1839
105  1607
106  1396
107  1206
108  1031
109  862
110  744
111  654
112  561
113  490
114  413
115  341
116  263
117  191
118  83
119  26
120  3
121  2
122  1
