# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 17
# walls: 0
# cell dimensions: (6.19164, 6.19164, 6.19164)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 96
# min_T: 0.2
# fractional_sample_error after initialization: 0.00996589
# min_important_energy after initialization: 80

# histogram method: simple flat
# init_iter_limit: 28900000
# iterations: 28900000
# working moves: 239291976
# total moves: 491300000
# acceptance rate: 0.487059

# energy	samples
41  0
42  1801767
43  968314
44  619456
45  422569
46  299284
47  218407
48  162899
49  123988
50  95806
51  75127
52  59949
53  48446
54  39420
55  32279
56  26648
57  22130
58  18555
59  15599
60  13265
61  11252
62  9578
63  8207
64  7081
65  6118
66  5263
67  4567
68  3969
69  3418
70  2945
71  2501
72  2093
73  1682
74  1335
75  1047
76  710
77  450
78  234
79  118
80  76
81  43
82  9
83  3
