# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 13
# walls: 0
# cell dimensions: (5.662, 5.662, 5.662)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.00764339
# min_important_energy after initialization: 58

# histogram method: simple flat
# init_iter_limit: 16900000
# iterations: 16900000
# working moves: 115466513
# total moves: 219700000
# acceptance rate: 0.525564

# min_important_energy: 58

# energy   counts
18  3
19  10
20  151
21  1496
22  9515
23  42253
24  153148
25  449866
26  1098488
27  2232498
28  3811141
29  5509065
30  6790363
31  7156414
32  7159391
33  7159785
34  7151357
35  7179741
36  7197727
37  7180337
38  7242813
39  7259176
40  7279774
41  7236373
42  7228695
43  7190237
44  7214059
45  7218568
46  7216638
47  7304994
48  7368334
49  7347761
50  7364466
51  7502740
52  7626831
53  7674112
54  7487558
55  7232011
56  6610858
57  5852533
58  4958720
