# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 12
# walls: 0
# cell dimensions: (4.44366, 4.44366, 8.48528)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 72
# min_T: 0.2
# fractional_sample_error after initialization: 0.0206289
# min_important_energy after initialization: 48

# histogram method: simple flat
# init_iter_limit: 14400000
# iterations: 14400000
# working moves: 93324299
# total moves: 172800000
# acceptance rate: 0.540071

# min_important_energy: 48

# energy   counts
14  11
15  101
16  1058
17  5967
18  28584
19  111892
20  362261
21  973431
22  2146633
23  3875958
24  5721106
25  6891307
26  6892498
27  6883801
28  6904717
29  6934445
30  6919814
31  6898576
32  6860444
33  6830265
34  6874139
35  6799330
36  6735041
37  6659968
38  6608566
39  6505801
40  6566693
41  6683031
42  6806694
43  6748507
44  6539696
45  6345663
46  6205580
47  5157610
48  4935333
49  1384730
50  749
