# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 15
# walls: 0
# cell dimensions: (5.93863, 5.93863, 5.93863)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 0.0106836
# min_important_energy after initialization: 72

# histogram method: simple flat
# init_iter_limit: 22500000
# iterations: 22500000
# working moves: 152993276
# total moves: 337500000
# acceptance rate: 0.453313

# min_important_energy: 72

# energy   counts
23  14
24  93
25  738
26  4485
27  19980
28  75400
29  234396
30  619100
31  1373829
32  2607649
33  4272642
34  5994270
35  7327409
36  7814602
37  7815777
38  7849323
39  7858810
40  7890446
41  7883054
42  7948423
43  7873580
44  7841299
45  7855472
46  7839168
47  7854551
48  7862832
49  7894136
50  7973324
51  8018006
52  8096457
53  8137123
54  8177621
55  8210845
56  8230175
57  8336284
58  8415764
59  8470347
60  8416342
61  8264553
62  8319151
63  8203156
64  8194418
65  8213461
66  8359832
67  8463499
68  8810768
69  9488626
70  9842192
71  10024994
72  9270166
73  6794134
74  2157284
