# version: 0.0.0-135-ga62a855-dirty
# well_width: 1.3
# ff: 0.3
# N: 19
# walls: 0
# cell dimensions: (6.4255, 6.4255, 6.4255)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 108
# min_T: 0.2
# fractional_sample_error after initialization: 0.0276925
# min_important_energy after initialization: 88

# histogram method: simple flat
# init_iter_limit: 36100000
# iterations: 36100000
# working moves: 332882535
# total moves: 685900000
# acceptance rate: 0.485322

# energy	samples
45  0
46  2212666
47  1213537
48  791850
49  551754
50  397970
51  294467
52  222854
53  171537
54  134545
55  106845
56  85969
57  69744
58  57306
59  47318
60  39574
61  33198
62  28035
63  23804
64  20315
65  17404
66  14968
67  12887
68  11128
69  9618
70  8367
71  7279
72  6382
73  5647
74  4959
75  4381
76  3855
77  3393
78  2934
79  2532
80  2192
81  1825
82  1478
83  1162
84  917
85  666
86  481
87  364
88  264
89  186
90  154
91  103
92  50
93  14
94  1
