# version: 0.0.0-205-g2032787-dirty
# well_width: 1.3
# ff: 0.3
# N: 14
# walls: 0
# cell dimensions: (5.80361, 5.80361, 5.80361)
# seed: 1
# de_g: 0.05
# de_density: 0.1
# translation_scale: 0.1
# neighbor_scale: 2
# energy_levels: 84
# min_T: 0.2
# fractional_sample_error after initialization: 1
# min_important_energy after initialization: 66

# transitions_input_filename: /home/perlinm/deft/papers/histogram/data/periodic-ww1.30-ff0.30-N14-tmmc-golden-transitions.dat
# iterations: 19600000
# working moves: 136460752
# total moves: 274400000
# acceptance rate: 0.497306

# min_important_energy: 66

# energy   counts
21  16
22  130
23  1217
24  6801
25  28775
26  106063
27  326471
28  831705
29  1783889
30  3228695
31  4988785
32  6610501
33  7553248
34  7491361
35  7493581
36  7501608
37  7496379
38  7500261
39  7514310
40  7496991
41  7500785
42  7478961
43  7473702
44  7444167
45  7438676
46  7413046
47  7405546
48  7413068
49  7402915
50  7426885
51  7465534
52  7509933
53  7576866
54  7603678
55  7648557
56  7703499
57  7715301
58  7754569
59  7803526
60  7860151
61  7928119
62  8005698
63  8046501
64  8083348
65  8179144
66  5157038
